frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	29.322		win-noreward	ImageDisplay1		0.0		
0	31.561	0.75	win-noreward	StartDisplay				
0	32.297		win-noreward	ImageDisplay2		0.0		
0	35.306	1.6	win-noreward	ChoiceDisplay	1	1.085	1	1
0	36.409	0.515	win-noreward	ChosenDisplay		0.0		
0	36.911	0.25	win-noreward	TurnDisplay				
0	37.162	0.75	win-noreward	OutcomeDisplay				
1	37.914		control-reward	ImageDisplay1		0.0		
1	39.903	0.75	control-reward	StartDisplay				
1	40.655		control-reward	ImageDisplay2		0.0		
1	43.915	1.6	control-reward	ChoiceDisplay	1	1.409	1	1
1	45.336	0.191	control-reward	ChosenDisplay		0.0		
1	45.52	0.25	control-reward	TurnDisplay				
1	45.771	0.75	control-reward	OutcomeDisplay				
2	46.523		control-reward	ImageDisplay1		0.0		
2	48.763	0.75	control-reward	StartDisplay				
2	49.515		control-reward	ImageDisplay2		0.0		
2	52.524	1.6	control-reward	ChoiceDisplay	1	0.974	1	1
2	53.51	0.626	control-reward	ChosenDisplay		0.0		
2	54.129	0.25	control-reward	TurnDisplay				
2	54.38	0.75	control-reward	OutcomeDisplay				
3	55.132		loss-reward	ImageDisplay1		0.0		
3	57.121	0.75	loss-reward	StartDisplay				
3	57.873		loss-reward	ImageDisplay2		0.0		
3	61.133	1.6	loss-reward	ChoiceDisplay	1	1.041	1	1
3	62.186	0.559	loss-reward	ChosenDisplay		0.0		
3	62.738	0.25	loss-reward	TurnDisplay				
3	62.989	0.75	loss-reward	OutcomeDisplay				
4	63.741		loss-reward	ImageDisplay1		0.0		
4	65.981	0.75	loss-reward	StartDisplay				
4	66.733		loss-reward	ImageDisplay2		0.0		
4	69.742	1.6	loss-reward	ChoiceDisplay	1	1.197	1	1
4	70.963	0.403	loss-reward	ChosenDisplay		0.0		
4	71.347	0.25	loss-reward	TurnDisplay				
4	71.598	0.75	loss-reward	OutcomeDisplay				
5	72.35		control-reward	ImageDisplay1		0.0		
5	74.339	0.75	control-reward	StartDisplay				
5	75.092		control-reward	ImageDisplay2		0.0		
5	78.351	1.6	control-reward	ChoiceDisplay	1	0.945	1	1
5	79.321	0.655	control-reward	ChosenDisplay		0.0		
5	79.956	0.25	control-reward	TurnDisplay				
5	80.207	0.75	control-reward	OutcomeDisplay				
6	80.959		loss-reward	ImageDisplay1		0.0		
6	83.199	0.75	loss-reward	StartDisplay				
6	83.952		loss-reward	ImageDisplay2		0.0		
6	86.96	1.6	loss-reward	ChoiceDisplay	1	1.245	1	1
6	88.231	0.355	loss-reward	ChosenDisplay		0.0		
6	88.565	0.25	loss-reward	TurnDisplay				
6	88.816	0.75	loss-reward	OutcomeDisplay				
7	89.568		loss-reward	ImageDisplay1		0.0		
7	91.808	0.75	loss-reward	StartDisplay				
7	92.561		loss-reward	ImageDisplay2		0.0		
7	95.57	1.6	loss-reward	ChoiceDisplay	1	1.115	1	1
7	96.706	0.485	loss-reward	ChosenDisplay		0.0		
7	97.174	0.25	loss-reward	TurnDisplay				
7	97.425	0.75	loss-reward	OutcomeDisplay				
8	98.177		loss-noreward	ImageDisplay1		0.0		
8	100.183	0.75	loss-noreward	StartDisplay				
8	100.919		loss-noreward	ImageDisplay2		0.0		
8	104.179	1.6	loss-noreward	ChoiceDisplay	1	1.159	1	1
8	105.366	0.441	loss-noreward	ChosenDisplay		0.0		
8	105.783	0.25	loss-noreward	TurnDisplay				
8	106.034	0.75	loss-noreward	OutcomeDisplay				
9	106.786		control-noreward	ImageDisplay1		0.0		
9	109.026	0.75	control-noreward	StartDisplay				
9	109.779		control-noreward	ImageDisplay2		0.0		
9	112.788	1.6	control-noreward	ChoiceDisplay	1	1.24	1	1
9	114.041	0.36	control-noreward	ChosenDisplay		0.0		
9	114.392	0.25	control-noreward	TurnDisplay				
9	114.643	0.75	control-noreward	OutcomeDisplay				
10	115.396		loss-reward	ImageDisplay1		0.0		
10	117.385	0.75	loss-reward	StartDisplay				
10	118.137		loss-reward	ImageDisplay2		0.0		
10	121.397	1.6	loss-reward	ChoiceDisplay	1	1.095	1	1
10	122.517	0.505	loss-reward	ChosenDisplay		0.0		
10	123.002	0.25	loss-reward	TurnDisplay				
10	123.252	0.75	loss-reward	OutcomeDisplay				
11	124.005		loss-reward	ImageDisplay1		0.0		
11	125.994	0.75	loss-reward	StartDisplay				
11	126.746		loss-reward	ImageDisplay2		0.0		
11	130.006	1.6	loss-reward	ChoiceDisplay	1	1.143	1	1
11	131.176	0.457	loss-reward	ChosenDisplay		0.0		
11	131.611	0.25	loss-reward	TurnDisplay				
11	131.861	0.75	loss-reward	OutcomeDisplay				
12	132.614		win-reward	ImageDisplay1		0.0		
12	134.603	0.75	win-reward	StartDisplay				
12	135.355		win-reward	ImageDisplay2		0.0		
12	138.615	1.6	win-reward	ChoiceDisplay	1	0.935	1	1
12	139.568	0.665	win-reward	ChosenDisplay		0.0		
12	140.22	0.25	win-reward	TurnDisplay				
12	140.47	0.75	win-reward	OutcomeDisplay				
13	141.223		control-reward	ImageDisplay1		0.0		
13	143.212	0.75	control-reward	StartDisplay				
13	143.964		control-reward	ImageDisplay2		0.0		
13	147.224	1.6	control-reward	ChoiceDisplay	1	1.198	1	1
13	148.444	0.402	control-reward	ChosenDisplay		0.0		
13	148.829	0.25	control-reward	TurnDisplay				
