frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	312.547		win-noreward	ImageDisplay1		0.0		
0	314.536	0.75	win-noreward	StartDisplay				
0	315.289		win-noreward	ImageDisplay2		0.0		
0	318.532	1.6	win-noreward	ChoiceDisplay	1	0.57	1	1
0	319.117	1.03	win-noreward	ChosenDisplay		0.0		
0	320.136	0.25	win-noreward	TurnDisplay				
0	320.387	0.75	win-noreward	OutcomeDisplay				
1	321.139		loss-reward	ImageDisplay1		0.0		
1	323.379	0.75	loss-reward	StartDisplay				
1	324.132		loss-reward	ImageDisplay2		0.0		
1	327.141	1.6	loss-reward	ChoiceDisplay	1	0.455	1	1
1	327.609	1.145	loss-reward	ChosenDisplay		0.0		
1	328.745	0.25	loss-reward	TurnDisplay				
1	328.996	0.75	loss-reward	OutcomeDisplay				
2	329.748		win-reward	ImageDisplay1		0.0		
2	331.988	0.75	win-reward	StartDisplay				
2	332.741		win-reward	ImageDisplay2		0.0		
2	335.75	1.6	win-reward	ChoiceDisplay	1	0.45	1	1
2	336.218	1.15	win-reward	ChosenDisplay		0.0		
2	337.354	0.25	win-reward	TurnDisplay				
2	337.605	0.75	win-reward	OutcomeDisplay				
3	338.357		win-noreward	ImageDisplay1		0.0		
3	340.347	0.75	win-noreward	StartDisplay				
3	341.099		win-noreward	ImageDisplay2		0.0		
3	344.359	1.6	win-noreward	ChoiceDisplay	1	0.537	1	1
3	344.91	1.063	win-noreward	ChosenDisplay		0.0		
3	345.963	0.25	win-noreward	TurnDisplay				
3	346.214	0.75	win-noreward	OutcomeDisplay				
4	346.966		control-noreward	ImageDisplay1		0.0		
4	349.206	0.75	control-noreward	StartDisplay				
4	349.959		control-noreward	ImageDisplay2		0.0		
4	352.968	1.6	control-noreward	ChoiceDisplay	1	0.593	1	1
4	353.586	1.007	control-noreward	ChosenDisplay		0.0		
4	354.572	0.25	control-noreward	TurnDisplay				
4	354.823	0.75	control-noreward	OutcomeDisplay				
5	355.575		control-noreward	ImageDisplay1		0.0		
5	357.565	0.75	control-noreward	StartDisplay				
5	358.317		control-noreward	ImageDisplay2		0.0		
5	361.577	1.6	control-noreward	ChoiceDisplay	1	0.497	1	1
5	362.095	1.103	control-noreward	ChosenDisplay		0.0		
5	363.182	0.25	control-noreward	TurnDisplay				
5	363.432	0.75	control-noreward	OutcomeDisplay				
6	364.185		loss-noreward	ImageDisplay1		0.0		
6	366.425	0.75	loss-noreward	StartDisplay				
6	367.177		loss-noreward	ImageDisplay2		0.0		
6	370.186	1.6	loss-noreward	ChoiceDisplay	1	0.498	1	1
6	370.704	1.102	loss-noreward	ChosenDisplay		0.0		
6	371.791	0.25	loss-noreward	TurnDisplay				
6	372.041	0.75	loss-noreward	OutcomeDisplay				
7	372.794		control-noreward	ImageDisplay1		0.0		
7	375.034	0.75	control-noreward	StartDisplay				
7	375.786		control-noreward	ImageDisplay2		0.0		
7	378.795	1.6	control-noreward	ChoiceDisplay	1	0.476	1	1
7	379.296	1.124	control-noreward	ChosenDisplay		0.0		
7	380.4	0.25	control-noreward	TurnDisplay				
7	380.65	0.75	control-noreward	OutcomeDisplay				
8	381.403		loss-noreward	ImageDisplay1		0.0		
8	383.392	0.75	loss-noreward	StartDisplay				
8	384.144		loss-noreward	ImageDisplay2		0.0		
8	387.404	1.6	loss-noreward	ChoiceDisplay	1	0.45	1	1
8	387.872	1.15	loss-noreward	ChosenDisplay		0.0		
8	389.009	0.25	loss-noreward	TurnDisplay				
8	389.259	0.75	loss-noreward	OutcomeDisplay				
9	390.012		loss-reward	ImageDisplay1		0.0		
9	392.001	0.75	loss-reward	StartDisplay				
9	392.753		loss-reward	ImageDisplay2		0.0		
9	396.013	1.6	loss-reward	ChoiceDisplay	1	0.636	1	1
9	396.665	0.964	loss-reward	ChosenDisplay		0.0		
9	397.618	0.25	loss-reward	TurnDisplay				
9	397.868	0.75	loss-reward	OutcomeDisplay				
10	398.621		win-reward	ImageDisplay1		0.0		
10	400.61	0.75	win-reward	StartDisplay				
10	401.362		win-reward	ImageDisplay2		0.0		
10	404.622	1.6	win-reward	ChoiceDisplay	1	0.631	1	1
