frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	98.592		win-noreward	ImageDisplay1		0.0		
0	100.565	0.75	win-noreward	StartDisplay				
0	101.317		win-noreward	ImageDisplay2		0.0		
0	104.577	1.6	win-noreward	ChoiceDisplay	1	0.636	1	1
0	105.229	0.964	win-noreward	ChosenDisplay		0.0		
0	106.182	0.25	win-noreward	TurnDisplay				
0	106.432	0.75	win-noreward	OutcomeDisplay				
1	107.185		loss-noreward	ImageDisplay1		0.0		
1	109.425	0.75	loss-noreward	StartDisplay				
1	110.177		loss-noreward	ImageDisplay2		0.0		
1	113.186	1.6	loss-noreward	ChoiceDisplay	1	0.62	1	1
1	113.821	0.98	loss-noreward	ChosenDisplay		0.0		
1	114.791	0.25	loss-noreward	TurnDisplay				
1	115.041	0.75	loss-noreward	OutcomeDisplay				
2	115.794		loss-reward	ImageDisplay1		0.0		
2	118.034	0.75	loss-reward	StartDisplay				
2	118.786		loss-reward	ImageDisplay2		0.0		
2	121.795	1.6	loss-reward	ChoiceDisplay	1	0.872	1	1
2	122.681	0.728	loss-reward	ChosenDisplay		0.0		
2	123.4	0.25	loss-reward	TurnDisplay				
2	123.65	0.75	loss-reward	OutcomeDisplay				
3	124.403		control-reward	ImageDisplay1		0.0		
3	126.643	0.75	control-reward	StartDisplay				
3	127.395		control-reward	ImageDisplay2		0.0		
3	130.404	1.6	control-reward	ChoiceDisplay	1	0.626	1	1
3	131.056	0.974	control-reward	ChosenDisplay		0.0		
3	132.009	0.25	control-reward	TurnDisplay				
3	132.259	0.75	control-reward	OutcomeDisplay				
4	133.012		win-reward	ImageDisplay1		0.0		
4	135.001	0.75	win-reward	StartDisplay				
4	135.753		win-reward	ImageDisplay2		0.0		
4	139.013	1.6	win-reward	ChoiceDisplay	1	0.679	1	1
4	139.715	0.921	win-reward	ChosenDisplay		0.0		
4	140.618	0.25	win-reward	TurnDisplay				
4	140.869	0.75	win-reward	OutcomeDisplay				
5	141.621		loss-noreward	ImageDisplay1		0.0		
5	143.61	0.75	loss-noreward	StartDisplay				
5	144.362		loss-noreward	ImageDisplay2		0.0		
5	147.622	1.6	loss-noreward	ChoiceDisplay	1	0.598	1	1
5	148.241	1.002	loss-noreward	ChosenDisplay		0.0		
5	149.227	0.25	loss-noreward	TurnDisplay				
5	149.478	0.75	loss-noreward	OutcomeDisplay				
6	150.23		control-reward	ImageDisplay1		0.0		
6	152.47	0.75	control-reward	StartDisplay				
6	153.222		control-reward	ImageDisplay2		0.0		
6	156.231	1.6	control-reward	ChoiceDisplay	1	0.614	1	1
6	156.866	0.986	control-reward	ChosenDisplay		0.0		
6	157.836	0.25	control-reward	TurnDisplay				
6	158.087	0.75	control-reward	OutcomeDisplay				
7	158.839		win-noreward	ImageDisplay1		0.0		
7	161.079	0.75	win-noreward	StartDisplay				
7	161.831		win-noreward	ImageDisplay2		0.0		
7	164.84	1.6	win-noreward	ChoiceDisplay	1	0.623	1	1
7	165.475	0.977	win-noreward	ChosenDisplay		0.0		
7	166.445	0.25	win-noreward	TurnDisplay				
7	166.696	0.75	win-noreward	OutcomeDisplay				
8	167.448		control-noreward	ImageDisplay1		0.0		
8	169.688	0.75	control-noreward	StartDisplay				
8	170.44		control-noreward	ImageDisplay2		0.0		
8	173.449	1.6	control-noreward	ChoiceDisplay	1	0.689	1	1
8	174.151	0.911	control-noreward	ChosenDisplay		0.0		
8	175.054	0.25	control-noreward	TurnDisplay				
8	175.305	0.75	control-noreward	OutcomeDisplay				
9	176.057		win-noreward	ImageDisplay1		0.0		
9	178.046	0.75	win-noreward	StartDisplay				
9	178.799		win-noreward	ImageDisplay2		0.0		
9	182.058	1.6	win-noreward	ChoiceDisplay	1	0.646	1	1
9	182.727	0.954	win-noreward	ChosenDisplay		0.0		
9	183.663	0.25	win-noreward	TurnDisplay				
9	183.914	0.75	win-noreward	OutcomeDisplay				
10	184.666		loss-noreward	ImageDisplay1		0.0		
10	186.655	0.75	loss-noreward	StartDisplay				
10	187.408		loss-noreward	ImageDisplay2		0.0		
10	190.667	1.6	loss-noreward	ChoiceDisplay	1	0.688	1	1
10	191.37	0.912	loss-noreward	ChosenDisplay		0.0		
10	192.272	0.25	loss-noreward	TurnDisplay				
10	192.523	0.75	loss-noreward	OutcomeDisplay				
11	193.275		control-noreward	ImageDisplay1		0.0		
11	195.515	0.75	control-noreward	StartDisplay				
11	196.268		control-noreward	ImageDisplay2		0.0		
11	199.277	1.6	control-noreward	ChoiceDisplay	1	1.149	1	1
11	200.447	0.451	control-noreward	ChosenDisplay		0.0		
11	200.881	0.25	control-noreward	TurnDisplay				
11	201.132	0.75	control-noreward	OutcomeDisplay				
12	201.884		control-noreward	ImageDisplay1		0.0		
12	204.124	0.75	control-noreward	StartDisplay				
12	204.877		control-noreward	ImageDisplay2		0.0		
12	207.886	1.6	control-noreward	ChoiceDisplay	1	1.041	1	1
12	208.939	0.559	control-noreward	ChosenDisplay		0.0		
