frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	129.84		win-reward	ImageDisplay1		0.0		
0	131.823	0.75	win-reward	StartDisplay				
0	132.573		win-reward	ImageDisplay2		0.0		
0	135.823	1.6	win-reward	ChoiceDisplay	1	0.535	1	1
0	136.373	1.065	win-reward	ChosenDisplay		0.0		
0	137.423	0.25	win-reward	TurnDisplay				
0	137.673	0.75	win-reward	OutcomeDisplay				
1	138.423		loss-noreward	ImageDisplay1		0.0		
1	140.423	0.75	loss-noreward	StartDisplay				
1	141.173		loss-noreward	ImageDisplay2		0.0		
1	144.423	1.6	loss-noreward	ChoiceDisplay	1	0.505	1	1
1	144.939	1.095	loss-noreward	ChosenDisplay		0.0		
1	146.023	0.25	loss-noreward	TurnDisplay				
1	146.273	0.75	loss-noreward	OutcomeDisplay				
2	147.023		loss-reward	ImageDisplay1		0.0		
2	149.023	0.75	loss-reward	StartDisplay				
2	149.773		loss-reward	ImageDisplay2		0.0		
2	153.023	1.6	loss-reward	ChoiceDisplay	1	0.586	1	1
2	153.623	1.014	loss-reward	ChosenDisplay		0.0		
2	154.623	0.25	loss-reward	TurnDisplay				
2	154.873	0.75	loss-reward	OutcomeDisplay				
3	155.623		win-reward	ImageDisplay1		0.0		
3	157.872	0.75	win-reward	StartDisplay				
3	158.622		win-reward	ImageDisplay2		0.0		
3	161.622	1.6	win-reward	ChoiceDisplay	1	0.629	1	1
3	162.272	0.971	win-reward	ChosenDisplay		0.0		
3	163.222	0.25	win-reward	TurnDisplay				
3	163.472	0.75	win-reward	OutcomeDisplay				
4	164.222		loss-reward	ImageDisplay1		0.0		
4	166.472	0.75	loss-reward	StartDisplay				
4	167.222		loss-reward	ImageDisplay2		0.0		
4	170.222	1.6	loss-reward	ChoiceDisplay	1	0.655	1	1
4	170.889	0.945	loss-reward	ChosenDisplay		0.0		
4	171.822	0.25	loss-reward	TurnDisplay				
4	172.072	0.75	loss-reward	OutcomeDisplay				
5	172.822		win-reward	ImageDisplay1		0.0		
5	175.072	0.75	win-reward	StartDisplay				
5	175.822		win-reward	ImageDisplay2		0.0		
5	178.822	1.6	win-reward	ChoiceDisplay	1	0.552	1	1
5	179.389	1.048	win-reward	ChosenDisplay		0.0		
5	180.422	0.25	win-reward	TurnDisplay				
5	180.672	0.75	win-reward	OutcomeDisplay				
6	181.422		control-noreward	ImageDisplay1		0.0		
6	183.672	0.75	control-noreward	StartDisplay				
6	184.422		control-noreward	ImageDisplay2		0.0		
6	187.422	1.6	control-noreward	ChoiceDisplay	1	0.616	1	1
6	188.055	0.984	control-noreward	ChosenDisplay		0.0		
6	189.022	0.25	control-noreward	TurnDisplay				
6	189.272	0.75	control-noreward	OutcomeDisplay				
7	190.022		win-reward	ImageDisplay1		0.0		
7	192.022	0.75	win-reward	StartDisplay				
7	192.771		win-reward	ImageDisplay2		0.0		
7	196.021	1.6	win-reward	ChoiceDisplay	1	0.551	1	1
