frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	57.313		loss-noreward	ImageDisplay1		0.0		
0	59.285	0.75	loss-noreward	StartDisplay				
0	60.037		loss-noreward	ImageDisplay2		0.0		
0	63.297	1.6	loss-noreward	ChoiceDisplay	1	0.751	1	1
0	64.066	0.849	loss-noreward	ChosenDisplay		0.0		
0	64.902	0.25	loss-noreward	TurnDisplay				
0	65.153	0.75	loss-noreward	OutcomeDisplay				
1	65.905		win-reward	ImageDisplay1		0.0		
1	68.145	0.75	win-reward	StartDisplay				
1	68.897		win-reward	ImageDisplay2		0.0		
1	71.906	1.6	win-reward	ChoiceDisplay	1	0.9	1	1
1	72.826	0.7	win-reward	ChosenDisplay		0.0		
1	73.511	0.25	win-reward	TurnDisplay				
1	73.762	0.75	win-reward	OutcomeDisplay				
2	74.514		win-noreward	ImageDisplay1		0.0		
2	76.503	0.75	win-noreward	StartDisplay				
2	77.255		win-noreward	ImageDisplay2		0.0		
2	80.515	1.6	win-noreward	ChoiceDisplay	1	0.939	1	1
2	81.468	0.661	win-noreward	ChosenDisplay		0.0		
2	82.12	0.25	win-noreward	TurnDisplay				
2	82.371	0.75	win-noreward	OutcomeDisplay				
3	83.123		win-noreward	ImageDisplay1		0.0		
3	85.363	0.75	win-noreward	StartDisplay				
3	86.115		win-noreward	ImageDisplay2		0.0		
3	89.124	1.6	win-noreward	ChoiceDisplay	1	0.705	1	1
3	89.843	0.895	win-noreward	ChosenDisplay		0.0		
3	90.729	0.25	win-noreward	TurnDisplay				
3	90.98	0.75	win-noreward	OutcomeDisplay				
4	91.732		loss-reward	ImageDisplay1		0.0		
4	93.972	0.75	loss-reward	StartDisplay				
4	94.724		loss-reward	ImageDisplay2		0.0		
4	97.733	1.6	loss-reward	ChoiceDisplay	1	0.593	1	1
4	98.352	1.007	loss-reward	ChosenDisplay		0.0		
4	99.338	0.25	loss-reward	TurnDisplay				
4	99.589	0.75	loss-reward	OutcomeDisplay				
5	100.341		loss-reward	ImageDisplay1		0.0		
5	102.33	0.75	loss-reward	StartDisplay				
5	103.082		loss-reward	ImageDisplay2		0.0		
5	106.342	1.6	loss-reward	ChoiceDisplay	1	0.61	1	1
5	106.977	0.99	loss-reward	ChosenDisplay		0.0		
5	107.947	0.25	loss-reward	TurnDisplay				
5	108.198	0.75	loss-reward	OutcomeDisplay				
6	108.95		win-reward	ImageDisplay1		0.0		
6	110.939	0.75	win-reward	StartDisplay				
6	111.691		win-reward	ImageDisplay2		0.0		
6	114.951	1.6	win-reward	ChoiceDisplay	1	0.764	1	1
