frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	33.391		win-reward	ImageDisplay1		0.0		
0	35.363	0.75	win-reward	StartDisplay				
0	36.116		win-reward	ImageDisplay2		0.0		
0	39.375	1.6	win-reward	ChoiceDisplay	1	0.875	1	1
0	40.261	0.725	win-reward	ChosenDisplay		0.0		
0	40.98	0.25	win-reward	TurnDisplay				
0	41.231	0.75	win-reward	OutcomeDisplay				
1	41.983		control-reward	ImageDisplay1		0.0		
1	44.223	0.75	control-reward	StartDisplay				
1	44.975		control-reward	ImageDisplay2		0.0		
1	47.984	1.6	control-reward	ChoiceDisplay	1	0.76	1	1
1	48.77	0.84	control-reward	ChosenDisplay		0.0		
1	49.589	0.25	control-reward	TurnDisplay				
1	49.957	0.75	control-reward	OutcomeDisplay				
2	50.592		win-reward	ImageDisplay1		0.0		
2	52.581	0.75	win-reward	StartDisplay				
2	53.333		win-reward	ImageDisplay2		0.0		
2	56.593	1.6	win-reward	ChoiceDisplay	1	0.729	1	1
2	57.345	0.871	win-reward	ChosenDisplay		0.0		
2	58.198	0.25	win-reward	TurnDisplay				
2	58.449	0.75	win-reward	OutcomeDisplay				
3	59.201		win-reward	ImageDisplay1		0.0		
3	61.441	0.75	win-reward	StartDisplay				
3	62.193		win-reward	ImageDisplay2		0.0		
3	65.202	1.6	win-reward	ChoiceDisplay	1	1.074	1	1
3	66.289	0.526	win-reward	ChosenDisplay		0.0		
3	66.807	0.25	win-reward	TurnDisplay				
3	67.058	0.75	win-reward	OutcomeDisplay				
4	67.81		loss-reward	ImageDisplay1		0.0		
4	69.799	0.75	loss-reward	StartDisplay				
4	70.551		loss-reward	ImageDisplay2		0.0		
4	73.811	1.6	loss-reward	ChoiceDisplay	1	0.836	1	1
4	74.663	0.764	loss-reward	ChosenDisplay		0.0		
4	75.416	0.25	loss-reward	TurnDisplay				
4	75.666	0.75	loss-reward	OutcomeDisplay				
5	76.419		loss-noreward	ImageDisplay1		0.0		
5	78.408	0.75	loss-noreward	StartDisplay				
5	79.16		loss-noreward	ImageDisplay2		0.0		
5	82.42	1.6	loss-noreward	ChoiceDisplay	1	1.053	1	1
5	83.49	0.547	loss-noreward	ChosenDisplay		0.0		
5	84.025	0.25	loss-noreward	TurnDisplay				
5	84.275	0.75	loss-noreward	OutcomeDisplay				
6	85.028		loss-noreward	ImageDisplay1		0.0		
6	87.017	0.75	loss-noreward	StartDisplay				
6	87.769		loss-noreward	ImageDisplay2		0.0		
6	91.029	1.6	loss-noreward	ChoiceDisplay	1	1.195	1	1
6	92.249	0.405	loss-noreward	ChosenDisplay		0.0		
6	92.634	0.25	loss-noreward	TurnDisplay				
6	92.884	0.75	loss-noreward	OutcomeDisplay				
7	93.637		loss-reward	ImageDisplay1		0.0		
7	95.877	0.75	loss-reward	StartDisplay				
7	96.629		loss-reward	ImageDisplay2		0.0		
7	99.638	1.6	loss-reward	ChoiceDisplay	1	1.122	1	1
7	100.774	0.478	loss-reward	ChosenDisplay		0.0		
7	101.242	0.25	loss-reward	TurnDisplay				
7	101.493	0.75	loss-reward	OutcomeDisplay				
8	102.245		loss-noreward	ImageDisplay1		0.0		
