frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	45.231		loss-noreward	ImageDisplay1		0.0		
0	47.22	0.75	loss-noreward	StartDisplay				
0	47.973		loss-noreward	ImageDisplay2		0.0		
0	51.216	1.6	loss-noreward	ChoiceDisplay	1	1.154	1	1
0	52.386	0.446	loss-noreward	ChosenDisplay		0.0		
0	52.82	0.25	loss-noreward	TurnDisplay				
0	53.071	0.75	loss-noreward	OutcomeDisplay				
1	53.823		control-reward	ImageDisplay1		0.0		
1	56.064	0.75	control-reward	StartDisplay				
1	56.816		control-reward	ImageDisplay2		0.0		
1	59.825	1.6	control-reward	ChoiceDisplay	1	0.75	1	1
1	60.594	0.85	control-reward	ChosenDisplay		0.0		
1	61.43	0.25	control-reward	TurnDisplay				
1	61.68	0.75	control-reward	OutcomeDisplay				
2	62.433		control-noreward	ImageDisplay1		0.0		
2	64.673	0.75	control-noreward	StartDisplay				
2	65.425		control-noreward	ImageDisplay2		0.0		
2	68.434	1.6	control-noreward	ChoiceDisplay	1	1.067	1	1
2	69.52	0.533	control-noreward	ChosenDisplay		0.0		
2	70.039	0.25	control-noreward	TurnDisplay				
2	70.289	0.75	control-noreward	OutcomeDisplay				
3	71.042		win-noreward	ImageDisplay1		0.0		
3	73.282	0.75	win-noreward	StartDisplay				
3	74.034		win-noreward	ImageDisplay2		0.0		
3	77.043	1.6	win-noreward	ChoiceDisplay	1	0.835	1	1
3	77.896	0.765	win-noreward	ChosenDisplay		0.0		
3	78.648	0.25	win-noreward	TurnDisplay				
3	78.899	0.75	win-noreward	OutcomeDisplay				
4	79.651		win-noreward	ImageDisplay1		0.0		
4	81.891	0.75	win-noreward	StartDisplay				
4	82.643		win-noreward	ImageDisplay2		0.0		
4	85.652	1.6	win-noreward	ChoiceDisplay	1	0.844	1	1
4	86.521	0.756	win-noreward	ChosenDisplay		0.0		
4	87.257	0.25	win-noreward	TurnDisplay				
4	87.508	0.75	win-noreward	OutcomeDisplay				
5	88.26		loss-reward	ImageDisplay1		0.0		
5	90.5	0.75	loss-reward	StartDisplay				
5	91.252		loss-reward	ImageDisplay2		0.0		
5	94.261	1.6	loss-reward	ChoiceDisplay	1	0.857	1	1
5	95.13	0.743	loss-reward	ChosenDisplay		0.0		
5	95.866	0.25	loss-reward	TurnDisplay				
5	96.117	0.75	loss-reward	OutcomeDisplay				
6	96.869		loss-reward	ImageDisplay1		0.0		
6	99.109	0.75	loss-reward	StartDisplay				
6	99.861		loss-reward	ImageDisplay2		0.0		
6	102.87	1.6	loss-reward	ChoiceDisplay	1	1.026	1	1
6	103.923	0.574	loss-reward	ChosenDisplay		0.0		
6	104.475	0.25	loss-reward	TurnDisplay				
6	104.726	0.75	loss-reward	OutcomeDisplay				
7	105.478		control-reward	ImageDisplay1		0.0		
7	107.467	0.75	control-reward	StartDisplay				
7	108.22		control-reward	ImageDisplay2		0.0		
7	111.479	1.6	control-reward	ChoiceDisplay	1	1.007	1	1
7	112.499	0.593	control-reward	ChosenDisplay		0.0		
7	113.084	0.25	control-reward	TurnDisplay				
7	113.335	0.75	control-reward	OutcomeDisplay				
8	114.087		loss-reward	ImageDisplay1		0.0		
8	116.327	0.75	loss-reward	StartDisplay				
8	117.08		loss-reward	ImageDisplay2		0.0		
8	120.089	1.6	loss-reward	ChoiceDisplay	1	0.846	1	1
