frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	393.17		loss-noreward	ImageDisplay1		0.0		
0	395.16	0.75	loss-noreward	StartDisplay				
0	395.912		loss-noreward	ImageDisplay2		0.0		
0	399.155	1.6	loss-noreward	ChoiceDisplay	1	0.741	1	1
0	399.924	0.859	loss-noreward	ChosenDisplay		0.0		
0	400.76	0.25	loss-noreward	TurnDisplay				
0	401.01	0.75	loss-noreward	OutcomeDisplay				
1	401.763		control-reward	ImageDisplay1		0.0		
1	403.752	0.75	control-reward	StartDisplay				
1	404.504		control-reward	ImageDisplay2		0.0		
1	407.764	1.6	control-reward	ChoiceDisplay	1	0.442	1	1
1	408.232	1.158	control-reward	ChosenDisplay		0.0		
1	409.369	0.25	control-reward	TurnDisplay				
1	409.619	0.75	control-reward	OutcomeDisplay				
2	410.372		loss-reward	ImageDisplay1		0.0		
2	412.612	0.75	loss-reward	StartDisplay				
2	413.364		loss-reward	ImageDisplay2		0.0		
2	416.373	1.6	loss-reward	ChoiceDisplay	1	0.41	1	1
2	416.807	1.19	loss-reward	ChosenDisplay		0.0		
2	417.978	0.25	loss-reward	TurnDisplay				
2	418.228	0.75	loss-reward	OutcomeDisplay				
3	418.981		loss-noreward	ImageDisplay1		0.0		
3	421.221	0.75	loss-noreward	StartDisplay				
3	421.973		loss-noreward	ImageDisplay2		0.0		
3	424.982	1.6	loss-noreward	ChoiceDisplay	1	0.81	1	1
3	425.818	0.79	loss-noreward	ChosenDisplay		0.0		
3	426.587	0.25	loss-noreward	TurnDisplay				
3	426.837	0.75	loss-noreward	OutcomeDisplay				
4	427.59		win-noreward	ImageDisplay1		0.0		
4	429.579	0.75	win-noreward	StartDisplay				
4	430.331		win-noreward	ImageDisplay2		0.0		
4	433.591	1.6	win-noreward	ChoiceDisplay	1	0.592	1	1
4	434.209	1.008	win-noreward	ChosenDisplay		0.0		
4	435.196	0.25	win-noreward	TurnDisplay				
4	435.447	0.75	win-noreward	OutcomeDisplay				
5	436.199		loss-reward	ImageDisplay1		0.0		
5	438.439	0.75	loss-reward	StartDisplay				
5	439.191		loss-reward	ImageDisplay2		0.0		
5	442.2	1.6	loss-reward	ChoiceDisplay	1	0.758	1	1
5	442.986	0.842	loss-reward	ChosenDisplay		0.0		
5	443.805	0.25	loss-reward	TurnDisplay				
5	444.056	0.75	loss-reward	OutcomeDisplay				
6	444.808		loss-noreward	ImageDisplay1		0.0		
6	447.048	0.75	loss-noreward	StartDisplay				
6	447.8		loss-noreward	ImageDisplay2		0.0		
6	450.809	1.6	loss-noreward	ChoiceDisplay	1	0.651	1	1
6	451.48	0.949	loss-noreward	ChosenDisplay		0.0		
6	452.414	0.25	loss-noreward	TurnDisplay				
6	452.665	0.75	loss-noreward	OutcomeDisplay				
7	453.417		loss-reward	ImageDisplay1		0.0		
7	455.657	0.75	loss-reward	StartDisplay				
7	456.409		loss-reward	ImageDisplay2		0.0		
7	459.418	1.6	loss-reward	ChoiceDisplay	1	0.674	1	1
7	460.12	0.926	loss-reward	ChosenDisplay		0.0		
7	461.023	0.25	loss-reward	TurnDisplay				
7	461.274	0.75	loss-reward	OutcomeDisplay				
8	462.026		loss-reward	ImageDisplay1		0.0		
8	464.266	0.75	loss-reward	StartDisplay				
8	465.018		loss-reward	ImageDisplay2		0.0		
8	468.027	1.6	loss-reward	ChoiceDisplay	1	0.655	1	1
8	468.696	0.945	loss-reward	ChosenDisplay		0.0		
8	469.632	0.25	loss-reward	TurnDisplay				
8	469.883	0.75	loss-reward	OutcomeDisplay				
9	470.635		win-reward	ImageDisplay1		0.0		
9	472.875	0.75	win-reward	StartDisplay				
9	473.627		win-reward	ImageDisplay2		0.0		
9	476.636	1.6	win-reward	ChoiceDisplay	1	0.666	1	1
9	477.322	0.934	win-reward	ChosenDisplay		0.0		
9	478.241	0.25	win-reward	TurnDisplay				
9	478.492	0.75	win-reward	OutcomeDisplay				
10	479.244		win-reward	ImageDisplay1		0.0		
10	481.233	0.75	win-reward	StartDisplay				
10	481.985		win-reward	ImageDisplay2		0.0		
10	485.245	1.6	win-reward	ChoiceDisplay	1	0.532	1	1
10	485.797	1.068	win-reward	ChosenDisplay		0.0		
10	486.85	0.25	win-reward	TurnDisplay				
10	487.101	0.75	win-reward	OutcomeDisplay				
11	487.853		win-reward	ImageDisplay1		0.0		
11	489.842	0.75	win-reward	StartDisplay				
11	490.594		win-reward	ImageDisplay2		0.0		
11	493.854	1.6	win-reward	ChoiceDisplay	1	0.576	1	1
11	494.456	1.024	win-reward	ChosenDisplay		0.0		
11	495.459	0.25	win-reward	TurnDisplay				
11	495.71	0.75	win-reward	OutcomeDisplay				
12	496.462		win-noreward	ImageDisplay1		0.0		
12	498.451	0.75	win-noreward	StartDisplay				
12	499.204		win-noreward	ImageDisplay2		0.0		
12	502.463	1.6	win-noreward	ChoiceDisplay	1	0.524	1	1
12	502.998	1.076	win-noreward	ChosenDisplay		0.0		
12	504.068	0.25	win-noreward	TurnDisplay				
12	504.319	0.75	win-noreward	OutcomeDisplay				
13	505.071		control-noreward	ImageDisplay1		0.0		
13	507.06	0.75	control-noreward	StartDisplay				
13	507.813		control-noreward	ImageDisplay2		0.0		
13	511.072	1.6	control-noreward	ChoiceDisplay	1	0.333	1	1
13	511.423	1.267	control-noreward	ChosenDisplay		0.0		
13	512.677	0.25	control-noreward	TurnDisplay				
13	512.928	0.75	control-noreward	OutcomeDisplay				
14	513.68		win-reward	ImageDisplay1		0.0		
14	515.92	0.75	win-reward	StartDisplay				
14	516.672		win-reward	ImageDisplay2		0.0		
14	519.681	1.6	win-reward	ChoiceDisplay	1	0.496	1	1
14	520.2	1.104	win-reward	ChosenDisplay		0.0		
14	521.286	0.25	win-reward	TurnDisplay				
14	521.537	0.75	win-reward	OutcomeDisplay				
15	522.289		loss-reward	ImageDisplay1		0.0		
15	524.529	0.75	loss-reward	StartDisplay				
15	525.281		loss-reward	ImageDisplay2		0.0		
15	528.29	1.6	loss-reward	ChoiceDisplay	1	0.27	1	1
15	528.575	1.33	loss-reward	ChosenDisplay		0.0		
15	529.895	0.25	loss-reward	TurnDisplay				
15	530.146	0.75	loss-reward	OutcomeDisplay				
16	530.898		loss-reward	ImageDisplay1		0.0		
16	532.887	0.75	loss-reward	StartDisplay				
16	533.64		loss-reward	ImageDisplay2		0.0		
16	536.899	1.6	loss-reward	ChoiceDisplay	1	0.341	1	1
16	537.267	1.259	loss-reward	ChosenDisplay		0.0		
16	538.504	0.25	loss-reward	TurnDisplay				
16	538.755	0.75	loss-reward	OutcomeDisplay				
17	539.507		loss-reward	ImageDisplay1		0.0		
17	541.496	0.75	loss-reward	StartDisplay				
17	542.249		loss-reward	ImageDisplay2		0.0		
17	545.508	1.6	loss-reward	ChoiceDisplay	1	0.293	1	1
17	545.826	1.307	loss-reward	ChosenDisplay		0.0		
17	547.113	0.25	loss-reward	TurnDisplay				
17	547.364	0.75	loss-reward	OutcomeDisplay				
18	548.116		control-reward	ImageDisplay1		0.0		
18	550.356	0.75	control-reward	StartDisplay				
18	551.109		control-reward	ImageDisplay2		0.0		
18	554.117	1.6	control-reward	ChoiceDisplay	1	0.224	1	1
18	554.368	1.376	control-reward	ChosenDisplay		0.0		
18	555.722	0.25	control-reward	TurnDisplay				
18	555.973	0.75	control-reward	OutcomeDisplay				
19	556.725		loss-reward	ImageDisplay1		0.0		
19	558.715	0.75	loss-reward	StartDisplay				
19	559.467		loss-reward	ImageDisplay2		0.0		
19	562.727	1.6	loss-reward	ChoiceDisplay	1	0.412	1	1
19	563.161	1.188	loss-reward	ChosenDisplay		0.0		
19	564.331	0.25	loss-reward	TurnDisplay				
19	564.582	0.75	loss-reward	OutcomeDisplay				
20	565.334		win-noreward	ImageDisplay1		0.0		
20	567.574	0.75	win-noreward	StartDisplay				
20	568.327		win-noreward	ImageDisplay2		0.0		
20	571.336	1.6	win-noreward	ChoiceDisplay	1	0.481	1	1
20	571.837	1.119	win-noreward	ChosenDisplay		0.0		
20	572.94	0.25	win-noreward	TurnDisplay				
20	573.191	0.75	win-noreward	OutcomeDisplay				
21	573.943		loss-reward	ImageDisplay1		0.0		
21	575.933	0.75	loss-reward	StartDisplay				
21	576.685		loss-reward	ImageDisplay2		0.0		
21	579.945	1.6	loss-reward	ChoiceDisplay	1	0.586	1	1
21	580.546	1.014	loss-reward	ChosenDisplay		0.0		
21	581.549	0.25	loss-reward	TurnDisplay				
21	581.8	0.75	loss-reward	OutcomeDisplay				
22	582.552		control-noreward	ImageDisplay1		0.0		
22	584.792	0.75	control-noreward	StartDisplay				
22	585.545		control-noreward	ImageDisplay2		0.0		
22	588.554	1.6	control-noreward	ChoiceDisplay	1	0.811	1	1
22	589.389	0.789	control-noreward	ChosenDisplay		0.0		
22	590.158	0.25	control-noreward	TurnDisplay				
22	590.409	0.75	control-noreward	OutcomeDisplay				
23	591.161		loss-reward	ImageDisplay1		0.0		
23	593.401	0.75	loss-reward	StartDisplay				
23	594.154		loss-reward	ImageDisplay2		0.0		
23	597.163	1.6	loss-reward	ChoiceDisplay	1	0.535	1	1
23	597.714	1.065	loss-reward	ChosenDisplay		0.0		
23	598.767	0.25	loss-reward	TurnDisplay				
23	599.018	0.75	loss-reward	OutcomeDisplay				
24	599.77		win-noreward	ImageDisplay1		0.0		
24	602.01	0.75	win-noreward	StartDisplay				
24	602.763		win-noreward	ImageDisplay2		0.0		
24	605.772	1.6	win-noreward	ChoiceDisplay	1	0.501	1	1
24	606.29	1.099	win-noreward	ChosenDisplay		0.0		
24	607.376	0.25	win-noreward	TurnDisplay				
24	607.627	0.75	win-noreward	OutcomeDisplay				
25	608.379		win-reward	ImageDisplay1		0.0		
25	610.62	0.75	win-reward	StartDisplay				
25	611.372		win-reward	ImageDisplay2		0.0		
25	614.381	1.6	win-reward	ChoiceDisplay	1	0.588	1	1
25	614.983	1.012	win-reward	ChosenDisplay		0.0		
25	615.986	0.25	win-reward	TurnDisplay				
25	616.236	0.75	win-reward	OutcomeDisplay				
26	616.988		control-noreward	ImageDisplay1		0.0		
26	618.978	0.75	control-noreward	StartDisplay				
26	619.73		control-noreward	ImageDisplay2		0.0		
26	622.99	1.6	control-noreward	ChoiceDisplay	1	0.53	1	1
26	623.541	1.07	control-noreward	ChosenDisplay		0.0		
26	624.595	0.25	control-noreward	TurnDisplay				
26	624.845	0.75	control-noreward	OutcomeDisplay				
27	625.598		control-reward	ImageDisplay1		0.0		
27	627.838	0.75	control-reward	StartDisplay				
27	628.59		control-reward	ImageDisplay2		0.0		
27	631.599	1.6	control-reward	ChoiceDisplay	1	0.717	1	1
27	632.334	0.883	control-reward	ChosenDisplay		0.0		
27	633.204	0.25	control-reward	TurnDisplay				
27	633.454	0.75	control-reward	OutcomeDisplay				
28	634.207		win-reward	ImageDisplay1		0.0		
28	636.447	0.75	win-reward	StartDisplay				
28	637.199		win-reward	ImageDisplay2		0.0		
28	640.208	1.6	win-reward	ChoiceDisplay	1	0.748	1	1
28	640.977	0.852	win-reward	ChosenDisplay		0.0		
28	641.813	0.25	win-reward	TurnDisplay				
28	642.063	0.75	win-reward	OutcomeDisplay				
29	642.816		control-noreward	ImageDisplay1		0.0		
29	645.056	0.75	control-noreward	StartDisplay				
29	645.808		control-noreward	ImageDisplay2		0.0		
29	648.817	1.6	control-noreward	ChoiceDisplay	1	0.708	1	1
29	649.552	0.892	control-noreward	ChosenDisplay		0.0		
29	650.422	0.25	control-noreward	TurnDisplay				
29	650.672	0.75	control-noreward	OutcomeDisplay				
30	651.425		control-noreward	ImageDisplay1		0.0		
30	653.665	0.75	control-noreward	StartDisplay				
30	654.417		control-noreward	ImageDisplay2		0.0		
30	657.426	1.6	control-noreward	ChoiceDisplay	1	0.625	1	1
30	658.078	0.975	control-noreward	ChosenDisplay		0.0		
30	659.031	0.25	control-noreward	TurnDisplay				
30	659.281	0.75	control-noreward	OutcomeDisplay				
31	660.034		control-reward	ImageDisplay1		0.0		
31	662.023	0.75	control-reward	StartDisplay				
31	662.775		control-reward	ImageDisplay2		0.0		
31	666.035	1.6	control-reward	ChoiceDisplay	1	1.248	1	1
31	667.305	0.352	control-reward	ChosenDisplay		0.0		
31	667.64	0.25	control-reward	TurnDisplay				
31	667.891	0.75	control-reward	OutcomeDisplay				
32	668.643		control-noreward	ImageDisplay1		0.0		
32	670.632	0.75	control-noreward	StartDisplay				
32	671.384		control-noreward	ImageDisplay2		0.0		
32	674.644	1.6	control-noreward	ChoiceDisplay	1	0.963	1	1
32	675.63	0.637	control-noreward	ChosenDisplay		0.0		
32	676.249	0.25	control-noreward	TurnDisplay				
32	676.5	0.75	control-noreward	OutcomeDisplay				
33	677.252		win-reward	ImageDisplay1		0.0		
33	679.241	0.75	win-reward	StartDisplay				
33	679.993		win-reward	ImageDisplay2		0.0		
33	683.253	1.6	win-reward	ChoiceDisplay	1	0.551	1	1
33	683.822	1.049	win-reward	ChosenDisplay		0.0		
33	684.858	0.25	win-reward	TurnDisplay				
33	685.109	0.75	win-reward	OutcomeDisplay				
34	685.861		control-noreward	ImageDisplay1		0.0		
34	687.85	0.75	control-noreward	StartDisplay				
34	688.602		control-noreward	ImageDisplay2		0.0		
34	691.862	1.6	control-noreward	ChoiceDisplay	1	0.786	1	1
34	692.665	0.814	control-noreward	ChosenDisplay		0.0		
34	693.467	0.25	control-noreward	TurnDisplay				
34	693.718	0.75	control-noreward	OutcomeDisplay				
35	694.47		loss-reward	ImageDisplay1		0.0		
35	696.71	0.75	loss-reward	StartDisplay				
35	697.462		loss-reward	ImageDisplay2		0.0		
35	700.471	1.6	loss-reward	ChoiceDisplay	1	0.615	1	1
35	701.106	0.985	loss-reward	ChosenDisplay		0.0		
35	702.076	0.25	loss-reward	TurnDisplay				
35	702.327	0.75	loss-reward	OutcomeDisplay				
36	703.079		loss-noreward	ImageDisplay1		0.0		
36	705.319	0.75	loss-noreward	StartDisplay				
36	706.071		loss-noreward	ImageDisplay2		0.0		
36	709.08	1.6	loss-noreward	ChoiceDisplay	1	0.555	1	1
36	709.648	1.045	loss-noreward	ChosenDisplay		0.0		
36	710.685	0.25	loss-noreward	TurnDisplay				
36	710.936	0.75	loss-noreward	OutcomeDisplay				
37	711.688		control-noreward	ImageDisplay1		0.0		
37	713.677	0.75	control-noreward	StartDisplay				
37	714.429		control-noreward	ImageDisplay2		0.0		
37	717.689	1.6	control-noreward	ChoiceDisplay	1	0.796	1	1
37	718.508	0.804	control-noreward	ChosenDisplay		0.0		
37	719.294	0.25	control-noreward	TurnDisplay				
37	719.545	0.75	control-noreward	OutcomeDisplay				
38	720.297		win-reward	ImageDisplay1		0.0		
38	722.286	0.75	win-reward	StartDisplay				
38	723.038		win-reward	ImageDisplay2		0.0		
38	726.298	1.6	win-reward	ChoiceDisplay	1	1.002	1	1
38	727.318	0.598	win-reward	ChosenDisplay		0.0		
38	727.903	0.25	win-reward	TurnDisplay				
38	728.154	0.75	win-reward	OutcomeDisplay				
39	728.906		loss-reward	ImageDisplay1		0.0		
39	730.895	0.75	loss-reward	StartDisplay				
39	731.648		loss-reward	ImageDisplay2		0.0		
39	734.907	1.6	loss-reward	ChoiceDisplay	1	0.35	1	1
39	735.275	1.25	loss-reward	ChosenDisplay		0.0		
39	736.512	0.25	loss-reward	TurnDisplay				
39	736.763	0.75	loss-reward	OutcomeDisplay				
40	737.515		loss-reward	ImageDisplay1		0.0		
40	739.504	0.75	loss-reward	StartDisplay				
40	740.257		loss-reward	ImageDisplay2		0.0		
40	743.516	1.6	loss-reward	ChoiceDisplay	1	0.538	1	1
40	744.068	1.062	loss-reward	ChosenDisplay		0.0		
