frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	76.894		win-reward	ImageDisplay1		0.0		
0	79.127	0.75	win-reward	StartDisplay				
0	79.877		win-reward	ImageDisplay2		0.0		
0	82.877	1.6	win-reward	ChoiceDisplay	1	0.584	1	1
0	83.477	1.016	win-reward	ChosenDisplay		0.0		
0	84.477	0.25	win-reward	TurnDisplay				
0	84.727	0.75	win-reward	OutcomeDisplay				
1	85.477		loss-noreward	ImageDisplay1		0.0		
1	87.727	0.75	loss-noreward	StartDisplay				
1	88.477		loss-noreward	ImageDisplay2		0.0		
1	91.477	1.6	loss-noreward	ChoiceDisplay	1	0.831	1	1
1	92.326	0.769	loss-noreward	ChosenDisplay		0.0		
1	93.076	0.25	loss-noreward	TurnDisplay				
1	93.326	0.75	loss-noreward	OutcomeDisplay				
2	94.076		control-reward	ImageDisplay1		0.0		
2	96.326	0.75	control-reward	StartDisplay				
2	97.076		control-reward	ImageDisplay2		0.0		
2	100.076	1.6	control-reward	ChoiceDisplay	1	0.603	1	1
2	100.693	0.997	control-reward	ChosenDisplay		0.0		
2	101.676	0.25	control-reward	TurnDisplay				
2	101.926	0.75	control-reward	OutcomeDisplay				
3	102.676		win-reward	ImageDisplay1		0.0		
3	104.926	0.75	win-reward	StartDisplay				
3	105.676		win-reward	ImageDisplay2		0.0		
3	108.676	1.6	win-reward	ChoiceDisplay	1	0.632	1	1
3	109.326	0.968	win-reward	ChosenDisplay		0.0		
3	110.276	0.25	win-reward	TurnDisplay				
3	110.526	0.75	win-reward	OutcomeDisplay				
4	111.276		loss-noreward	ImageDisplay1		0.0		
4	113.276	0.75	loss-noreward	StartDisplay				
4	114.026		loss-noreward	ImageDisplay2		0.0		
4	117.276	1.6	loss-noreward	ChoiceDisplay	1	1.081	1	1
4	118.376	0.519	loss-noreward	ChosenDisplay		0.0		
4	118.876	0.25	loss-noreward	TurnDisplay				
4	119.126	0.75	loss-noreward	OutcomeDisplay				
5	119.876		control-noreward	ImageDisplay1		0.0		
5	121.876	0.75	control-noreward	StartDisplay				
5	122.626		control-noreward	ImageDisplay2		0.0		
5	125.876	1.6	control-noreward	ChoiceDisplay	1	1.151	1	1
5	127.042	0.449	control-noreward	ChosenDisplay		0.0		
5	127.476	0.25	control-noreward	TurnDisplay				
5	127.726	0.75	control-noreward	OutcomeDisplay				
6	128.475		loss-reward	ImageDisplay1		0.0		
6	130.475	0.75	loss-reward	StartDisplay				
6	131.225		loss-reward	ImageDisplay2		0.0		
6	134.475	1.6	loss-reward	ChoiceDisplay	1	0.785	1	1
6	135.275	0.815	loss-reward	ChosenDisplay		0.0		
6	136.075	0.25	loss-reward	TurnDisplay				
6	136.325	0.75	loss-reward	OutcomeDisplay				
7	137.075		win-reward	ImageDisplay1		0.0		
7	139.325	0.75	win-reward	StartDisplay				
7	140.075		win-reward	ImageDisplay2		0.0		
7	143.075	1.6	win-reward	ChoiceDisplay	1	0.882	1	1
7	143.975	0.718	win-reward	ChosenDisplay		0.0		
7	144.675	0.25	win-reward	TurnDisplay				
7	144.925	0.75	win-reward	OutcomeDisplay				
8	145.675		control-noreward	ImageDisplay1		0.0		
8	147.925	0.75	control-noreward	StartDisplay				
8	148.675		control-noreward	ImageDisplay2		0.0		
8	151.675	1.6	control-noreward	ChoiceDisplay	1	1.057	1	1
8	152.758	0.543	control-noreward	ChosenDisplay		0.0		
8	153.275	0.25	control-noreward	TurnDisplay				
8	153.525	0.75	control-noreward	OutcomeDisplay				
9	154.275		win-reward	ImageDisplay1		0.0		
9	156.525	0.75	win-reward	StartDisplay				
9	157.275		win-reward	ImageDisplay2		0.0		
9	160.275	1.6	win-reward	ChoiceDisplay	1	0.736	1	1
9	161.025	0.864	win-reward	ChosenDisplay		0.0		
9	161.875	0.25	win-reward	TurnDisplay				
9	162.125	0.75	win-reward	OutcomeDisplay				
10	162.875		loss-reward	ImageDisplay1		0.0		
10	165.124	0.75	loss-reward	StartDisplay				
10	165.874		loss-reward	ImageDisplay2		0.0		
10	168.874	1.6	loss-reward	ChoiceDisplay	1	0.77	1	1
10	169.658	0.83	loss-reward	ChosenDisplay		0.0		
10	170.474	0.25	loss-reward	TurnDisplay				
10	170.724	0.75	loss-reward	OutcomeDisplay				
11	171.474		control-noreward	ImageDisplay1		0.0		
11	173.724	0.75	control-noreward	StartDisplay				
11	174.474		control-noreward	ImageDisplay2		0.0		
11	177.474	1.6	control-noreward	ChoiceDisplay	1	0.78	1	1
11	178.274	0.82	control-noreward	ChosenDisplay		0.0		
11	179.074	0.25	control-noreward	TurnDisplay				
11	179.324	0.75	control-noreward	OutcomeDisplay				
12	180.074		loss-reward	ImageDisplay1		0.0		
12	182.074	0.75	loss-reward	StartDisplay				
12	182.824		loss-reward	ImageDisplay2		0.0		
12	186.074	1.6	loss-reward	ChoiceDisplay	1	0.924	1	1
12	187.024	0.676	loss-reward	ChosenDisplay		0.0		
12	187.674	0.25	loss-reward	TurnDisplay				
12	187.924	0.75	loss-reward	OutcomeDisplay				
13	188.674		loss-reward	ImageDisplay1		0.0		
13	190.674	0.75	loss-reward	StartDisplay				
13	191.424		loss-reward	ImageDisplay2		0.0		
13	194.674	1.6	loss-reward	ChoiceDisplay	1	0.683	1	1
13	195.374	0.917	loss-reward	ChosenDisplay		0.0		
13	196.274	0.25	loss-reward	TurnDisplay				
13	196.524	0.75	loss-reward	OutcomeDisplay				
14	197.274		loss-noreward	ImageDisplay1		0.0		
14	199.274	0.75	loss-noreward	StartDisplay				
14	200.024		loss-noreward	ImageDisplay2		0.0		
14	203.273	1.6	loss-noreward	ChoiceDisplay	1	0.84	1	1
14	204.14	0.76	loss-noreward	ChosenDisplay		0.0		
14	204.873	0.25	loss-noreward	TurnDisplay				
14	205.123	0.75	loss-noreward	OutcomeDisplay				
15	205.873		win-reward	ImageDisplay1		0.0		
15	207.873	0.75	win-reward	StartDisplay				
15	208.623		win-reward	ImageDisplay2		0.0		
15	211.873	1.6	win-reward	ChoiceDisplay	1	0.656	1	1
15	212.557	0.944	win-reward	ChosenDisplay		0.0		
15	213.473	0.25	win-reward	TurnDisplay				
15	213.723	0.75	win-reward	OutcomeDisplay				
16	214.473		loss-reward	ImageDisplay1		0.0		
16	216.723	0.75	loss-reward	StartDisplay				
16	217.473		loss-reward	ImageDisplay2		0.0		
16	220.473	1.6	loss-reward	ChoiceDisplay	1	1.07	1	1
16	221.556	0.53	loss-reward	ChosenDisplay		0.0		
16	222.073	0.25	loss-reward	TurnDisplay				
16	222.323	0.75	loss-reward	OutcomeDisplay				
17	223.073		win-noreward	ImageDisplay1		0.0		
17	225.073	0.75	win-noreward	StartDisplay				
17	225.823		win-noreward	ImageDisplay2		0.0		
17	229.073	1.6	win-noreward	ChoiceDisplay	1	1.014	1	1
17	230.106	0.586	win-noreward	ChosenDisplay		0.0		
17	230.673	0.25	win-noreward	TurnDisplay				
17	230.923	0.75	win-noreward	OutcomeDisplay				
18	231.673		loss-reward	ImageDisplay1		0.0		
18	233.673	0.75	loss-reward	StartDisplay				
18	234.423		loss-reward	ImageDisplay2		0.0		
18	237.672	1.6	loss-reward	ChoiceDisplay	1	1.206	1	1
18	238.889	0.394	loss-reward	ChosenDisplay		0.0		
18	239.272	0.25	loss-reward	TurnDisplay				
18	239.522	0.75	loss-reward	OutcomeDisplay				
19	240.272		win-noreward	ImageDisplay1		0.0		
19	242.272	0.75	win-noreward	StartDisplay				
19	243.022		win-noreward	ImageDisplay2		0.0		
19	246.272	1.6	win-noreward	ChoiceDisplay	1	0.973	1	1
19	247.272	0.627	win-noreward	ChosenDisplay		0.0		
19	247.872	0.25	win-noreward	TurnDisplay				
19	248.122	0.75	win-noreward	OutcomeDisplay				
20	248.872		loss-reward	ImageDisplay1		0.0		
20	250.872	0.75	loss-reward	StartDisplay				
20	251.622		loss-reward	ImageDisplay2		0.0		
20	254.872	1.6	loss-reward	ChoiceDisplay	1	0.904	1	1
20	255.789	0.696	loss-reward	ChosenDisplay		0.0		
20	256.472	0.25	loss-reward	TurnDisplay				
20	256.722	0.75	loss-reward	OutcomeDisplay				
21	257.472		loss-noreward	ImageDisplay1		0.0		
21	259.722	0.75	loss-noreward	StartDisplay				
21	260.472		loss-noreward	ImageDisplay2		0.0		
21	263.472	1.6	loss-noreward	ChoiceDisplay	1	0.777	1	1
21	264.272	0.823	loss-noreward	ChosenDisplay		0.0		
21	265.072	0.25	loss-noreward	TurnDisplay				
21	265.322	0.75	loss-noreward	OutcomeDisplay				
22	266.072		control-noreward	ImageDisplay1		0.0		
22	268.072	0.75	control-noreward	StartDisplay				
22	268.822		control-noreward	ImageDisplay2		0.0		
22	272.072	1.6	control-noreward	ChoiceDisplay	1	0.543	1	1
22	272.638	1.057	control-noreward	ChosenDisplay		0.0		
22	273.672	0.25	control-noreward	TurnDisplay				
22	273.922	0.75	control-noreward	OutcomeDisplay				
23	274.671		win-reward	ImageDisplay1		0.0		
23	276.921	0.75	win-reward	StartDisplay				
23	277.671		win-reward	ImageDisplay2		0.0		
23	280.671	1.6	win-reward	ChoiceDisplay	1	0.78	1	1
23	281.471	0.82	win-reward	ChosenDisplay		0.0		
23	282.271	0.25	win-reward	TurnDisplay				
