frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	97.643		loss-reward	ImageDisplay1		0.0		
0	99.849	0.75	loss-reward	StartDisplay				
0	100.601		loss-reward	ImageDisplay2		0.0		
0	103.61	1.6	loss-reward	ChoiceDisplay	1	0.41	1	1
0	104.045	1.19	loss-reward	ChosenDisplay		0.0		
0	105.232	0.25	loss-reward	TurnDisplay				
0	105.466	0.75	loss-reward	OutcomeDisplay				
1	106.218		win-reward	ImageDisplay1		0.0		
1	108.207	0.75	win-reward	StartDisplay				
1	108.96		win-reward	ImageDisplay2		0.0		
1	112.219	1.6	win-reward	ChoiceDisplay	1	0.728	1	1
1	112.972	0.872	win-reward	ChosenDisplay		0.0		
1	113.824	0.25	win-reward	TurnDisplay				
1	114.075	0.75	win-reward	OutcomeDisplay				
2	114.827		control-noreward	ImageDisplay1		0.0		
2	116.816	0.75	control-noreward	StartDisplay				
2	117.569		control-noreward	ImageDisplay2		0.0		
2	120.828	1.6	control-noreward	ChoiceDisplay	1	0.786	1	1
2	121.631	0.814	control-noreward	ChosenDisplay		0.0		
2	122.433	0.25	control-noreward	TurnDisplay				
2	122.684	0.75	control-noreward	OutcomeDisplay				
3	123.436		win-reward	ImageDisplay1		0.0		
3	125.426	0.75	win-reward	StartDisplay				
3	126.178		win-reward	ImageDisplay2		0.0		
3	129.438	1.6	win-reward	ChoiceDisplay	1	0.917	1	1
3	130.374	0.683	win-reward	ChosenDisplay		0.0		
3	131.042	0.25	win-reward	TurnDisplay				
3	131.293	0.75	win-reward	OutcomeDisplay				
4	132.045		control-reward	ImageDisplay1		0.0		
4	134.285	0.75	control-reward	StartDisplay				
4	135.038		control-reward	ImageDisplay2		0.0		
4	138.047	1.6	control-reward	ChoiceDisplay	1	0.807	1	1
4	138.866	0.793	control-reward	ChosenDisplay		0.0		
4	139.651	0.25	control-reward	TurnDisplay				
4	139.902	0.75	control-reward	OutcomeDisplay				
5	140.654		loss-reward	ImageDisplay1		0.0		
5	142.644	0.75	loss-reward	StartDisplay				
5	143.396		loss-reward	ImageDisplay2		0.0		
5	146.656	1.6	loss-reward	ChoiceDisplay	1	0.622	1	1
5	147.291	0.978	loss-reward	ChosenDisplay		0.0		
5	148.26	0.25	loss-reward	TurnDisplay				
5	148.511	0.75	loss-reward	OutcomeDisplay				
6	149.264		loss-reward	ImageDisplay1		0.0		
6	151.253	0.75	loss-reward	StartDisplay				
6	152.005		loss-reward	ImageDisplay2		0.0		
6	155.265	1.6	loss-reward	ChoiceDisplay	1	0.893	1	1
6	156.184	0.707	loss-reward	ChosenDisplay		0.0		
6	156.869	0.25	loss-reward	TurnDisplay				
6	157.12	0.75	loss-reward	OutcomeDisplay				
7	157.872		win-reward	ImageDisplay1		0.0		
7	159.862	0.75	win-reward	StartDisplay				
7	160.614		win-reward	ImageDisplay2		0.0		
7	163.874	1.6	win-reward	ChoiceDisplay	1	0.847	1	1
7	164.743	0.753	win-reward	ChosenDisplay		0.0		
7	165.478	0.25	win-reward	TurnDisplay				
7	165.729	0.75	win-reward	OutcomeDisplay				
8	166.481		control-noreward	ImageDisplay1		0.0		
8	168.721	0.75	control-noreward	StartDisplay				
8	169.474		control-noreward	ImageDisplay2		0.0		
8	172.483	1.6	control-noreward	ChoiceDisplay	1	1.05	1	1
8	173.553	0.55	control-noreward	ChosenDisplay		0.0		
8	174.087	0.25	control-noreward	TurnDisplay				
8	174.338	0.75	control-noreward	OutcomeDisplay				
9	175.09		control-noreward	ImageDisplay1		0.0		
9	177.33	0.75	control-noreward	StartDisplay				
9	178.083		control-noreward	ImageDisplay2		0.0		
9	181.092	1.6	control-noreward	ChoiceDisplay	1	1.044	1	1
9	182.162	0.556	control-noreward	ChosenDisplay		0.0		
9	182.697	0.25	control-noreward	TurnDisplay				
9	182.947	0.75	control-noreward	OutcomeDisplay				
10	183.7		control-reward	ImageDisplay1		0.0		
10	185.689	0.75	control-reward	StartDisplay				
10	186.441		control-reward	ImageDisplay2		0.0		
10	189.701	1.6	control-reward	ChoiceDisplay	1	0.825	1	1
10	190.537	0.775	control-reward	ChosenDisplay		0.0		
10	191.306	0.25	control-reward	TurnDisplay				
10	191.556	0.75	control-reward	OutcomeDisplay				
11	192.309		win-noreward	ImageDisplay1		0.0		
11	194.549	0.75	win-noreward	StartDisplay				
11	195.301		win-noreward	ImageDisplay2		0.0		
