frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	86.524		win-reward	ImageDisplay1		0.0		
0	88.514	0.75	win-reward	StartDisplay				
0	89.266		win-reward	ImageDisplay2		0.0		
0	92.509	1.6	win-reward	ChoiceDisplay	1	1.398	1	1
0	93.93	0.202	win-reward	ChosenDisplay		0.0		
0	94.114	0.25	win-reward	TurnDisplay				
0	94.364	0.75	win-reward	OutcomeDisplay				
1	95.117		loss-noreward	ImageDisplay1		0.0		
1	97.106	0.75	loss-noreward	StartDisplay				
1	97.858		loss-noreward	ImageDisplay2		0.0		
1	101.118	1.6	loss-noreward	ChoiceDisplay	1	0.995	1	1
1	102.137	0.605	loss-noreward	ChosenDisplay		0.0		
1	102.723	0.25	loss-noreward	TurnDisplay				
1	102.973	0.75	loss-noreward	OutcomeDisplay				
2	103.726		win-noreward	ImageDisplay1		0.0		
2	105.966	0.75	win-noreward	StartDisplay				
2	106.718		win-noreward	ImageDisplay2		0.0		
2	109.727	1.6	win-noreward	ChoiceDisplay	1	1.022	1	1
2	110.763	0.578	win-noreward	ChosenDisplay		0.0		
2	111.331	0.25	win-noreward	TurnDisplay				
2	111.582	0.75	win-noreward	OutcomeDisplay				
3	112.334		control-noreward	ImageDisplay1		0.0		
3	114.574	0.75	control-noreward	StartDisplay				
3	115.327		control-noreward	ImageDisplay2		0.0		
3	118.336	1.6	control-noreward	ChoiceDisplay	1	1.477	1	1
3	119.84	0.123	control-noreward	ChosenDisplay		0.0		
3	119.94	0.25	control-noreward	TurnDisplay				
3	120.191	0.75	control-noreward	OutcomeDisplay				
4	120.943		loss-reward	ImageDisplay1		0.0		
4	122.933	0.75	loss-reward	StartDisplay				
4	123.685		loss-reward	ImageDisplay2		0.0		
4	126.945	1.6	loss-reward	ChoiceDisplay	1	0.866	1	1
4	127.831	0.734	loss-reward	ChosenDisplay		0.0		
4	128.549	0.25	loss-reward	TurnDisplay				
4	128.8	0.75	loss-reward	OutcomeDisplay				
5	129.552		control-noreward	ImageDisplay1		0.0		
5	131.542	0.75	control-noreward	StartDisplay				
5	132.294		control-noreward	ImageDisplay2		0.0		
5	135.554	1.6	control-noreward	ChoiceDisplay	1	0.9	1	1
5	136.473	0.7	control-noreward	ChosenDisplay		0.0		
5	137.158	0.25	control-noreward	TurnDisplay				
5	137.409	0.75	control-noreward	OutcomeDisplay				
6	138.161		win-reward	ImageDisplay1		0.0		
6	140.401	0.75	win-reward	StartDisplay				
6	141.154		win-reward	ImageDisplay2		0.0		
6	144.163	1.6	win-reward	ChoiceDisplay	1	0.976	1	1
6	145.166	0.624	win-reward	ChosenDisplay		0.0		
6	145.767	0.25	win-reward	TurnDisplay				
6	146.018	0.75	win-reward	OutcomeDisplay				
7	146.77		loss-reward	ImageDisplay1		0.0		
7	149.01	0.75	loss-reward	StartDisplay				
7	149.763		loss-reward	ImageDisplay2		0.0		
7	152.772	1.6	loss-reward	ChoiceDisplay	1	0.861	1	1
7	153.658	0.739	loss-reward	ChosenDisplay		0.0		
7	154.376	0.25	loss-reward	TurnDisplay				
7	154.627	0.75	loss-reward	OutcomeDisplay				
8	155.379		control-reward	ImageDisplay1		0.0		
8	157.369	0.75	control-reward	StartDisplay				
8	158.121		control-reward	ImageDisplay2		0.0		
8	161.381	1.6	control-reward	ChoiceDisplay	1	0.97	1	1
8	162.367	0.63	control-reward	ChosenDisplay		0.0		
8	162.985	0.25	control-reward	TurnDisplay				
8	163.236	0.75	control-reward	OutcomeDisplay				
9	163.988		loss-reward	ImageDisplay1		0.0		
9	166.228	0.75	loss-reward	StartDisplay				
9	166.981		loss-reward	ImageDisplay2		0.0		
9	169.989	1.6	loss-reward	ChoiceDisplay	1	0.947	1	1
9	170.959	0.653	loss-reward	ChosenDisplay		0.0		
9	171.594	0.25	loss-reward	TurnDisplay				
9	171.845	0.75	loss-reward	OutcomeDisplay				
10	172.597		control-reward	ImageDisplay1		0.0		
10	174.837	0.75	control-reward	StartDisplay				
10	175.589		control-reward	ImageDisplay2		0.0		
10	178.598	1.6	control-reward	ChoiceDisplay	1	1.109	1	1
10	179.735	0.491	control-reward	ChosenDisplay		0.0		
10	180.203	0.25	control-reward	TurnDisplay				
10	180.454	0.75	control-reward	OutcomeDisplay				
11	181.206		control-reward	ImageDisplay1		0.0		
11	183.195	0.75	control-reward	StartDisplay				
11	183.948		control-reward	ImageDisplay2		0.0		
11	187.207	1.6	control-reward	ChoiceDisplay	1	1.207	1	1
11	188.428	0.393	control-reward	ChosenDisplay		0.0		
11	188.812	0.25	control-reward	TurnDisplay				
11	189.063	0.75	control-reward	OutcomeDisplay				
12	189.815		control-reward	ImageDisplay1		0.0		
12	191.804	0.75	control-reward	StartDisplay				
12	192.557		control-reward	ImageDisplay2		0.0		
