frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	231.728		loss-noreward	ImageDisplay1		0.0		
0	233.968	0.75	loss-noreward	StartDisplay				
0	234.721		loss-noreward	ImageDisplay2		0.0		
0	237.713	1.6	loss-noreward	ChoiceDisplay	1	0.681	1	1
0	238.415	0.919	loss-noreward	ChosenDisplay		0.0		
0	239.318	0.25	loss-noreward	TurnDisplay				
0	239.569	0.75	loss-noreward	OutcomeDisplay				
1	240.321		loss-reward	ImageDisplay1		0.0		
1	242.31	0.75	loss-reward	StartDisplay				
1	243.062		loss-reward	ImageDisplay2		0.0		
1	246.322	1.6	loss-reward	ChoiceDisplay	1	0.491	1	1
1	246.84	1.109	loss-reward	ChosenDisplay		0.0		
1	247.927	0.25	loss-reward	TurnDisplay				
1	248.178	0.75	loss-reward	OutcomeDisplay				
2	248.93		control-reward	ImageDisplay1		0.0		
2	250.919	0.75	control-reward	StartDisplay				
2	251.671		control-reward	ImageDisplay2		0.0		
2	254.931	1.6	control-reward	ChoiceDisplay	1	0.871	1	1
2	255.817	0.729	control-reward	ChosenDisplay		0.0		
2	256.536	0.25	control-reward	TurnDisplay				
2	256.787	0.75	control-reward	OutcomeDisplay				
3	257.539		win-reward	ImageDisplay1		0.0		
3	259.779	0.75	win-reward	StartDisplay				
3	260.531		win-reward	ImageDisplay2		0.0		
3	263.54	1.6	win-reward	ChoiceDisplay	1	0.392	1	1
3	263.958	1.208	win-reward	ChosenDisplay		0.0		
3	265.145	0.25	win-reward	TurnDisplay				
3	265.396	0.75	win-reward	OutcomeDisplay				
4	266.148		win-reward	ImageDisplay1		0.0		
4	268.137	0.75	win-reward	StartDisplay				
4	268.889		win-reward	ImageDisplay2		0.0		
4	272.149	1.6	win-reward	ChoiceDisplay	1	0.673	1	1
4	272.834	0.927	win-reward	ChosenDisplay		0.0		
4	273.754	0.25	win-reward	TurnDisplay				
4	274.005	0.75	win-reward	OutcomeDisplay				
5	274.757		control-noreward	ImageDisplay1		0.0		
5	276.746	0.75	control-noreward	StartDisplay				
5	277.498		control-noreward	ImageDisplay2		0.0		
5	280.758	1.6	control-noreward	ChoiceDisplay	1	0.4	1	1
5	281.176	1.2	control-noreward	ChosenDisplay		0.0		
5	282.363	0.25	control-noreward	TurnDisplay				
5	282.614	0.75	control-noreward	OutcomeDisplay				
6	283.366		control-reward	ImageDisplay1		0.0		
6	285.355	0.75	control-reward	StartDisplay				
6	286.107		control-reward	ImageDisplay2		0.0		
6	289.367	1.6	control-reward	ChoiceDisplay	1	0.759	1	1
6	290.153	0.841	control-reward	ChosenDisplay		0.0		
6	290.972	0.25	control-reward	TurnDisplay				
6	291.222	0.75	control-reward	OutcomeDisplay				
7	291.975		loss-reward	ImageDisplay1		0.0		
7	293.964	0.75	loss-reward	StartDisplay				
7	294.716		loss-reward	ImageDisplay2		0.0		
7	297.976	1.6	loss-reward	ChoiceDisplay	1	0.667	1	1
7	298.661	0.933	loss-reward	ChosenDisplay		0.0		
7	299.581	0.25	loss-reward	TurnDisplay				
7	299.831	0.75	loss-reward	OutcomeDisplay				
8	300.584		control-noreward	ImageDisplay1		0.0		
8	302.573	0.75	control-noreward	StartDisplay				
8	303.325		control-noreward	ImageDisplay2		0.0		
8	306.585	1.6	control-noreward	ChoiceDisplay	1	0.667	1	1
8	307.27	0.933	control-noreward	ChosenDisplay		0.0		
8	308.19	0.25	control-noreward	TurnDisplay				
8	308.44	0.75	control-noreward	OutcomeDisplay				
9	309.193		control-reward	ImageDisplay1		0.0		
9	311.182	0.75	control-reward	StartDisplay				
9	311.934		control-reward	ImageDisplay2		0.0		
9	315.194	1.6	control-reward	ChoiceDisplay	1	0.259	1	1
9	315.478	1.341	control-reward	ChosenDisplay		0.0		
9	316.799	0.25	control-reward	TurnDisplay				
9	317.049	0.75	control-reward	OutcomeDisplay				
10	317.802		loss-noreward	ImageDisplay1		0.0		
10	320.042	0.75	loss-noreward	StartDisplay				
10	320.794		loss-noreward	ImageDisplay2		0.0		
10	323.803	1.6	loss-noreward	ChoiceDisplay	1	0.675	1	1
10	324.505	0.925	loss-noreward	ChosenDisplay		0.0		
10	325.408	0.25	loss-noreward	TurnDisplay				
10	325.658	0.75	loss-noreward	OutcomeDisplay				
11	326.411		control-reward	ImageDisplay1		0.0		
11	328.651	0.75	control-reward	StartDisplay				
11	329.403		control-reward	ImageDisplay2		0.0		
11	332.412	1.6	control-reward	ChoiceDisplay	1	0.55	1	1
11	332.98	1.05	control-reward	ChosenDisplay		0.0		
11	334.017	0.25	control-reward	TurnDisplay				
11	334.267	0.75	control-reward	OutcomeDisplay				
12	335.02		control-noreward	ImageDisplay1		0.0		
12	337.009	0.75	control-noreward	StartDisplay				
12	337.761		control-noreward	ImageDisplay2		0.0		
12	341.021	1.6	control-noreward	ChoiceDisplay	1	0.57	1	1
12	341.606	1.03	control-noreward	ChosenDisplay		0.0		
12	342.626	0.25	control-noreward	TurnDisplay				
12	342.876	0.75	control-noreward	OutcomeDisplay				
13	343.629		loss-reward	ImageDisplay1		0.0		
13	345.618	0.75	loss-reward	StartDisplay				
13	346.37		loss-reward	ImageDisplay2		0.0		
13	349.63	1.6	loss-reward	ChoiceDisplay	1	0.553	1	1
13	350.198	1.047	loss-reward	ChosenDisplay		0.0		
13	351.235	0.25	loss-reward	TurnDisplay				
13	351.485	0.75	loss-reward	OutcomeDisplay				
14	352.238		loss-noreward	ImageDisplay1		0.0		
14	354.227	0.75	loss-noreward	StartDisplay				
14	354.979		loss-noreward	ImageDisplay2		0.0		
14	358.239	1.6	loss-noreward	ChoiceDisplay	1	0.646	1	1
14	358.908	0.954	loss-noreward	ChosenDisplay		0.0		
14	359.844	0.25	loss-noreward	TurnDisplay				
