frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	90.576		win-reward	ImageDisplay1		0.0		
0	92.81	0.75	win-reward	StartDisplay				
0	93.56		win-reward	ImageDisplay2		0.0		
0	96.56	1.6	win-reward	ChoiceDisplay	1	0.664	1	1
0	97.243	0.936	win-reward	ChosenDisplay		0.0		
0	98.16	0.25	win-reward	TurnDisplay				
0	98.41	0.75	win-reward	OutcomeDisplay				
1	99.16		win-reward	ImageDisplay1		0.0		
1	101.16	0.75	win-reward	StartDisplay				
1	101.91		win-reward	ImageDisplay2		0.0		
1	105.159	1.6	win-reward	ChoiceDisplay	1	0.98	1	1
1	106.159	0.62	win-reward	ChosenDisplay		0.0		
1	106.759	0.25	win-reward	TurnDisplay				
1	107.009	0.75	win-reward	OutcomeDisplay				
2	107.759		loss-reward	ImageDisplay1		0.0		
2	110.009	0.75	loss-reward	StartDisplay				
2	110.759		loss-reward	ImageDisplay2		0.0		
2	113.759	1.6	loss-reward	ChoiceDisplay	1	0.933	1	1
2	114.709	0.667	loss-reward	ChosenDisplay		0.0		
2	115.359	0.25	loss-reward	TurnDisplay				
2	115.609	0.75	loss-reward	OutcomeDisplay				
3	116.359		control-noreward	ImageDisplay1		0.0		
3	118.359	0.75	control-noreward	StartDisplay				
3	119.109		control-noreward	ImageDisplay2		0.0		
3	122.359	1.6	control-noreward	ChoiceDisplay	1	1.028	1	1
3	123.409	0.572	control-noreward	ChosenDisplay		0.0		
3	123.959	0.25	control-noreward	TurnDisplay				
3	124.209	0.75	control-noreward	OutcomeDisplay				
4	124.959		loss-reward	ImageDisplay1		0.0		
4	127.209	0.75	loss-reward	StartDisplay				
4	127.959		loss-reward	ImageDisplay2		0.0		
4	130.959	1.6	loss-reward	ChoiceDisplay	1	0.887	1	1
4	131.859	0.713	loss-reward	ChosenDisplay		0.0		
4	132.559	0.25	loss-reward	TurnDisplay				
4	132.809	0.75	loss-reward	OutcomeDisplay				
5	133.559		win-noreward	ImageDisplay1		0.0		
5	135.559	0.75	win-noreward	StartDisplay				
5	136.309		win-noreward	ImageDisplay2		0.0		
5	139.559	1.6	win-noreward	ChoiceDisplay	1	1.257	1	1
5	140.842	0.343	win-noreward	ChosenDisplay		0.0		
5	141.159	0.25	win-noreward	TurnDisplay				
5	141.409	0.75	win-noreward	OutcomeDisplay				
6	142.159		win-noreward	ImageDisplay1		0.0		
6	144.409	0.75	win-noreward	StartDisplay				
6	145.159		win-noreward	ImageDisplay2		0.0		
6	148.159	1.6	win-noreward	ChoiceDisplay	1	1.271	1	1
6	149.442	0.329	win-noreward	ChosenDisplay		0.0		
6	149.759	0.25	win-noreward	TurnDisplay				
6	150.009	0.75	win-noreward	OutcomeDisplay				
7	150.759		win-reward	ImageDisplay1		0.0		
7	152.759	0.75	win-reward	StartDisplay				
7	153.509		win-reward	ImageDisplay2		0.0		
7	156.759	1.6	win-reward	ChoiceDisplay	1	1.263	1	1
7	158.042	0.337	win-reward	ChosenDisplay		0.0		
7	158.358	0.25	win-reward	TurnDisplay				
7	158.608	0.75	win-reward	OutcomeDisplay				
8	159.358		win-reward	ImageDisplay1		0.0		
8	161.608	0.75	win-reward	StartDisplay				
8	162.358		win-reward	ImageDisplay2		0.0		
8	165.358	1.6	win-reward	ChoiceDisplay	1	1.255	1	1
8	166.625	0.345	win-reward	ChosenDisplay		0.0		
8	166.958	0.25	win-reward	TurnDisplay				
8	167.208	0.75	win-reward	OutcomeDisplay				
9	167.958		loss-reward	ImageDisplay1		0.0		
9	169.958	0.75	loss-reward	StartDisplay				
9	170.708		loss-reward	ImageDisplay2		0.0		
9	173.958	1.6	loss-reward	ChoiceDisplay	1	0.971	1	1
9	174.942	0.629	loss-reward	ChosenDisplay		0.0		
9	175.558	0.25	loss-reward	TurnDisplay				
9	175.808	0.75	loss-reward	OutcomeDisplay				
10	176.558		win-reward	ImageDisplay1		0.0		
10	178.808	0.75	win-reward	StartDisplay				
10	179.558		win-reward	ImageDisplay2		0.0		
10	182.558	1.6	win-reward	ChoiceDisplay	1	1.086	1	1
10	183.658	0.514	win-reward	ChosenDisplay		0.0		
10	184.158	0.25	win-reward	TurnDisplay				
10	184.408	0.75	win-reward	OutcomeDisplay				
11	185.158		loss-noreward	ImageDisplay1		0.0		
11	187.408	0.75	loss-noreward	StartDisplay				
11	188.158		loss-noreward	ImageDisplay2		0.0		
11	191.158	1.6	loss-noreward	ChoiceDisplay	1	0.748	1	1
11	191.925	0.852	loss-noreward	ChosenDisplay		0.0		
11	192.758	0.25	loss-noreward	TurnDisplay				
11	193.008	0.75	loss-noreward	OutcomeDisplay				
12	193.758		control-noreward	ImageDisplay1		0.0		
12	195.758	0.75	control-noreward	StartDisplay				
12	196.508		control-noreward	ImageDisplay2		0.0		
12	199.758	1.6	control-noreward	ChoiceDisplay	1	1.143	1	1
12	200.924	0.457	control-noreward	ChosenDisplay		0.0		
12	201.358	0.25	control-noreward	TurnDisplay				
12	201.608	0.75	control-noreward	OutcomeDisplay				
13	202.358		loss-noreward	ImageDisplay1		0.0		
13	204.608	0.75	loss-noreward	StartDisplay				
13	205.358		loss-noreward	ImageDisplay2		0.0		
13	208.358	1.6	loss-noreward	ChoiceDisplay	1	1.19	1	1
