frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	69.102		win-reward	ImageDisplay1		0.0		
0	71.342	0.75	win-reward	StartDisplay				
0	72.094		win-reward	ImageDisplay2		0.0		
0	75.087	1.6	win-reward	ChoiceDisplay		0.0		
0	76.691	0.0	win-reward	ChosenDisplay		0.0		
0	76.708	0.25	win-reward	TurnDisplay				
0	76.942	0.75	win-reward	OutcomeDisplay				
1	77.694		control-noreward	ImageDisplay1		0.0		
1	79.934	0.75	control-noreward	StartDisplay				
1	80.687		control-noreward	ImageDisplay2		0.0		
1	83.696	1.6	control-noreward	ChoiceDisplay		0.0		
1	85.284	0.0	control-noreward	ChosenDisplay		0.0		
1	85.3	0.25	control-noreward	TurnDisplay				
1	85.534	0.75	control-noreward	OutcomeDisplay				
2	86.287		loss-reward	ImageDisplay1		0.0		
2	88.293	0.75	loss-reward	StartDisplay				
2	89.045		loss-reward	ImageDisplay2		0.0		
2	92.288	1.6	loss-reward	ChoiceDisplay	1	1.164	1	1
2	93.475	0.436	loss-reward	ChosenDisplay		0.0		
2	93.893	0.25	loss-reward	TurnDisplay				
2	94.143	0.75	loss-reward	OutcomeDisplay				
3	94.896		control-noreward	ImageDisplay1		0.0		
3	97.136	0.75	control-noreward	StartDisplay				
3	97.888		control-noreward	ImageDisplay2		0.0		
3	100.897	1.6	control-noreward	ChoiceDisplay	1	0.452	1	1
3	101.365	1.148	control-noreward	ChosenDisplay		0.0		
3	102.502	0.25	control-noreward	TurnDisplay				
3	102.753	0.75	control-noreward	OutcomeDisplay				
4	103.505		loss-reward	ImageDisplay1		0.0		
4	105.494	0.75	loss-reward	StartDisplay				
4	106.246		loss-reward	ImageDisplay2		0.0		
4	109.506	1.6	loss-reward	ChoiceDisplay	1	0.605	1	1
4	110.125	0.995	loss-reward	ChosenDisplay		0.0		
4	111.111	0.25	loss-reward	TurnDisplay				
4	111.362	0.75	loss-reward	OutcomeDisplay				
5	112.114		control-reward	ImageDisplay1		0.0		
5	114.103	0.75	control-reward	StartDisplay				
5	114.855		control-reward	ImageDisplay2		0.0		
5	118.115	1.6	control-reward	ChoiceDisplay	1	0.296	1	1
5	118.433	1.304	control-reward	ChosenDisplay		0.0		
5	119.72	0.25	control-reward	TurnDisplay				
5	119.971	0.75	control-reward	OutcomeDisplay				
6	120.723		loss-noreward	ImageDisplay1		0.0		
6	122.712	0.75	loss-noreward	StartDisplay				
6	123.464		loss-noreward	ImageDisplay2		0.0		
6	126.724	1.6	loss-noreward	ChoiceDisplay	1	0.551	1	1
6	127.292	1.049	loss-noreward	ChosenDisplay		0.0		
6	128.329	0.25	loss-noreward	TurnDisplay				
6	128.58	0.75	loss-noreward	OutcomeDisplay				
7	129.332		loss-reward	ImageDisplay1		0.0		
7	131.572	0.75	loss-reward	StartDisplay				
7	132.324		loss-reward	ImageDisplay2		0.0		
7	135.333	1.6	loss-reward	ChoiceDisplay	1	0.937	1	1
7	136.286	0.663	loss-reward	ChosenDisplay		0.0		
7	136.938	0.25	loss-reward	TurnDisplay				
7	137.189	0.75	loss-reward	OutcomeDisplay				
8	137.941		loss-reward	ImageDisplay1		0.0		
8	140.181	0.75	loss-reward	StartDisplay				
8	140.933		loss-reward	ImageDisplay2		0.0		
8	143.942	1.6	loss-reward	ChoiceDisplay	1	0.638	1	1
8	144.594	0.962	loss-reward	ChosenDisplay		0.0		
8	145.547	0.25	loss-reward	TurnDisplay				
8	145.798	0.75	loss-reward	OutcomeDisplay				
9	146.55		loss-noreward	ImageDisplay1		0.0		
9	148.79	0.75	loss-noreward	StartDisplay				
9	149.542		loss-noreward	ImageDisplay2		0.0		
9	152.551	1.6	loss-noreward	ChoiceDisplay	1	1.063	1	1
9	153.638	0.537	loss-noreward	ChosenDisplay		0.0		
9	154.156	0.25	loss-noreward	TurnDisplay				
9	154.407	0.75	loss-noreward	OutcomeDisplay				
10	155.159		win-noreward	ImageDisplay1		0.0		
10	157.399	0.75	win-noreward	StartDisplay				
10	158.151		win-noreward	ImageDisplay2		0.0		
10	161.16	1.6	win-noreward	ChoiceDisplay	1	0.783	1	1
10	161.963	0.817	win-noreward	ChosenDisplay		0.0		
10	162.765	0.25	win-noreward	TurnDisplay				
10	163.016	0.75	win-noreward	OutcomeDisplay				
11	163.768		loss-noreward	ImageDisplay1		0.0		
11	166.008	0.75	loss-noreward	StartDisplay				
11	166.76		loss-noreward	ImageDisplay2		0.0		
11	169.769	1.6	loss-noreward	ChoiceDisplay	1	0.523	1	1
11	170.321	1.077	loss-noreward	ChosenDisplay		0.0		
11	171.374	0.25	loss-noreward	TurnDisplay				
11	171.625	0.75	loss-noreward	OutcomeDisplay				
12	172.377		win-reward	ImageDisplay1		0.0		
12	174.366	0.75	win-reward	StartDisplay				
12	175.119		win-reward	ImageDisplay2		0.0		
12	178.378	1.6	win-reward	ChoiceDisplay	1	1.555	1	1
12	179.95	0.0	win-reward	ChosenDisplay		0.0		
12	179.983	0.25	win-reward	TurnDisplay				
12	180.184	0.75	win-reward	OutcomeDisplay				
13	180.936		loss-reward	ImageDisplay1		0.0		
13	183.193	0.75	loss-reward	StartDisplay				
13	183.945		loss-reward	ImageDisplay2		0.0		
13	186.937	1.6	loss-reward	ChoiceDisplay	1	0.33	1	1
13	187.288	1.27	loss-reward	ChosenDisplay		0.0		
13	188.542	0.25	loss-reward	TurnDisplay				
13	188.793	0.75	loss-reward	OutcomeDisplay				
14	189.545		loss-noreward	ImageDisplay1		0.0		
14	191.785	0.75	loss-noreward	StartDisplay				
14	192.537		loss-noreward	ImageDisplay2		0.0		
14	195.546	1.6	loss-noreward	ChoiceDisplay	1	0.737	1	1
14	196.298	0.863	loss-noreward	ChosenDisplay		0.0		
14	197.151	0.25	loss-noreward	TurnDisplay				
14	197.402	0.75	loss-noreward	OutcomeDisplay				
15	198.154		loss-noreward	ImageDisplay1		0.0		
15	200.394	0.75	loss-noreward	StartDisplay				
15	201.146		loss-noreward	ImageDisplay2		0.0		
15	204.155	1.6	loss-noreward	ChoiceDisplay	1	0.557	1	1
15	204.724	1.043	loss-noreward	ChosenDisplay		0.0		
15	205.76	0.25	loss-noreward	TurnDisplay				
15	206.011	0.75	loss-noreward	OutcomeDisplay				
16	206.763		loss-reward	ImageDisplay1		0.0		
16	208.752	0.75	loss-reward	StartDisplay				
16	209.505		loss-reward	ImageDisplay2		0.0		
16	212.764	1.6	loss-reward	ChoiceDisplay	1	0.455	1	1
16	213.232	1.145	loss-reward	ChosenDisplay		0.0		
16	214.369	0.25	loss-reward	TurnDisplay				
16	214.62	0.75	loss-reward	OutcomeDisplay				
17	215.372		win-reward	ImageDisplay1		0.0		
17	217.612	0.75	win-reward	StartDisplay				
17	218.364		win-reward	ImageDisplay2		0.0		
17	221.373	1.6	win-reward	ChoiceDisplay	1	1.25	1	1
17	222.644	0.35	win-reward	ChosenDisplay		0.0		
17	222.978	0.25	win-reward	TurnDisplay				
17	223.229	0.75	win-reward	OutcomeDisplay				
18	223.981		loss-reward	ImageDisplay1		0.0		
18	226.221	0.75	loss-reward	StartDisplay				
18	226.973		loss-reward	ImageDisplay2		0.0		
18	229.982	1.6	loss-reward	ChoiceDisplay	1	1.434	1	1
18	231.437	0.166	loss-reward	ChosenDisplay		0.0		
18	231.587	0.25	loss-reward	TurnDisplay				
18	231.838	0.75	loss-reward	OutcomeDisplay				
19	232.59		win-noreward	ImageDisplay1		0.0		
19	234.579	0.75	win-noreward	StartDisplay				
19	235.332		win-noreward	ImageDisplay2		0.0		
19	238.591	1.6	win-noreward	ChoiceDisplay	1	0.737	1	1
19	239.344	0.863	win-noreward	ChosenDisplay		0.0		
19	240.196	0.25	win-noreward	TurnDisplay				
19	240.447	0.75	win-noreward	OutcomeDisplay				
20	241.199		loss-reward	ImageDisplay1		0.0		
20	243.439	0.75	loss-reward	StartDisplay				
20	244.191		loss-reward	ImageDisplay2		0.0		
20	247.2	1.6	loss-reward	ChoiceDisplay	1	1.001	1	1
20	248.22	0.599	loss-reward	ChosenDisplay		0.0		
20	248.805	0.25	loss-reward	TurnDisplay				
20	249.056	0.75	loss-reward	OutcomeDisplay				
21	249.808		control-noreward	ImageDisplay1		0.0		
21	252.048	0.75	control-noreward	StartDisplay				
21	252.8		control-noreward	ImageDisplay2		0.0		
21	255.809	1.6	control-noreward	ChoiceDisplay	1	0.58	1	1
21	256.411	1.02	control-noreward	ChosenDisplay		0.0		
21	257.414	0.25	control-noreward	TurnDisplay				
21	257.665	0.75	control-noreward	OutcomeDisplay				
22	258.417		win-noreward	ImageDisplay1		0.0		
22	260.657	0.75	win-noreward	StartDisplay				
22	261.41		win-noreward	ImageDisplay2		0.0		
22	264.419	1.6	win-noreward	ChoiceDisplay	1	1.292	1	1
22	265.722	0.308	win-noreward	ChosenDisplay		0.0		
22	266.023	0.25	win-noreward	TurnDisplay				
22	266.274	0.75	win-noreward	OutcomeDisplay				
23	267.026		control-reward	ImageDisplay1		0.0		
23	269.016	0.75	control-reward	StartDisplay				
23	269.768		control-reward	ImageDisplay2		0.0		
23	273.028	1.6	control-reward	ChoiceDisplay	1	0.595	1	1
23	273.646	1.005	control-reward	ChosenDisplay		0.0		
23	274.632	0.25	control-reward	TurnDisplay				
23	274.883	0.75	control-reward	OutcomeDisplay				
24	275.635		win-noreward	ImageDisplay1		0.0		
24	277.875	0.75	win-noreward	StartDisplay				
24	278.628		win-noreward	ImageDisplay2		0.0		
24	281.637	1.6	win-noreward	ChoiceDisplay	1	1.045	1	1
24	282.706	0.555	win-noreward	ChosenDisplay		0.0		
24	283.241	0.25	win-noreward	TurnDisplay				
24	283.492	0.75	win-noreward	OutcomeDisplay				
25	284.244		win-reward	ImageDisplay1		0.0		
25	286.484	0.75	win-reward	StartDisplay				
25	287.237		win-reward	ImageDisplay2		0.0		
25	290.246	1.6	win-reward	ChoiceDisplay	1	1.542	1	1
25	291.8	0.0	win-reward	ChosenDisplay		0.0		
25	291.85	0.25	win-reward	TurnDisplay				
25	292.051	0.75	win-reward	OutcomeDisplay				
26	292.787		loss-noreward	ImageDisplay1		0.0		
26	294.793	0.75	loss-noreward	StartDisplay				
26	295.545		loss-noreward	ImageDisplay2		0.0		
26	298.788	1.6	loss-noreward	ChoiceDisplay	1	0.385	1	1
26	299.189	1.215	loss-noreward	ChosenDisplay		0.0		
26	300.393	0.25	loss-noreward	TurnDisplay				
26	300.643	0.75	loss-noreward	OutcomeDisplay				
27	301.396		win-reward	ImageDisplay1		0.0		
27	303.636	0.75	win-reward	StartDisplay				
27	304.388		win-reward	ImageDisplay2		0.0		
27	307.397	1.6	win-reward	ChoiceDisplay	1	0.499	1	1
27	307.915	1.101	win-reward	ChosenDisplay		0.0		
27	309.002	0.25	win-reward	TurnDisplay				
27	309.252	0.75	win-reward	OutcomeDisplay				
28	310.005		win-noreward	ImageDisplay1		0.0		
28	312.245	0.75	win-noreward	StartDisplay				
28	312.997		win-noreward	ImageDisplay2		0.0		
28	316.006	1.6	win-noreward	ChoiceDisplay	1	0.511	1	1
28	316.541	1.089	win-noreward	ChosenDisplay		0.0		
28	317.611	0.25	win-noreward	TurnDisplay				
28	317.861	0.75	win-noreward	OutcomeDisplay				
29	318.614		control-noreward	ImageDisplay1		0.0		
29	320.854	0.75	control-noreward	StartDisplay				
29	321.606		control-noreward	ImageDisplay2		0.0		
29	324.615	1.6	control-noreward	ChoiceDisplay	1	0.75	1	1
29	325.384	0.85	control-noreward	ChosenDisplay		0.0		
29	326.22	0.25	control-noreward	TurnDisplay				
29	326.47	0.75	control-noreward	OutcomeDisplay				
30	327.223		control-noreward	ImageDisplay1		0.0		
30	329.212	0.75	control-noreward	StartDisplay				
30	329.964		control-noreward	ImageDisplay2		0.0		
30	333.224	1.6	control-noreward	ChoiceDisplay	1	0.712	1	1
30	333.959	0.888	control-noreward	ChosenDisplay		0.0		
30	334.829	0.25	control-noreward	TurnDisplay				
30	335.079	0.75	control-noreward	OutcomeDisplay				
31	335.832		loss-noreward	ImageDisplay1		0.0		
31	338.072	0.75	loss-noreward	StartDisplay				
31	338.824		loss-noreward	ImageDisplay2		0.0		
31	341.833	1.6	loss-noreward	ChoiceDisplay	1	0.361	1	1
31	342.217	1.239	loss-noreward	ChosenDisplay		0.0		
31	343.438	0.25	loss-noreward	TurnDisplay				
31	343.689	0.75	loss-noreward	OutcomeDisplay				
32	344.441		win-noreward	ImageDisplay1		0.0		
32	346.43	0.75	win-noreward	StartDisplay				
32	347.182		win-noreward	ImageDisplay2		0.0		
32	350.442	1.6	win-noreward	ChoiceDisplay	1	0.779	1	1
32	351.244	0.821	win-noreward	ChosenDisplay		0.0		
32	352.047	0.25	win-noreward	TurnDisplay				
32	352.298	0.75	win-noreward	OutcomeDisplay				
33	353.05		control-reward	ImageDisplay1		0.0		
33	355.039	0.75	control-reward	StartDisplay				
33	355.791		control-reward	ImageDisplay2		0.0		
33	359.051	1.6	control-reward	ChoiceDisplay	1	0.748	1	1
33	359.82	0.852	control-reward	ChosenDisplay		0.0		
