frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	64.217		loss-reward	ImageDisplay1		0.0		
0	66.2	0.75	loss-reward	StartDisplay				
0	66.95		loss-reward	ImageDisplay2		0.0		
0	70.2	1.6	loss-reward	ChoiceDisplay	1	0.59	1	1
0	70.816	1.01	loss-reward	ChosenDisplay		0.0		
0	71.8	0.25	loss-reward	TurnDisplay				
0	72.05	0.75	loss-reward	OutcomeDisplay				
1	72.8		win-noreward	ImageDisplay1		0.0		
1	74.8	0.75	win-noreward	StartDisplay				
1	75.55		win-noreward	ImageDisplay2		0.0		
1	78.799	1.6	win-noreward	ChoiceDisplay	1	0.745	1	1
1	79.566	0.855	win-noreward	ChosenDisplay		0.0		
1	80.399	0.25	win-noreward	TurnDisplay				
1	80.649	0.75	win-noreward	OutcomeDisplay				
2	81.399		win-reward	ImageDisplay1		0.0		
2	83.399	0.75	win-reward	StartDisplay				
2	84.149		win-reward	ImageDisplay2		0.0		
2	87.399	1.6	win-reward	ChoiceDisplay	1	0.697	1	1
2	88.116	0.903	win-reward	ChosenDisplay		0.0		
2	88.999	0.25	win-reward	TurnDisplay				
2	89.249	0.75	win-reward	OutcomeDisplay				
3	89.999		control-reward	ImageDisplay1		0.0		
3	92.249	0.75	control-reward	StartDisplay				
3	92.999		control-reward	ImageDisplay2		0.0		
3	95.999	1.6	control-reward	ChoiceDisplay	1	0.899	1	1
3	96.915	0.701	control-reward	ChosenDisplay		0.0		
3	97.599	0.25	control-reward	TurnDisplay				
3	97.849	0.75	control-reward	OutcomeDisplay				
4	98.599		win-reward	ImageDisplay1		0.0		
4	100.849	0.75	win-reward	StartDisplay				
4	101.599		win-reward	ImageDisplay2		0.0		
4	104.598	1.6	win-reward	ChoiceDisplay	1	0.746	1	1
4	105.365	0.854	win-reward	ChosenDisplay		0.0		
4	106.198	0.25	win-reward	TurnDisplay				
4	106.448	0.75	win-reward	OutcomeDisplay				
5	107.198		control-reward	ImageDisplay1		0.0		
5	109.198	0.75	control-reward	StartDisplay				
5	109.948		control-reward	ImageDisplay2		0.0		
5	113.198	1.6	control-reward	ChoiceDisplay	1	0.566	1	1
5	113.781	1.034	control-reward	ChosenDisplay		0.0		
5	114.798	0.25	control-reward	TurnDisplay				
5	115.048	0.75	control-reward	OutcomeDisplay				
6	115.798		win-noreward	ImageDisplay1		0.0		
6	118.048	0.75	win-noreward	StartDisplay				
6	118.798		win-noreward	ImageDisplay2		0.0		
6	121.798	1.6	win-noreward	ChoiceDisplay	1	0.956	1	1
6	122.781	0.644	win-noreward	ChosenDisplay		0.0		
6	123.398	0.25	win-noreward	TurnDisplay				
6	123.648	0.75	win-noreward	OutcomeDisplay				
7	124.398		loss-noreward	ImageDisplay1		0.0		
7	126.648	0.75	loss-noreward	StartDisplay				
7	127.398		loss-noreward	ImageDisplay2		0.0		
7	130.398	1.6	loss-noreward	ChoiceDisplay	1	0.572	1	1
7	130.998	1.028	loss-noreward	ChosenDisplay		0.0		
7	131.997	0.25	loss-noreward	TurnDisplay				
7	132.614	0.75	loss-noreward	OutcomeDisplay				
8	132.997		control-reward	ImageDisplay1		0.0		
8	135.247	0.75	control-reward	StartDisplay				
8	135.997		control-reward	ImageDisplay2		0.0		
8	138.997	1.6	control-reward	ChoiceDisplay	1	1.052	1	1
8	140.064	0.548	control-reward	ChosenDisplay		0.0		
8	140.597	0.25	control-reward	TurnDisplay				
8	140.847	0.75	control-reward	OutcomeDisplay				
9	141.597		control-noreward	ImageDisplay1		0.0		
