frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	40.577		control-reward	ImageDisplay1		0.0		
0	42.561	0.75	control-reward	StartDisplay				
0	43.311		control-reward	ImageDisplay2		0.0		
0	46.561	1.6	control-reward	ChoiceDisplay	1	0.451	1	1
0	47.027	1.149	control-reward	ChosenDisplay		0.0		
0	48.161	0.25	control-reward	TurnDisplay				
0	48.411	0.75	control-reward	OutcomeDisplay				
1	49.161		loss-noreward	ImageDisplay1		0.0		
1	51.41	0.75	loss-noreward	StartDisplay				
1	52.16		loss-noreward	ImageDisplay2		0.0		
1	55.16	1.6	loss-noreward	ChoiceDisplay	1	0.48	1	1
1	55.66	1.12	loss-noreward	ChosenDisplay		0.0		
1	56.76	0.25	loss-noreward	TurnDisplay				
1	57.01	0.75	loss-noreward	OutcomeDisplay				
2	57.76		win-noreward	ImageDisplay1		0.0		
2	59.76	0.75	win-noreward	StartDisplay				
2	60.51		win-noreward	ImageDisplay2		0.0		
2	63.76	1.6	win-noreward	ChoiceDisplay	1	0.311	1	1
2	64.094	1.289	win-noreward	ChosenDisplay		0.0		
2	65.36	0.25	win-noreward	TurnDisplay				
2	65.61	0.75	win-noreward	OutcomeDisplay				
3	66.36		win-noreward	ImageDisplay1		0.0		
3	68.61	0.75	win-noreward	StartDisplay				
3	69.36		win-noreward	ImageDisplay2		0.0		
3	72.36	1.6	win-noreward	ChoiceDisplay	1	0.35	1	1
3	72.727	1.25	win-noreward	ChosenDisplay		0.0		
3	73.96	0.25	win-noreward	TurnDisplay				
3	74.21	0.75	win-noreward	OutcomeDisplay				
4	74.96		control-noreward	ImageDisplay1		0.0		
4	77.21	0.75	control-noreward	StartDisplay				
4	77.96		control-noreward	ImageDisplay2		0.0		
4	80.96	1.6	control-noreward	ChoiceDisplay	1	0.605	1	1
4	81.593	0.995	control-noreward	ChosenDisplay		0.0		
4	82.56	0.25	control-noreward	TurnDisplay				
4	82.81	0.75	control-noreward	OutcomeDisplay				
5	83.56		loss-noreward	ImageDisplay1		0.0		
5	85.81	0.75	loss-noreward	StartDisplay				
5	86.56		loss-noreward	ImageDisplay2		0.0		
5	89.56	1.6	loss-noreward	ChoiceDisplay	1	0.618	1	1
5	90.193	0.982	loss-noreward	ChosenDisplay		0.0		
5	91.16	0.25	loss-noreward	TurnDisplay				
5	91.41	0.75	loss-noreward	OutcomeDisplay				
6	92.16		control-noreward	ImageDisplay1		0.0		
6	94.41	0.75	control-noreward	StartDisplay				
6	95.16		control-noreward	ImageDisplay2		0.0		
6	98.16	1.6	control-noreward	ChoiceDisplay	1	0.493	1	1
6	98.676	1.107	control-noreward	ChosenDisplay		0.0		
6	99.76	0.25	control-noreward	TurnDisplay				
6	100.01	0.75	control-noreward	OutcomeDisplay				
7	100.76		loss-noreward	ImageDisplay1		0.0		
7	103.01	0.75	loss-noreward	StartDisplay				
7	103.76		loss-noreward	ImageDisplay2		0.0		
7	106.759	1.6	loss-noreward	ChoiceDisplay	1	0.618	1	1
7	107.393	0.982	loss-noreward	ChosenDisplay		0.0		
7	108.359	0.25	loss-noreward	TurnDisplay				
7	108.609	0.75	loss-noreward	OutcomeDisplay				
8	109.359		win-reward	ImageDisplay1		0.0		
8	111.609	0.75	win-reward	StartDisplay				
8	112.359		win-reward	ImageDisplay2		0.0		
8	115.359	1.6	win-reward	ChoiceDisplay	1	0.409	1	1
8	115.793	1.191	win-reward	ChosenDisplay		0.0		
8	116.959	0.25	win-reward	TurnDisplay				
8	117.209	0.75	win-reward	OutcomeDisplay				
9	117.959		loss-reward	ImageDisplay1		0.0		
9	119.959	0.75	loss-reward	StartDisplay				
9	120.709		loss-reward	ImageDisplay2		0.0		
9	123.959	1.6	loss-reward	ChoiceDisplay	1	0.527	1	1
9	124.509	1.073	loss-reward	ChosenDisplay		0.0		
9	125.559	0.25	loss-reward	TurnDisplay				
9	125.809	0.75	loss-reward	OutcomeDisplay				
10	126.559		control-noreward	ImageDisplay1		0.0		
10	128.559	0.75	control-noreward	StartDisplay				
10	129.309		control-noreward	ImageDisplay2		0.0		
10	132.559	1.6	control-noreward	ChoiceDisplay	1	0.538	1	1
10	133.109	1.062	control-noreward	ChosenDisplay		0.0		
10	134.159	0.25	control-noreward	TurnDisplay				
10	134.409	0.75	control-noreward	OutcomeDisplay				
11	135.159		win-reward	ImageDisplay1		0.0		
11	137.159	0.75	win-reward	StartDisplay				
11	137.909		win-reward	ImageDisplay2		0.0		
11	141.159	1.6	win-reward	ChoiceDisplay	1	0.478	1	1
11	141.659	1.122	win-reward	ChosenDisplay		0.0		
11	142.759	0.25	win-reward	TurnDisplay				
11	143.009	0.75	win-reward	OutcomeDisplay				
