frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	34.288		win-reward	ImageDisplay1		0.0		
0	36.528	0.75	win-reward	StartDisplay				
0	37.28		win-reward	ImageDisplay2		0.0		
0	40.273	1.6	win-reward	ChoiceDisplay	1	1.071	1	1
0	41.359	0.529	win-reward	ChosenDisplay		0.0		
0	41.877	0.25	win-reward	TurnDisplay				
0	42.128	0.75	win-reward	OutcomeDisplay				
1	42.88		loss-noreward	ImageDisplay1		0.0		
1	44.87	0.75	loss-noreward	StartDisplay				
1	45.622		loss-noreward	ImageDisplay2		0.0		
1	48.882	1.6	loss-noreward	ChoiceDisplay	1	0.747	1	1
1	49.65	0.853	loss-noreward	ChosenDisplay		0.0		
1	50.486	0.25	loss-noreward	TurnDisplay				
1	50.737	0.75	loss-noreward	OutcomeDisplay				
2	51.489		win-noreward	ImageDisplay1		0.0		
2	53.729	0.75	win-noreward	StartDisplay				
2	54.481		win-noreward	ImageDisplay2		0.0		
2	57.49	1.6	win-noreward	ChoiceDisplay	1	0.504	1	1
2	58.009	1.096	win-noreward	ChosenDisplay		0.0		
2	59.095	0.25	win-noreward	TurnDisplay				
2	59.346	0.75	win-noreward	OutcomeDisplay				
3	60.101		win-noreward	ImageDisplay1		0.0		
3	62.338	0.75	win-noreward	StartDisplay				
3	63.09		win-noreward	ImageDisplay2		0.0		
3	66.099	1.6	win-noreward	ChoiceDisplay	1	0.626	1	1
3	66.751	0.974	win-noreward	ChosenDisplay		0.0		
3	67.704	0.25	win-noreward	TurnDisplay				
3	67.955	0.75	win-noreward	OutcomeDisplay				
4	68.707		control-noreward	ImageDisplay1		0.0		
4	70.947	0.75	control-noreward	StartDisplay				
4	71.699		control-noreward	ImageDisplay2		0.0		
4	74.708	1.6	control-noreward	ChoiceDisplay	1	0.218	1	1
4	74.942	1.382	control-noreward	ChosenDisplay		0.0		
4	76.313	0.25	control-noreward	TurnDisplay				
4	76.564	0.75	control-noreward	OutcomeDisplay				
5	77.316		win-noreward	ImageDisplay1		0.0		
5	79.305	0.75	win-noreward	StartDisplay				
5	80.057		win-noreward	ImageDisplay2		0.0		
5	83.317	1.6	win-noreward	ChoiceDisplay	1	0.402	1	1
5	83.735	1.198	win-noreward	ChosenDisplay		0.0		
5	84.922	0.25	win-noreward	TurnDisplay				
5	85.173	0.75	win-noreward	OutcomeDisplay				
6	85.925		control-noreward	ImageDisplay1		0.0		
6	87.914	0.75	control-noreward	StartDisplay				
6	88.666		control-noreward	ImageDisplay2		0.0		
6	91.926	1.6	control-noreward	ChoiceDisplay	1	0.559	1	1
6	92.511	1.041	control-noreward	ChosenDisplay		0.0		
6	93.531	0.25	control-noreward	TurnDisplay				
6	93.781	0.75	control-noreward	OutcomeDisplay				
7	94.534		control-noreward	ImageDisplay1		0.0		
7	96.523	0.75	control-noreward	StartDisplay				
7	97.275		control-noreward	ImageDisplay2		0.0		
7	100.535	1.6	control-noreward	ChoiceDisplay	1	0.572	1	1
7	101.12	1.028	control-noreward	ChosenDisplay		0.0		
7	102.14	0.25	control-noreward	TurnDisplay				
7	102.39	0.75	control-noreward	OutcomeDisplay				
8	103.143		win-reward	ImageDisplay1		0.0		
8	105.132	0.75	win-reward	StartDisplay				
8	105.884		win-reward	ImageDisplay2		0.0		
8	109.144	1.6	win-reward	ChoiceDisplay	1	0.54	1	1
8	109.695	1.06	win-reward	ChosenDisplay		0.0		
8	110.749	0.25	win-reward	TurnDisplay				
8	110.999	0.75	win-reward	OutcomeDisplay				
9	111.752		win-reward	ImageDisplay1		0.0		
9	113.992	0.75	win-reward	StartDisplay				
9	114.744		win-reward	ImageDisplay2		0.0		
9	117.753	1.6	win-reward	ChoiceDisplay	1	0.398	1	1
9	118.171	1.202	win-reward	ChosenDisplay		0.0		
9	119.357	0.25	win-reward	TurnDisplay				
9	119.608	0.75	win-reward	OutcomeDisplay				
10	120.36		win-noreward	ImageDisplay1		0.0		
10	122.35	0.75	win-noreward	StartDisplay				
10	123.102		win-noreward	ImageDisplay2		0.0		
10	126.362	1.6	win-noreward	ChoiceDisplay	1	0.504	1	1
10	126.88	1.096	win-noreward	ChosenDisplay		0.0		
10	127.966	0.25	win-noreward	TurnDisplay				
10	128.217	0.75	win-noreward	OutcomeDisplay				
11	128.969		loss-reward	ImageDisplay1		0.0		
11	131.209	0.75	loss-reward	StartDisplay				
11	131.962		loss-reward	ImageDisplay2		0.0		
11	134.97	1.6	loss-reward	ChoiceDisplay	1	0.413	1	1
11	135.405	1.187	loss-reward	ChosenDisplay		0.0		
11	136.575	0.25	loss-reward	TurnDisplay				
11	136.826	0.75	loss-reward	OutcomeDisplay				
12	137.578		loss-reward	ImageDisplay1		0.0		
12	139.818	0.75	loss-reward	StartDisplay				
12	140.57		loss-reward	ImageDisplay2		0.0		
12	143.579	1.6	loss-reward	ChoiceDisplay	1	0.458	1	1
12	144.064	1.142	loss-reward	ChosenDisplay		0.0		
12	145.184	0.25	loss-reward	TurnDisplay				
12	145.435	0.75	loss-reward	OutcomeDisplay				
13	146.187		control-reward	ImageDisplay1		0.0		
13	148.427	0.75	control-reward	StartDisplay				
13	149.179		control-reward	ImageDisplay2		0.0		
13	152.188	1.6	control-reward	ChoiceDisplay	1	0.553	1	1
13	152.757	1.047	control-reward	ChosenDisplay		0.0		
13	153.793	0.25	control-reward	TurnDisplay				
13	154.044	0.75	control-reward	OutcomeDisplay				
14	154.796		win-noreward	ImageDisplay1		0.0		
14	157.036	0.75	win-noreward	StartDisplay				
14	157.788		win-noreward	ImageDisplay2		0.0		
14	160.797	1.6	win-noreward	ChoiceDisplay	1	0.318	1	1
14	161.131	1.282	win-noreward	ChosenDisplay		0.0		
14	162.402	0.25	win-noreward	TurnDisplay				
14	162.653	0.75	win-noreward	OutcomeDisplay				
15	163.405		control-noreward	ImageDisplay1		0.0		
15	165.394	0.75	control-noreward	StartDisplay				
15	166.146		control-noreward	ImageDisplay2		0.0		
15	169.406	1.6	control-noreward	ChoiceDisplay	1	0.37	1	1
15	169.791	1.23	control-noreward	ChosenDisplay		0.0		
15	171.011	0.25	control-noreward	TurnDisplay				
15	171.262	0.75	control-noreward	OutcomeDisplay				
16	172.014		loss-noreward	ImageDisplay1		0.0		
16	174.254	0.75	loss-noreward	StartDisplay				
16	175.006		loss-noreward	ImageDisplay2		0.0		
16	178.015	1.6	loss-noreward	ChoiceDisplay	1	0.429	1	1
16	178.466	1.171	loss-noreward	ChosenDisplay		0.0		
16	179.62	0.25	loss-noreward	TurnDisplay				
16	179.87	0.75	loss-noreward	OutcomeDisplay				
17	180.623		win-reward	ImageDisplay1		0.0		
17	182.863	0.75	win-reward	StartDisplay				
17	183.615		win-reward	ImageDisplay2		0.0		
17	186.624	1.6	win-reward	ChoiceDisplay	1	0.482	1	1
17	187.125	1.118	win-reward	ChosenDisplay		0.0		
17	188.229	0.25	win-reward	TurnDisplay				
17	188.479	0.75	win-reward	OutcomeDisplay				
18	189.232		control-reward	ImageDisplay1		0.0		
18	191.221	0.75	control-reward	StartDisplay				
18	191.973		control-reward	ImageDisplay2		0.0		
18	195.233	1.6	control-reward	ChoiceDisplay	1	0.247	1	1
18	195.5	1.353	control-reward	ChosenDisplay		0.0		
18	196.837	0.25	control-reward	TurnDisplay				
18	197.088	0.75	control-reward	OutcomeDisplay				
19	197.84		loss-reward	ImageDisplay1		0.0		
19	199.83	0.75	loss-reward	StartDisplay				
19	200.582		loss-reward	ImageDisplay2		0.0		
19	203.842	1.6	loss-reward	ChoiceDisplay	1	0.568	1	1
19	204.427	1.032	loss-reward	ChosenDisplay		0.0		
19	205.446	0.25	loss-reward	TurnDisplay				
19	205.697	0.75	loss-reward	OutcomeDisplay				
20	206.449		loss-noreward	ImageDisplay1		0.0		
20	208.439	0.75	loss-noreward	StartDisplay				
20	209.191		loss-noreward	ImageDisplay2		0.0		
20	212.45	1.6	loss-noreward	ChoiceDisplay	1	0.76	1	1
20	213.236	0.84	loss-noreward	ChosenDisplay		0.0		
20	214.055	0.25	loss-noreward	TurnDisplay				
20	214.306	0.75	loss-noreward	OutcomeDisplay				
21	215.058		loss-reward	ImageDisplay1		0.0		
21	217.047	0.75	loss-reward	StartDisplay				
21	217.8		loss-reward	ImageDisplay2		0.0		
21	221.059	1.6	loss-reward	ChoiceDisplay	1	0.635	1	1
21	221.711	0.965	loss-reward	ChosenDisplay		0.0		
21	222.664	0.25	loss-reward	TurnDisplay				
21	222.915	0.75	loss-reward	OutcomeDisplay				
22	223.667		control-noreward	ImageDisplay1		0.0		
