frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	50.549		control-reward	ImageDisplay1		0.0		
0	52.538	0.75	control-reward	StartDisplay				
0	53.29		control-reward	ImageDisplay2		0.0		
0	56.533	1.6	control-reward	ChoiceDisplay	1	0.851	1	1
0	57.403	0.749	control-reward	ChosenDisplay		0.0		
0	58.138	0.25	control-reward	TurnDisplay				
0	58.389	0.75	control-reward	OutcomeDisplay				
1	59.141		win-noreward	ImageDisplay1		0.0		
1	61.13	0.75	win-noreward	StartDisplay				
1	61.883		win-noreward	ImageDisplay2		0.0		
1	65.142	1.6	win-noreward	ChoiceDisplay	1	0.853	1	1
1	66.012	0.747	win-noreward	ChosenDisplay		0.0		
1	66.747	0.25	win-noreward	TurnDisplay				
1	66.998	0.75	win-noreward	OutcomeDisplay				
2	67.75		win-noreward	ImageDisplay1		0.0		
2	69.739	0.75	win-noreward	StartDisplay				
2	70.491		win-noreward	ImageDisplay2		0.0		
2	73.751	1.6	win-noreward	ChoiceDisplay	1	0.896	1	1
2	74.671	0.704	win-noreward	ChosenDisplay		0.0		
2	75.356	0.25	win-noreward	TurnDisplay				
2	75.607	0.75	win-noreward	OutcomeDisplay				
3	76.359		control-noreward	ImageDisplay1		0.0		
3	78.599	0.75	control-noreward	StartDisplay				
3	79.351		control-noreward	ImageDisplay2		0.0		
3	82.36	1.6	control-noreward	ChoiceDisplay	1	0.466	1	1
3	82.845	1.134	control-noreward	ChosenDisplay		0.0		
3	83.965	0.25	control-noreward	TurnDisplay				
3	84.216	0.75	control-noreward	OutcomeDisplay				
4	84.968		win-reward	ImageDisplay1		0.0		
4	86.957	0.75	win-reward	StartDisplay				
4	87.709		win-reward	ImageDisplay2		0.0		
4	90.969	1.6	win-reward	ChoiceDisplay	1	0.534	1	1
4	91.521	1.066	win-reward	ChosenDisplay		0.0		
4	92.574	0.25	win-reward	TurnDisplay				
4	92.824	0.75	win-reward	OutcomeDisplay				
5	93.577		win-reward	ImageDisplay1		0.0		
5	95.566	0.75	win-reward	StartDisplay				
5	96.318		win-reward	ImageDisplay2		0.0		
5	99.578	1.6	win-reward	ChoiceDisplay	1	0.531	1	1
5	100.129	1.069	win-reward	ChosenDisplay		0.0		
5	101.183	0.25	win-reward	TurnDisplay				
5	101.433	0.75	win-reward	OutcomeDisplay				
6	102.186		control-reward	ImageDisplay1		0.0		
6	104.175	0.75	control-reward	StartDisplay				
6	104.927		control-reward	ImageDisplay2		0.0		
6	108.187	1.6	control-reward	ChoiceDisplay	1	0.701	1	1
6	108.906	0.899	control-reward	ChosenDisplay		0.0		
6	109.791	0.25	control-reward	TurnDisplay				
6	110.042	0.75	control-reward	OutcomeDisplay				
7	110.794		control-noreward	ImageDisplay1		0.0		
7	112.784	0.75	control-noreward	StartDisplay				
7	113.536		control-noreward	ImageDisplay2		0.0		
7	116.796	1.6	control-noreward	ChoiceDisplay	1	0.616	1	1
7	117.431	0.984	control-noreward	ChosenDisplay		0.0		
