frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	74.598		control-reward	ImageDisplay1		0.0		
0	76.838	0.75	control-reward	StartDisplay				
0	77.591		control-reward	ImageDisplay2		0.0		
0	80.583	1.6	control-reward	ChoiceDisplay	1	0.667	1	1
0	81.268	0.933	control-reward	ChosenDisplay		0.0		
0	82.188	0.25	control-reward	TurnDisplay				
0	82.439	0.75	control-reward	OutcomeDisplay				
1	83.191		win-noreward	ImageDisplay1		0.0		
1	85.431	0.75	win-noreward	StartDisplay				
1	86.183		win-noreward	ImageDisplay2		0.0		
1	89.192	1.6	win-noreward	ChoiceDisplay	1	1.108	1	1
1	90.312	0.492	win-noreward	ChosenDisplay		0.0		
1	90.797	0.25	win-noreward	TurnDisplay				
1	91.048	0.75	win-noreward	OutcomeDisplay				
2	91.8		control-noreward	ImageDisplay1		0.0		
2	94.04	0.75	control-noreward	StartDisplay				
2	94.792		control-noreward	ImageDisplay2		0.0		
2	97.801	1.6	control-noreward	ChoiceDisplay	1	0.904	1	1
2	98.72	0.696	control-noreward	ChosenDisplay		0.0		
2	99.406	0.25	control-noreward	TurnDisplay				
2	99.657	0.75	control-noreward	OutcomeDisplay				
3	100.409		win-reward	ImageDisplay1		0.0		
3	102.649	0.75	win-reward	StartDisplay				
3	103.401		win-reward	ImageDisplay2		0.0		
3	106.41	1.6	win-reward	ChoiceDisplay		0.0		
3	107.998	0.0	win-reward	ChosenDisplay		0.0		
3	108.015	0.25	win-reward	TurnDisplay				
3	108.249	0.75	win-reward	OutcomeDisplay				
4	109.001		loss-reward	ImageDisplay1		0.0		
4	111.007	0.75	loss-reward	StartDisplay				
4	111.759		loss-reward	ImageDisplay2		0.0		
4	115.002	1.6	loss-reward	ChoiceDisplay	1	0.915	1	1
4	115.938	0.685	loss-reward	ChosenDisplay		0.0		
4	116.607	0.25	loss-reward	TurnDisplay				
4	116.858	0.75	loss-reward	OutcomeDisplay				
5	117.61		loss-noreward	ImageDisplay1		0.0		
5	119.599	0.75	loss-noreward	StartDisplay				
5	120.352		loss-noreward	ImageDisplay2		0.0		
5	123.611	1.6	loss-noreward	ChoiceDisplay	1	0.925	1	1
5	124.547	0.675	loss-noreward	ChosenDisplay		0.0		
5	125.216	0.25	loss-noreward	TurnDisplay				
5	125.467	0.75	loss-noreward	OutcomeDisplay				
6	126.219		control-reward	ImageDisplay1		0.0		
6	128.208	0.75	control-reward	StartDisplay				
6	128.961		control-reward	ImageDisplay2		0.0		
6	132.22	1.6	control-reward	ChoiceDisplay	1	0.804	1	1
6	133.039	0.796	control-reward	ChosenDisplay		0.0		
6	133.825	0.25	control-reward	TurnDisplay				
6	134.076	0.75	control-reward	OutcomeDisplay				
7	134.828		control-reward	ImageDisplay1		0.0		
7	137.068	0.75	control-reward	StartDisplay				
7	137.82		control-reward	ImageDisplay2		0.0		
7	140.829	1.6	control-reward	ChoiceDisplay	1	0.806	1	1
7	141.648	0.794	control-reward	ChosenDisplay		0.0		
7	142.434	0.25	control-reward	TurnDisplay				
7	142.685	0.75	control-reward	OutcomeDisplay				
8	143.437		win-reward	ImageDisplay1		0.0		
8	145.426	0.75	win-reward	StartDisplay				
8	146.179		win-reward	ImageDisplay2		0.0		
8	149.438	1.6	win-reward	ChoiceDisplay	1	0.839	1	1
8	150.291	0.761	win-reward	ChosenDisplay		0.0		
8	151.043	0.25	win-reward	TurnDisplay				
8	151.294	0.75	win-reward	OutcomeDisplay				
9	152.046		loss-noreward	ImageDisplay1		0.0		
9	154.286	0.75	loss-noreward	StartDisplay				
9	155.038		loss-noreward	ImageDisplay2		0.0		
9	158.047	1.6	loss-noreward	ChoiceDisplay	1	0.762	1	1
9	158.833	0.838	loss-noreward	ChosenDisplay		0.0		
9	159.652	0.25	loss-noreward	TurnDisplay				
9	159.903	0.75	loss-noreward	OutcomeDisplay				
10	160.655		loss-reward	ImageDisplay1		0.0		
10	162.644	0.75	loss-reward	StartDisplay				
10	163.397		loss-reward	ImageDisplay2		0.0		
10	166.656	1.6	loss-reward	ChoiceDisplay	1	0.966	1	1
10	167.643	0.634	loss-reward	ChosenDisplay		0.0		
10	168.261	0.25	loss-reward	TurnDisplay				
10	168.512	0.75	loss-reward	OutcomeDisplay				
11	169.264		win-noreward	ImageDisplay1		0.0		
11	171.504	0.75	win-noreward	StartDisplay				
11	172.256		win-noreward	ImageDisplay2		0.0		
11	175.265	1.6	win-noreward	ChoiceDisplay	1	0.996	1	1
11	176.285	0.604	win-noreward	ChosenDisplay		0.0		
11	176.87	0.25	win-noreward	TurnDisplay				
11	177.121	0.75	win-noreward	OutcomeDisplay				
12	177.873		win-noreward	ImageDisplay1		0.0		
12	180.113	0.75	win-noreward	StartDisplay				
12	180.865		win-noreward	ImageDisplay2		0.0		
12	183.874	1.6	win-noreward	ChoiceDisplay	1	0.764	1	1
12	184.66	0.836	win-noreward	ChosenDisplay		0.0		
