frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	39.55		control-noreward	ImageDisplay1		0.0		
0	41.539	0.75	control-noreward	StartDisplay				
0	42.292		control-noreward	ImageDisplay2		0.0		
0	45.535	1.6	control-noreward	ChoiceDisplay	1	0.852	1	1
0	46.404	0.748	control-noreward	ChosenDisplay		0.0		
0	47.139	0.25	control-noreward	TurnDisplay				
0	47.39	0.75	control-noreward	OutcomeDisplay				
1	48.142		loss-noreward	ImageDisplay1		0.0		
1	50.132	0.75	loss-noreward	StartDisplay				
1	50.884		loss-noreward	ImageDisplay2		0.0		
1	54.143	1.6	loss-noreward	ChoiceDisplay	1	0.737	1	1
1	54.896	0.863	loss-noreward	ChosenDisplay		0.0		
1	55.748	0.25	loss-noreward	TurnDisplay				
1	55.999	0.75	loss-noreward	OutcomeDisplay				
2	56.751		win-reward	ImageDisplay1		0.0		
2	58.991	0.75	win-reward	StartDisplay				
2	59.744		win-reward	ImageDisplay2		0.0		
2	62.752	1.6	win-reward	ChoiceDisplay	1	0.528	1	1
2	63.304	1.072	win-reward	ChosenDisplay		0.0		
2	64.357	0.25	win-reward	TurnDisplay				
2	64.608	0.75	win-reward	OutcomeDisplay				
3	65.36		loss-reward	ImageDisplay1		0.0		
3	67.6	0.75	loss-reward	StartDisplay				
3	68.352		loss-reward	ImageDisplay2		0.0		
3	71.361	1.6	loss-reward	ChoiceDisplay	1	0.502	1	1
3	71.88	1.098	loss-reward	ChosenDisplay		0.0		
3	72.966	0.25	loss-reward	TurnDisplay				
3	73.217	0.75	loss-reward	OutcomeDisplay				
4	73.969		control-reward	ImageDisplay1		0.0		
4	76.209	0.75	control-reward	StartDisplay				
4	76.961		control-reward	ImageDisplay2		0.0		
4	79.97	1.6	control-reward	ChoiceDisplay	1	0.581	1	1
4	80.572	1.019	control-reward	ChosenDisplay		0.0		
4	81.575	0.25	control-reward	TurnDisplay				
4	81.826	0.75	control-reward	OutcomeDisplay				
5	82.578		control-noreward	ImageDisplay1		0.0		
5	84.567	0.75	control-noreward	StartDisplay				
5	85.32		control-noreward	ImageDisplay2		0.0		
5	88.579	1.6	control-noreward	ChoiceDisplay	1	0.585	1	1
5	89.181	1.015	control-noreward	ChosenDisplay		0.0		
5	90.184	0.25	control-noreward	TurnDisplay				
5	90.435	0.75	control-noreward	OutcomeDisplay				
6	91.187		win-reward	ImageDisplay1		0.0		
6	93.427	0.75	win-reward	StartDisplay				
6	94.179		win-reward	ImageDisplay2		0.0		
6	97.188	1.6	win-reward	ChoiceDisplay	1	0.749	1	1
6	97.957	0.851	win-reward	ChosenDisplay		0.0		
6	98.793	0.25	win-reward	TurnDisplay				
6	99.044	0.75	win-reward	OutcomeDisplay				
7	99.796		win-noreward	ImageDisplay1		0.0		
7	101.785	0.75	win-noreward	StartDisplay				
7	102.538		win-noreward	ImageDisplay2		0.0		
7	105.797	1.6	win-noreward	ChoiceDisplay	1	0.462	1	1
7	106.282	1.138	win-noreward	ChosenDisplay		0.0		
7	107.402	0.25	win-noreward	TurnDisplay				
7	107.653	0.75	win-noreward	OutcomeDisplay				
8	108.405		win-reward	ImageDisplay1		0.0		
8	110.645	0.75	win-reward	StartDisplay				
8	111.397		win-reward	ImageDisplay2		0.0		
8	114.406	1.6	win-reward	ChoiceDisplay	1	0.81	1	1
8	115.242	0.79	win-reward	ChosenDisplay		0.0		
8	116.011	0.25	win-reward	TurnDisplay				
8	116.262	0.75	win-reward	OutcomeDisplay				
9	117.014		loss-noreward	ImageDisplay1		0.0		
9	119.003	0.75	loss-noreward	StartDisplay				
9	119.756		loss-noreward	ImageDisplay2		0.0		
9	123.015	1.6	loss-noreward	ChoiceDisplay	1	0.709	1	1
9	123.751	0.891	loss-noreward	ChosenDisplay		0.0		
9	124.62	0.25	loss-noreward	TurnDisplay				
9	124.871	0.75	loss-noreward	OutcomeDisplay				
10	125.623		loss-reward	ImageDisplay1		0.0		
10	127.863	0.75	loss-reward	StartDisplay				
10	128.615		loss-reward	ImageDisplay2		0.0		
