frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	79.923		loss-noreward	ImageDisplay1		0.0		
0	81.912	0.75	loss-noreward	StartDisplay				
0	82.665		loss-noreward	ImageDisplay2		0.0		
0	85.908	1.6	loss-noreward	ChoiceDisplay	1	0.788	1	1
0	86.71	0.812	loss-noreward	ChosenDisplay		0.0		
0	87.512	0.25	loss-noreward	TurnDisplay				
0	87.763	0.75	loss-noreward	OutcomeDisplay				
1	88.515		loss-noreward	ImageDisplay1		0.0		
1	90.505	0.75	loss-noreward	StartDisplay				
1	91.257		loss-noreward	ImageDisplay2		0.0		
1	94.517	1.6	loss-noreward	ChoiceDisplay	1	0.493	1	1
1	95.035	1.107	loss-noreward	ChosenDisplay		0.0		
1	96.121	0.25	loss-noreward	TurnDisplay				
1	96.372	0.75	loss-noreward	OutcomeDisplay				
2	97.124		loss-reward	ImageDisplay1		0.0		
2	99.364	0.75	loss-reward	StartDisplay				
2	100.117		loss-reward	ImageDisplay2		0.0		
2	103.126	1.6	loss-reward	ChoiceDisplay	1	0.507	1	1
2	103.66	1.093	loss-reward	ChosenDisplay		0.0		
2	104.73	0.25	loss-reward	TurnDisplay				
2	104.981	0.75	loss-reward	OutcomeDisplay				
3	105.733		win-reward	ImageDisplay1		0.0		
3	107.973	0.75	win-reward	StartDisplay				
3	108.726		win-reward	ImageDisplay2		0.0		
3	111.735	1.6	win-reward	ChoiceDisplay	1	0.309	1	1
3	112.069	1.291	win-reward	ChosenDisplay		0.0		
3	113.339	0.25	win-reward	TurnDisplay				
3	113.59	0.75	win-reward	OutcomeDisplay				
4	114.342		control-reward	ImageDisplay1		0.0		
4	116.582	0.75	control-reward	StartDisplay				
4	117.335		control-reward	ImageDisplay2		0.0		
4	120.343	1.6	control-reward	ChoiceDisplay	1	0.445	1	1
4	120.812	1.155	control-reward	ChosenDisplay		0.0		
4	121.948	0.25	control-reward	TurnDisplay				
4	122.199	0.75	control-reward	OutcomeDisplay				
5	122.951		win-reward	ImageDisplay1		0.0		
5	125.191	0.75	win-reward	StartDisplay				
5	125.943		win-reward	ImageDisplay2		0.0		
5	128.952	1.6	win-reward	ChoiceDisplay	1	0.485	1	1
5	129.454	1.115	win-reward	ChosenDisplay		0.0		
5	130.557	0.25	win-reward	TurnDisplay				
5	130.808	0.75	win-reward	OutcomeDisplay				
6	131.56		loss-reward	ImageDisplay1		0.0		
6	133.8	0.75	loss-reward	StartDisplay				
6	134.552		loss-reward	ImageDisplay2		0.0		
6	137.561	1.6	loss-reward	ChoiceDisplay	1	0.244	1	1
6	137.829	1.356	loss-reward	ChosenDisplay		0.0		
6	139.166	0.25	loss-reward	TurnDisplay				
6	139.417	0.75	loss-reward	OutcomeDisplay				
7	140.169		loss-noreward	ImageDisplay1		0.0		
7	142.158	0.75	loss-noreward	StartDisplay				
7	142.911		loss-noreward	ImageDisplay2		0.0		
7	146.17	1.6	loss-noreward	ChoiceDisplay	1	0.383	1	1
7	146.572	1.217	loss-noreward	ChosenDisplay		0.0		
7	147.775	0.25	loss-noreward	TurnDisplay				
7	148.026	0.75	loss-noreward	OutcomeDisplay				
8	148.778		win-reward	ImageDisplay1		0.0		
8	151.018	0.75	win-reward	StartDisplay				
8	151.77		win-reward	ImageDisplay2		0.0		
8	154.779	1.6	win-reward	ChoiceDisplay	1	0.439	1	1
8	155.231	1.161	win-reward	ChosenDisplay		0.0		
8	156.384	0.25	win-reward	TurnDisplay				
8	156.635	0.75	win-reward	OutcomeDisplay				
9	157.387		control-noreward	ImageDisplay1		0.0		
9	159.376	0.75	control-noreward	StartDisplay				
9	160.129		control-noreward	ImageDisplay2		0.0		
9	163.388	1.6	control-noreward	ChoiceDisplay	1	0.261	1	1
9	163.672	1.339	control-noreward	ChosenDisplay		0.0		
9	164.993	0.25	control-noreward	TurnDisplay				
9	165.244	0.75	control-noreward	OutcomeDisplay				
10	165.996		win-noreward	ImageDisplay1		0.0		
10	167.985	0.75	win-noreward	StartDisplay				
10	168.738		win-noreward	ImageDisplay2		0.0		
10	171.997	1.6	win-noreward	ChoiceDisplay	1	0.449	1	1
10	172.465	1.151	win-noreward	ChosenDisplay		0.0		
10	173.602	0.25	win-noreward	TurnDisplay				
10	173.853	0.75	win-noreward	OutcomeDisplay				
11	174.605		control-reward	ImageDisplay1		0.0		
11	176.845	0.75	control-reward	StartDisplay				
11	177.597		control-reward	ImageDisplay2		0.0		
11	180.606	1.6	control-reward	ChoiceDisplay	1	0.403	1	1
11	181.024	1.197	control-reward	ChosenDisplay		0.0		
11	182.211	0.25	control-reward	TurnDisplay				
11	182.462	0.75	control-reward	OutcomeDisplay				
12	183.214		loss-noreward	ImageDisplay1		0.0		
12	185.203	0.75	loss-noreward	StartDisplay				
12	185.955		loss-noreward	ImageDisplay2		0.0		
12	189.215	1.6	loss-noreward	ChoiceDisplay	1	0.586	1	1
12	189.817	1.014	loss-noreward	ChosenDisplay		0.0		
12	190.82	0.25	loss-noreward	TurnDisplay				
12	191.071	0.75	loss-noreward	OutcomeDisplay				
13	191.823		loss-reward	ImageDisplay1		0.0		
13	194.063	0.75	loss-reward	StartDisplay				
13	194.815		loss-reward	ImageDisplay2		0.0		
13	197.824	1.6	loss-reward	ChoiceDisplay	1	0.438	1	1
13	198.276	1.162	loss-reward	ChosenDisplay		0.0		
13	199.429	0.25	loss-reward	TurnDisplay				
13	199.68	0.75	loss-reward	OutcomeDisplay				
14	200.432		loss-noreward	ImageDisplay1		0.0		
14	202.421	0.75	loss-noreward	StartDisplay				
14	203.173		loss-noreward	ImageDisplay2		0.0		
14	206.433	1.6	loss-noreward	ChoiceDisplay	1	0.294	1	1
14	206.751	1.306	loss-noreward	ChosenDisplay		0.0		
14	208.038	0.25	loss-noreward	TurnDisplay				
14	208.289	0.75	loss-noreward	OutcomeDisplay				
15	209.041		control-reward	ImageDisplay1		0.0		
15	211.281	0.75	control-reward	StartDisplay				
15	212.033		control-reward	ImageDisplay2		0.0		
15	215.042	1.6	control-reward	ChoiceDisplay	1	0.505	1	1
15	215.56	1.095	control-reward	ChosenDisplay		0.0		
15	216.647	0.25	control-reward	TurnDisplay				
15	216.898	0.75	control-reward	OutcomeDisplay				
16	217.65		win-noreward	ImageDisplay1		0.0		
16	219.639	0.75	win-noreward	StartDisplay				
16	220.391		win-noreward	ImageDisplay2		0.0		
16	223.651	1.6	win-noreward	ChoiceDisplay	1	0.311	1	1
16	223.985	1.289	win-noreward	ChosenDisplay		0.0		
16	225.256	0.25	win-noreward	TurnDisplay				
16	225.507	0.75	win-noreward	OutcomeDisplay				
17	226.259		win-reward	ImageDisplay1		0.0		
17	228.499	0.75	win-reward	StartDisplay				
17	229.251		win-reward	ImageDisplay2		0.0		
17	232.26	1.6	win-reward	ChoiceDisplay	1	0.397	1	1
17	232.678	1.203	win-reward	ChosenDisplay		0.0		
17	233.865	0.25	win-reward	TurnDisplay				
17	234.116	0.75	win-reward	OutcomeDisplay				
18	234.868		win-noreward	ImageDisplay1		0.0		
18	236.857	0.75	win-noreward	StartDisplay				
18	237.609		win-noreward	ImageDisplay2		0.0		
18	240.869	1.6	win-noreward	ChoiceDisplay	1	0.273	1	1
18	241.17	1.327	win-noreward	ChosenDisplay		0.0		
18	242.474	0.25	win-noreward	TurnDisplay				
18	242.725	0.75	win-noreward	OutcomeDisplay				
19	243.477		win-reward	ImageDisplay1		0.0		
19	245.717	0.75	win-reward	StartDisplay				
19	246.469		win-reward	ImageDisplay2		0.0		
19	249.478	1.6	win-reward	ChoiceDisplay	1	0.558	1	1
19	250.063	1.042	win-reward	ChosenDisplay		0.0		
19	251.083	0.25	win-reward	TurnDisplay				
19	251.333	0.75	win-reward	OutcomeDisplay				
20	252.086		win-reward	ImageDisplay1		0.0		
20	254.326	0.75	win-reward	StartDisplay				
20	255.078		win-reward	ImageDisplay2		0.0		
20	258.087	1.6	win-reward	ChoiceDisplay	1	0.384	1	1
