frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	112.903		win-noreward	ImageDisplay1		0.0		
0	115.143	0.75	win-noreward	StartDisplay				
0	115.895		win-noreward	ImageDisplay2		0.0		
0	118.888	1.6	win-noreward	ChoiceDisplay	1	0.688	1	1
0	119.59	0.912	win-noreward	ChosenDisplay		0.0		
0	120.492	0.25	win-noreward	TurnDisplay				
0	120.743	0.75	win-noreward	OutcomeDisplay				
1	121.495		win-reward	ImageDisplay1		0.0		
1	123.735	0.75	win-reward	StartDisplay				
1	124.488		win-reward	ImageDisplay2		0.0		
1	127.497	1.6	win-reward	ChoiceDisplay	1	0.909	1	1
1	128.433	0.691	win-reward	ChosenDisplay		0.0		
1	129.101	0.25	win-reward	TurnDisplay				
1	129.352	0.75	win-reward	OutcomeDisplay				
2	130.104		control-noreward	ImageDisplay1		0.0		
2	132.344	0.75	control-noreward	StartDisplay				
2	133.097		control-noreward	ImageDisplay2		0.0		
2	136.106	1.6	control-noreward	ChoiceDisplay	1	0.635	1	1
2	136.758	0.965	control-noreward	ChosenDisplay		0.0		
2	137.711	0.25	control-noreward	TurnDisplay				
2	137.961	0.75	control-noreward	OutcomeDisplay				
3	138.713		win-reward	ImageDisplay1		0.0		
3	140.703	0.75	win-reward	StartDisplay				
3	141.455		win-reward	ImageDisplay2		0.0		
3	144.715	1.6	win-reward	ChoiceDisplay	1	0.784	1	1
3	145.517	0.816	win-reward	ChosenDisplay		0.0		
3	146.32	0.25	win-reward	TurnDisplay				
3	146.57	0.75	win-reward	OutcomeDisplay				
4	147.323		control-noreward	ImageDisplay1		0.0		
4	149.563	0.75	control-noreward	StartDisplay				
4	150.315		control-noreward	ImageDisplay2		0.0		
4	153.324	1.6	control-noreward	ChoiceDisplay	1	0.859	1	1
4	154.21	0.741	control-noreward	ChosenDisplay		0.0		
4	154.929	0.25	control-noreward	TurnDisplay				
4	155.179	0.75	control-noreward	OutcomeDisplay				
5	155.932		win-reward	ImageDisplay1		0.0		
5	158.172	0.75	win-reward	StartDisplay				
5	158.924		win-reward	ImageDisplay2		0.0		
5	161.933	1.6	win-reward	ChoiceDisplay	1	0.817	1	1
5	162.769	0.783	win-reward	ChosenDisplay		0.0		
5	163.538	0.25	win-reward	TurnDisplay				
5	163.788	0.75	win-reward	OutcomeDisplay				
6	164.541		win-noreward	ImageDisplay1		0.0		
6	166.781	0.75	win-noreward	StartDisplay				
6	167.533		win-noreward	ImageDisplay2		0.0		
6	170.542	1.6	win-noreward	ChoiceDisplay	1	0.807	1	1
6	171.378	0.793	win-noreward	ChosenDisplay		0.0		
6	172.147	0.25	win-noreward	TurnDisplay				
6	172.398	0.75	win-noreward	OutcomeDisplay				
7	173.15		loss-reward	ImageDisplay1		0.0		
7	175.39	0.75	loss-reward	StartDisplay				
7	176.142		loss-reward	ImageDisplay2		0.0		
7	179.151	1.6	loss-reward	ChoiceDisplay	1	0.757	1	1
7	179.937	0.843	loss-reward	ChosenDisplay		0.0		
7	180.756	0.25	loss-reward	TurnDisplay				
7	181.007	0.75	loss-reward	OutcomeDisplay				
8	181.759		control-reward	ImageDisplay1		0.0		
8	183.748	0.75	control-reward	StartDisplay				
8	184.5		control-reward	ImageDisplay2		0.0		
8	187.76	1.6	control-reward	ChoiceDisplay	1	0.845	1	1
8	188.629	0.755	control-reward	ChosenDisplay		0.0		
8	189.365	0.25	control-reward	TurnDisplay				
8	189.616	0.75	control-reward	OutcomeDisplay				
9	190.368		win-reward	ImageDisplay1		0.0		
9	192.357	0.75	win-reward	StartDisplay				
9	193.109		win-reward	ImageDisplay2		0.0		
9	196.369	1.6	win-reward	ChoiceDisplay	1	1.163	1	1
9	197.556	0.437	win-reward	ChosenDisplay		0.0		
9	197.974	0.25	win-reward	TurnDisplay				
9	198.225	0.75	win-reward	OutcomeDisplay				
10	198.977		loss-reward	ImageDisplay1		0.0		
10	201.217	0.75	loss-reward	StartDisplay				
10	201.969		loss-reward	ImageDisplay2		0.0		
10	204.978	1.6	loss-reward	ChoiceDisplay	1	1.011	1	1
10	206.015	0.589	loss-reward	ChosenDisplay		0.0		
10	206.583	0.25	loss-reward	TurnDisplay				
10	206.834	0.75	loss-reward	OutcomeDisplay				
11	207.586		control-noreward	ImageDisplay1		0.0		
11	209.826	0.75	control-noreward	StartDisplay				
11	210.578		control-noreward	ImageDisplay2		0.0		
11	213.587	1.6	control-noreward	ChoiceDisplay		0.0		
11	215.175	0.0	control-noreward	ChosenDisplay		0.0		
11	215.192	0.25	control-noreward	TurnDisplay				
11	215.426	0.75	control-noreward	OutcomeDisplay				
12	216.178		win-noreward	ImageDisplay1		0.0		
12	218.184	0.75	win-noreward	StartDisplay				
12	218.937		win-noreward	ImageDisplay2		0.0		
12	222.18	1.6	win-noreward	ChoiceDisplay	1	1.002	1	1
12	223.199	0.598	win-noreward	ChosenDisplay		0.0		
12	223.785	0.25	win-noreward	TurnDisplay				
12	224.035	0.75	win-noreward	OutcomeDisplay				
13	224.788		win-reward	ImageDisplay1		0.0		
13	227.028	0.75	win-reward	StartDisplay				
13	227.78		win-reward	ImageDisplay2		0.0		
13	230.789	1.6	win-reward	ChoiceDisplay	1	1.032	1	1
13	231.842	0.568	win-reward	ChosenDisplay		0.0		
13	232.394	0.25	win-reward	TurnDisplay				
13	232.644	0.75	win-reward	OutcomeDisplay				
14	233.397		loss-reward	ImageDisplay1		0.0		
14	235.386	0.75	loss-reward	StartDisplay				
14	236.138		loss-reward	ImageDisplay2		0.0		
14	239.398	1.6	loss-reward	ChoiceDisplay	1	1.085	1	1
14	240.501	0.515	loss-reward	ChosenDisplay		0.0		
14	241.003	0.25	loss-reward	TurnDisplay				
14	241.253	0.75	loss-reward	OutcomeDisplay				
15	242.006		control-noreward	ImageDisplay1		0.0		
15	244.246	0.75	control-noreward	StartDisplay				
15	244.998		control-noreward	ImageDisplay2		0.0		
15	248.007	1.6	control-noreward	ChoiceDisplay	1	0.567	1	1
15	248.592	1.033	control-noreward	ChosenDisplay		0.0		
15	249.612	0.25	control-noreward	TurnDisplay				
15	249.862	0.75	control-noreward	OutcomeDisplay				
16	250.615		win-noreward	ImageDisplay1		0.0		
16	252.604	0.75	win-noreward	StartDisplay				
16	253.356		win-noreward	ImageDisplay2		0.0		
16	256.616	1.6	win-noreward	ChoiceDisplay	1	1.04	1	1
16	257.669	0.56	win-noreward	ChosenDisplay		0.0		
16	258.221	0.25	win-noreward	TurnDisplay				
16	258.472	0.75	win-noreward	OutcomeDisplay				
17	259.224		win-reward	ImageDisplay1		0.0		
17	261.213	0.75	win-reward	StartDisplay				
17	261.965		win-reward	ImageDisplay2		0.0		
17	265.225	1.6	win-reward	ChoiceDisplay	1	0.959	1	1
17	266.211	0.641	win-reward	ChosenDisplay		0.0		
17	266.83	0.25	win-reward	TurnDisplay				
17	267.081	0.75	win-reward	OutcomeDisplay				
18	267.833		win-noreward	ImageDisplay1		0.0		
18	269.822	0.75	win-noreward	StartDisplay				
18	270.574		win-noreward	ImageDisplay2		0.0		
18	273.834	1.6	win-noreward	ChoiceDisplay	1	1.248	1	1
18	275.105	0.352	win-noreward	ChosenDisplay		0.0		
18	275.439	0.25	win-noreward	TurnDisplay				
18	275.69	0.75	win-noreward	OutcomeDisplay				
19	276.442		loss-noreward	ImageDisplay1		0.0		
19	278.682	0.75	loss-noreward	StartDisplay				
19	279.434		loss-noreward	ImageDisplay2		0.0		
19	282.443	1.6	loss-noreward	ChoiceDisplay	1	0.553	1	1
19	283.012	1.047	loss-noreward	ChosenDisplay		0.0		
19	284.048	0.25	loss-noreward	TurnDisplay				
19	284.299	0.75	loss-noreward	OutcomeDisplay				
20	285.051		control-noreward	ImageDisplay1		0.0		
20	287.04	0.75	control-noreward	StartDisplay				
20	287.793		control-noreward	ImageDisplay2		0.0		
20	291.052	1.6	control-noreward	ChoiceDisplay	1	1.024	1	1
20	292.089	0.576	control-noreward	ChosenDisplay		0.0		
20	292.657	0.25	control-noreward	TurnDisplay				
20	292.908	0.75	control-noreward	OutcomeDisplay				
21	293.66		loss-noreward	ImageDisplay1		0.0		
21	295.9	0.75	loss-noreward	StartDisplay				
21	296.653		loss-noreward	ImageDisplay2		0.0		
21	299.661	1.6	loss-noreward	ChoiceDisplay	1	0.836	1	1
21	300.514	0.764	loss-noreward	ChosenDisplay		0.0		
21	301.266	0.25	loss-noreward	TurnDisplay				
21	301.517	0.75	loss-noreward	OutcomeDisplay				
22	302.269		control-noreward	ImageDisplay1		0.0		
22	304.258	0.75	control-noreward	StartDisplay				
22	305.011		control-noreward	ImageDisplay2		0.0		
22	308.27	1.6	control-noreward	ChoiceDisplay	1	0.728	1	1
22	309.023	0.872	control-noreward	ChosenDisplay		0.0		
22	309.875	0.25	control-noreward	TurnDisplay				
22	310.126	0.75	control-noreward	OutcomeDisplay				
23	310.878		control-reward	ImageDisplay1		0.0		
23	312.868	0.75	control-reward	StartDisplay				
23	313.62		control-reward	ImageDisplay2		0.0		
23	316.88	1.6	control-reward	ChoiceDisplay	1	1.32	1	1
23	318.217	0.28	control-reward	ChosenDisplay		0.0		
23	318.484	0.25	control-reward	TurnDisplay				
23	318.735	0.75	control-reward	OutcomeDisplay				
24	319.487		win-noreward	ImageDisplay1		0.0		
24	321.477	0.75	win-noreward	StartDisplay				
24	322.229		win-noreward	ImageDisplay2		0.0		
24	325.489	1.6	win-noreward	ChoiceDisplay	1	0.831	1	1
24	326.341	0.769	win-noreward	ChosenDisplay		0.0		
24	327.093	0.25	win-noreward	TurnDisplay				
24	327.344	0.75	win-noreward	OutcomeDisplay				
25	328.096		control-noreward	ImageDisplay1		0.0		
25	330.086	0.75	control-noreward	StartDisplay				
25	330.838		control-noreward	ImageDisplay2		0.0		
