frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	62.786		loss-noreward	ImageDisplay1		0.0		
0	65.026	0.75	loss-noreward	StartDisplay				
0	65.778		loss-noreward	ImageDisplay2		0.0		
0	68.771	1.6	loss-noreward	ChoiceDisplay	1	0.821	1	1
0	69.607	0.779	loss-noreward	ChosenDisplay		0.0		
0	70.376	0.25	loss-noreward	TurnDisplay				
0	70.626	0.75	loss-noreward	OutcomeDisplay				
1	71.379		win-noreward	ImageDisplay1		0.0		
1	73.619	0.75	win-noreward	StartDisplay				
1	74.371		win-noreward	ImageDisplay2		0.0		
1	77.38	1.6	win-noreward	ChoiceDisplay	1	1.224	1	1
1	78.617	0.376	win-noreward	ChosenDisplay		0.0		
1	78.985	0.25	win-noreward	TurnDisplay				
1	79.235	0.75	win-noreward	OutcomeDisplay				
2	79.988		loss-noreward	ImageDisplay1		0.0		
2	81.977	0.75	loss-noreward	StartDisplay				
2	82.729		loss-noreward	ImageDisplay2		0.0		
2	85.989	1.6	loss-noreward	ChoiceDisplay	1	1.026	1	1
2	87.042	0.574	loss-noreward	ChosenDisplay		0.0		
2	87.594	0.25	loss-noreward	TurnDisplay				
2	87.844	0.75	loss-noreward	OutcomeDisplay				
3	88.597		win-reward	ImageDisplay1		0.0		
3	90.586	0.75	win-reward	StartDisplay				
3	91.338		win-reward	ImageDisplay2		0.0		
3	94.598	1.6	win-reward	ChoiceDisplay	1	1.028	1	1
3	95.651	0.572	win-reward	ChosenDisplay		0.0		
3	96.203	0.25	win-reward	TurnDisplay				
3	96.454	0.75	win-reward	OutcomeDisplay				
4	97.206		win-reward	ImageDisplay1		0.0		
4	99.446	0.75	win-reward	StartDisplay				
4	100.198		win-reward	ImageDisplay2		0.0		
4	103.207	1.6	win-reward	ChoiceDisplay	1	0.822	1	1
4	104.043	0.778	win-reward	ChosenDisplay		0.0		
4	104.812	0.25	win-reward	TurnDisplay				
4	105.063	0.75	win-reward	OutcomeDisplay				
5	105.815		control-noreward	ImageDisplay1		0.0		
5	107.804	0.75	control-noreward	StartDisplay				
5	108.556		control-noreward	ImageDisplay2		0.0		
5	111.816	1.6	control-noreward	ChoiceDisplay	1	0.657	1	1
5	112.485	0.943	control-noreward	ChosenDisplay		0.0		
