frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	93.998		loss-reward	ImageDisplay1		0.0		
0	95.982	0.75	loss-reward	StartDisplay				
0	96.732		loss-reward	ImageDisplay2		0.0		
0	99.981	1.6	loss-reward	ChoiceDisplay	1	0.588	1	1
0	100.581	1.012	loss-reward	ChosenDisplay		0.0		
0	101.581	0.25	loss-reward	TurnDisplay				
0	101.831	0.75	loss-reward	OutcomeDisplay				
1	102.581		control-reward	ImageDisplay1		0.0		
1	104.831	0.75	control-reward	StartDisplay				
1	105.581		control-reward	ImageDisplay2		0.0		
1	108.581	1.6	control-reward	ChoiceDisplay	1	0.579	1	1
1	109.181	1.021	control-reward	ChosenDisplay		0.0		
1	110.181	0.25	control-reward	TurnDisplay				
1	110.431	0.75	control-reward	OutcomeDisplay				
2	111.181		win-reward	ImageDisplay1		0.0		
2	113.181	0.75	win-reward	StartDisplay				
2	113.931		win-reward	ImageDisplay2		0.0		
2	117.181	1.6	win-reward	ChoiceDisplay	1	0.834	1	1
2	118.031	0.766	win-reward	ChosenDisplay		0.0		
2	118.781	0.25	win-reward	TurnDisplay				
2	119.031	0.75	win-reward	OutcomeDisplay				
3	119.781		control-noreward	ImageDisplay1		0.0		
3	122.031	0.75	control-noreward	StartDisplay				
3	122.781		control-noreward	ImageDisplay2		0.0		
3	125.781	1.6	control-noreward	ChoiceDisplay	1	0.363	1	1
3	126.164	1.237	control-noreward	ChosenDisplay		0.0		
3	127.381	0.25	control-noreward	TurnDisplay				
3	127.631	0.75	control-noreward	OutcomeDisplay				
4	128.381		win-noreward	ImageDisplay1		0.0		
4	130.631	0.75	win-noreward	StartDisplay				
4	131.381		win-noreward	ImageDisplay2		0.0		
4	134.381	1.6	win-noreward	ChoiceDisplay	1	0.368	1	1
4	134.764	1.232	win-noreward	ChosenDisplay		0.0		
4	135.981	0.25	win-noreward	TurnDisplay				
4	136.231	0.75	win-noreward	OutcomeDisplay				
5	136.981		control-reward	ImageDisplay1		0.0		
5	138.981	0.75	control-reward	StartDisplay				
5	139.731		control-reward	ImageDisplay2		0.0		
5	142.98	1.6	control-reward	ChoiceDisplay	1	0.303	1	1
5	143.297	1.297	control-reward	ChosenDisplay		0.0		
5	144.58	0.25	control-reward	TurnDisplay				
5	144.83	0.75	control-reward	OutcomeDisplay				
6	145.58		loss-reward	ImageDisplay1		0.0		
6	147.83	0.75	loss-reward	StartDisplay				
6	148.58		loss-reward	ImageDisplay2		0.0		
6	151.58	1.6	loss-reward	ChoiceDisplay	1	0.867	1	1
6	152.464	0.733	loss-reward	ChosenDisplay		0.0		
6	153.18	0.25	loss-reward	TurnDisplay				
6	153.43	0.75	loss-reward	OutcomeDisplay				
7	154.18		control-noreward	ImageDisplay1		0.0		
7	156.43	0.75	control-noreward	StartDisplay				
7	157.18		control-noreward	ImageDisplay2		0.0		
7	160.18	1.6	control-noreward	ChoiceDisplay	1	0.908	1	1
7	161.113	0.692	control-noreward	ChosenDisplay		0.0		
7	161.78	0.25	control-noreward	TurnDisplay				
7	162.03	0.75	control-noreward	OutcomeDisplay				
8	162.78		win-reward	ImageDisplay1		0.0		
8	164.78	0.75	win-reward	StartDisplay				
8	165.53		win-reward	ImageDisplay2		0.0		
8	168.78	1.6	win-reward	ChoiceDisplay	1	1.514	1	1
8	170.313	0.0	win-reward	ChosenDisplay		0.0		
