frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	52.52		win-reward	ImageDisplay1		0.0		
0	54.743	0.75	win-reward	StartDisplay				
0	55.496		win-reward	ImageDisplay2		0.0		
0	58.505	1.6	win-reward	ChoiceDisplay	1	0.708	1	1
0	59.24	0.892	win-reward	ChosenDisplay		0.0		
0	60.109	0.25	win-reward	TurnDisplay				
0	60.36	0.75	win-reward	OutcomeDisplay				
1	61.112		loss-reward	ImageDisplay1		0.0		
1	63.352	0.75	loss-reward	StartDisplay				
1	64.105		loss-reward	ImageDisplay2		0.0		
1	67.114	1.6	loss-reward	ChoiceDisplay	1	0.44	1	1
1	67.582	1.16	loss-reward	ChosenDisplay		0.0		
1	68.718	0.25	loss-reward	TurnDisplay				
1	69.003	0.75	loss-reward	OutcomeDisplay				
2	69.721		win-noreward	ImageDisplay1		0.0		
2	71.727	0.75	win-noreward	StartDisplay				
2	72.463		win-noreward	ImageDisplay2		0.0		
2	75.723	1.6	win-noreward	ChoiceDisplay	1	0.408	1	1
2	76.157	1.192	win-noreward	ChosenDisplay		0.0		
2	77.327	0.25	win-noreward	TurnDisplay				
2	77.578	0.75	win-noreward	OutcomeDisplay				
3	78.33		win-reward	ImageDisplay1		0.0		
3	80.57	0.75	win-reward	StartDisplay				
3	81.323		win-reward	ImageDisplay2		0.0		
3	84.332	1.6	win-reward	ChoiceDisplay	1	0.597	1	1
3	84.95	1.003	win-reward	ChosenDisplay		0.0		
3	85.937	0.25	win-reward	TurnDisplay				
3	86.187	0.75	win-reward	OutcomeDisplay				
4	86.94		win-noreward	ImageDisplay1		0.0		
4	88.946	0.75	win-noreward	StartDisplay				
4	89.681		win-noreward	ImageDisplay2		0.0		
4	92.941	1.6	win-noreward	ChoiceDisplay	1	0.537	1	1
4	93.492	1.063	win-noreward	ChosenDisplay		0.0		
4	94.546	0.25	win-noreward	TurnDisplay				
4	94.796	0.75	win-noreward	OutcomeDisplay				
5	95.549		control-reward	ImageDisplay1		0.0		
5	97.538	0.75	control-reward	StartDisplay				
5	98.29		control-reward	ImageDisplay2		0.0		
5	101.55	1.6	control-reward	ChoiceDisplay	1	0.44	1	1
5	102.018	1.16	control-reward	ChosenDisplay		0.0		
5	103.155	0.25	control-reward	TurnDisplay				
5	103.405	0.75	control-reward	OutcomeDisplay				
6	104.158		win-reward	ImageDisplay1		0.0		
6	106.398	0.75	win-reward	StartDisplay				
6	107.15		win-reward	ImageDisplay2		0.0		
6	110.159	1.6	win-reward	ChoiceDisplay	1	0.36	1	1
6	110.543	1.24	win-reward	ChosenDisplay		0.0		
6	111.764	0.25	win-reward	TurnDisplay				
6	112.015	0.75	win-reward	OutcomeDisplay				
7	112.767		loss-reward	ImageDisplay1		0.0		
7	115.007	0.75	loss-reward	StartDisplay				
7	115.759		loss-reward	ImageDisplay2		0.0		
7	118.768	1.6	loss-reward	ChoiceDisplay	1	0.407	1	1
7	119.203	1.193	loss-reward	ChosenDisplay		0.0		
7	120.373	0.25	loss-reward	TurnDisplay				
7	120.624	0.75	loss-reward	OutcomeDisplay				
8	121.376		control-reward	ImageDisplay1		0.0		
8	123.365	0.75	control-reward	StartDisplay				
8	124.117		control-reward	ImageDisplay2		0.0		
8	127.377	1.6	control-reward	ChoiceDisplay	1	0.314	1	1
8	127.711	1.286	control-reward	ChosenDisplay		0.0		
8	128.982	0.25	control-reward	TurnDisplay				
8	129.233	0.75	control-reward	OutcomeDisplay				
9	129.985		win-noreward	ImageDisplay1		0.0		
9	132.225	0.75	win-noreward	StartDisplay				
9	132.977		win-noreward	ImageDisplay2		0.0		
9	135.986	1.6	win-noreward	ChoiceDisplay	1	0.284	1	1
9	136.287	1.316	win-noreward	ChosenDisplay		0.0		
9	137.591	0.25	win-noreward	TurnDisplay				
9	137.842	0.75	win-noreward	OutcomeDisplay				
10	138.594		control-reward	ImageDisplay1		0.0		
10	140.834	0.75	control-reward	StartDisplay				
10	141.586		control-reward	ImageDisplay2		0.0		
10	144.595	1.6	control-reward	ChoiceDisplay	1	0.593	1	1
10	145.214	1.007	control-reward	ChosenDisplay		0.0		
10	146.2	0.25	control-reward	TurnDisplay				
10	146.451	0.75	control-reward	OutcomeDisplay				
11	147.203		loss-reward	ImageDisplay1		0.0		
11	149.192	0.75	loss-reward	StartDisplay				
11	149.945		loss-reward	ImageDisplay2		0.0		
11	153.204	1.6	loss-reward	ChoiceDisplay	1	0.419	1	1
11	153.639	1.181	loss-reward	ChosenDisplay		0.0		
11	154.809	0.25	loss-reward	TurnDisplay				
11	155.06	0.75	loss-reward	OutcomeDisplay				
12	155.812		loss-noreward	ImageDisplay1		0.0		
12	158.052	0.75	loss-noreward	StartDisplay				
12	158.804		loss-noreward	ImageDisplay2		0.0		
12	161.813	1.6	loss-noreward	ChoiceDisplay	1	0.403	1	1
12	162.231	1.197	loss-noreward	ChosenDisplay		0.0		
12	163.418	0.25	loss-noreward	TurnDisplay				
12	163.669	0.75	loss-noreward	OutcomeDisplay				
13	164.421		loss-reward	ImageDisplay1		0.0		
13	166.41	0.75	loss-reward	StartDisplay				
13	167.163		loss-reward	ImageDisplay2		0.0		
13	170.422	1.6	loss-reward	ChoiceDisplay	1	0.462	1	1
13	170.907	1.138	loss-reward	ChosenDisplay		0.0		
13	172.027	0.25	loss-reward	TurnDisplay				
13	172.278	0.75	loss-reward	OutcomeDisplay				
14	173.03		loss-reward	ImageDisplay1		0.0		
14	175.27	0.75	loss-reward	StartDisplay				
14	176.023		loss-reward	ImageDisplay2		0.0		
14	179.032	1.6	loss-reward	ChoiceDisplay	1	0.594	1	1
14	179.65	1.006	loss-reward	ChosenDisplay		0.0		
14	180.636	0.25	loss-reward	TurnDisplay				
14	180.887	0.75	loss-reward	OutcomeDisplay				
15	181.639		control-reward	ImageDisplay1		0.0		
15	183.879	0.75	control-reward	StartDisplay				
15	184.632		control-reward	ImageDisplay2		0.0		
15	187.641	1.6	control-reward	ChoiceDisplay	1	0.383	1	1
15	188.042	1.217	control-reward	ChosenDisplay		0.0		
15	189.245	0.25	control-reward	TurnDisplay				
15	189.496	0.75	control-reward	OutcomeDisplay				
16	190.248		win-reward	ImageDisplay1		0.0		
16	192.254	0.75	win-reward	StartDisplay				
16	192.99		win-reward	ImageDisplay2		0.0		
16	196.25	1.6	win-reward	ChoiceDisplay	1	0.374	1	1
16	196.651	1.226	win-reward	ChosenDisplay		0.0		
16	197.855	0.25	win-reward	TurnDisplay				
16	198.105	0.75	win-reward	OutcomeDisplay				
17	198.857		loss-reward	ImageDisplay1		0.0		
17	200.863	0.75	loss-reward	StartDisplay				
17	201.599		loss-reward	ImageDisplay2		0.0		
17	204.859	1.6	loss-reward	ChoiceDisplay	1	0.515	1	1
17	205.394	1.085	loss-reward	ChosenDisplay		0.0		
17	206.464	0.25	loss-reward	TurnDisplay				
17	206.714	0.75	loss-reward	OutcomeDisplay				
18	207.467		win-noreward	ImageDisplay1		0.0		
18	209.456	0.75	win-noreward	StartDisplay				
18	210.208		win-noreward	ImageDisplay2		0.0		
18	213.468	1.6	win-noreward	ChoiceDisplay	1	0.35	1	1
18	213.836	1.25	win-noreward	ChosenDisplay		0.0		
18	215.073	0.25	win-noreward	TurnDisplay				
18	215.323	0.75	win-noreward	OutcomeDisplay				
19	216.076		control-reward	ImageDisplay1		0.0		
19	218.316	0.75	control-reward	StartDisplay				
19	219.068		control-reward	ImageDisplay2		0.0		
19	222.077	1.6	control-reward	ChoiceDisplay	1	0.618	1	1
19	222.712	0.982	control-reward	ChosenDisplay		0.0		
19	223.682	0.25	control-reward	TurnDisplay				
19	223.932	0.75	control-reward	OutcomeDisplay				
20	224.685		loss-reward	ImageDisplay1		0.0		
20	226.925	0.75	loss-reward	StartDisplay				
20	227.677		loss-reward	ImageDisplay2		0.0		
20	230.686	1.6	loss-reward	ChoiceDisplay	1	0.369	1	1
20	231.07	1.231	loss-reward	ChosenDisplay		0.0		
20	232.291	0.25	loss-reward	TurnDisplay				
20	232.542	0.75	loss-reward	OutcomeDisplay				
21	233.294		control-noreward	ImageDisplay1		0.0		
21	235.283	0.75	control-noreward	StartDisplay				
21	236.035		control-noreward	ImageDisplay2		0.0		
21	239.295	1.6	control-noreward	ChoiceDisplay	1	0.476	1	1
21	239.797	1.124	control-noreward	ChosenDisplay		0.0		
21	240.9	0.25	control-noreward	TurnDisplay				
21	241.151	0.75	control-noreward	OutcomeDisplay				
22	241.903		control-noreward	ImageDisplay1		0.0		
22	243.892	0.75	control-noreward	StartDisplay				
22	244.644		control-noreward	ImageDisplay2		0.0		
22	247.904	1.6	control-noreward	ChoiceDisplay	1	0.43	1	1
22	248.355	1.17	control-noreward	ChosenDisplay		0.0		
22	249.509	0.25	control-noreward	TurnDisplay				
22	249.76	0.75	control-noreward	OutcomeDisplay				
23	250.512		loss-reward	ImageDisplay1		0.0		
23	252.501	0.75	loss-reward	StartDisplay				
23	253.253		loss-reward	ImageDisplay2		0.0		
23	256.513	1.6	loss-reward	ChoiceDisplay	1	0.855	1	1
23	257.382	0.745	loss-reward	ChosenDisplay		0.0		
23	258.118	0.25	loss-reward	TurnDisplay				
23	258.369	0.75	loss-reward	OutcomeDisplay				
24	259.121		win-noreward	ImageDisplay1		0.0		
24	261.11	0.75	win-noreward	StartDisplay				
24	261.863		win-noreward	ImageDisplay2		0.0		
24	265.122	1.6	win-noreward	ChoiceDisplay	1	0.703	1	1
24	265.841	0.897	win-noreward	ChosenDisplay		0.0		
24	266.727	0.25	win-noreward	TurnDisplay				
24	266.978	0.75	win-noreward	OutcomeDisplay				
25	267.73		control-noreward	ImageDisplay1		0.0		
