frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	48.896		loss-noreward	ImageDisplay1		0.0		
0	50.879	0.75	loss-noreward	StartDisplay				
0	51.629		loss-noreward	ImageDisplay2		0.0		
0	54.879	1.6	loss-noreward	ChoiceDisplay	1	1.336	1	1
0	56.229	0.264	loss-noreward	ChosenDisplay		0.0		
0	56.479	0.25	loss-noreward	TurnDisplay				
0	56.729	0.75	loss-noreward	OutcomeDisplay				
1	57.479		loss-reward	ImageDisplay1		0.0		
1	59.479	0.75	loss-reward	StartDisplay				
1	60.229		loss-reward	ImageDisplay2		0.0		
1	63.479	1.6	loss-reward	ChoiceDisplay	1	0.906	1	1
1	64.412	0.694	loss-reward	ChosenDisplay		0.0		
1	65.079	0.25	loss-reward	TurnDisplay				
1	65.329	0.75	loss-reward	OutcomeDisplay				
2	66.079		loss-reward	ImageDisplay1		0.0		
2	68.329	0.75	loss-reward	StartDisplay				
2	69.079		loss-reward	ImageDisplay2		0.0		
2	72.078	1.6	loss-reward	ChoiceDisplay	1	1.22	1	1
2	73.312	0.38	loss-reward	ChosenDisplay		0.0		
2	73.678	0.25	loss-reward	TurnDisplay				
2	73.928	0.75	loss-reward	OutcomeDisplay				
3	74.678		loss-noreward	ImageDisplay1		0.0		
3	76.678	0.75	loss-noreward	StartDisplay				
3	77.428		loss-noreward	ImageDisplay2		0.0		
3	80.678	1.6	loss-noreward	ChoiceDisplay	1	0.92	1	1
3	81.612	0.68	loss-noreward	ChosenDisplay		0.0		
3	82.278	0.25	loss-noreward	TurnDisplay				
3	82.528	0.75	loss-noreward	OutcomeDisplay				
4	83.278		control-noreward	ImageDisplay1		0.0		
4	85.528	0.75	control-noreward	StartDisplay				
4	86.278		control-noreward	ImageDisplay2		0.0		
4	89.278	1.6	control-noreward	ChoiceDisplay	1	1.073	1	1
4	90.378	0.527	control-noreward	ChosenDisplay		0.0		
4	90.878	0.25	control-noreward	TurnDisplay				
4	91.128	0.75	control-noreward	OutcomeDisplay				
5	91.878		win-reward	ImageDisplay1		0.0		
5	94.128	0.75	win-reward	StartDisplay				
5	94.878		win-reward	ImageDisplay2		0.0		
5	97.878	1.6	win-reward	ChoiceDisplay	1	1.456	1	1
5	99.361	0.144	win-reward	ChosenDisplay		0.0		
5	99.478	0.25	win-reward	TurnDisplay				
5	99.728	0.75	win-reward	OutcomeDisplay				
6	100.478		loss-reward	ImageDisplay1		0.0		
6	102.478	0.75	loss-reward	StartDisplay				
6	103.228		loss-reward	ImageDisplay2		0.0		
6	106.478	1.6	loss-reward	ChoiceDisplay	1	1.116	1	1
6	107.611	0.484	loss-reward	ChosenDisplay		0.0		
6	108.078	0.25	loss-reward	TurnDisplay				
6	108.328	0.75	loss-reward	OutcomeDisplay				
7	109.078		win-reward	ImageDisplay1		0.0		
7	111.078	0.75	win-reward	StartDisplay				
7	111.828		win-reward	ImageDisplay2		0.0		
7	115.077	1.6	win-reward	ChoiceDisplay	1	1.026	1	1
7	116.127	0.574	win-reward	ChosenDisplay		0.0		
7	116.677	0.25	win-reward	TurnDisplay				
7	116.927	0.75	win-reward	OutcomeDisplay				
