frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	46.875		win-reward	ImageDisplay1		0.0		
0	48.847	0.75	win-reward	StartDisplay				
0	49.6		win-reward	ImageDisplay2		0.0		
0	52.859	1.6	win-reward	ChoiceDisplay	1	0.833	1	1
0	53.712	0.767	win-reward	ChosenDisplay		0.0		
0	54.464	0.25	win-reward	TurnDisplay				
0	54.715	0.75	win-reward	OutcomeDisplay				
1	55.467		loss-reward	ImageDisplay1		0.0		
1	57.707	0.75	loss-reward	StartDisplay				
1	58.459		loss-reward	ImageDisplay2		0.0		
1	61.468	1.6	loss-reward	ChoiceDisplay	1	0.753	1	1
1	62.237	0.847	loss-reward	ChosenDisplay		0.0		
1	63.073	0.25	loss-reward	TurnDisplay				
1	63.324	0.75	loss-reward	OutcomeDisplay				
2	64.076		win-noreward	ImageDisplay1		0.0		
2	66.316	0.75	win-noreward	StartDisplay				
2	67.068		win-noreward	ImageDisplay2		0.0		
2	70.077	1.6	win-noreward	ChoiceDisplay	1	0.672	1	1
2	70.763	0.928	win-noreward	ChosenDisplay		0.0		
2	71.682	0.25	win-noreward	TurnDisplay				
2	71.933	0.75	win-noreward	OutcomeDisplay				
3	72.685		control-noreward	ImageDisplay1		0.0		
3	74.674	0.75	control-noreward	StartDisplay				
3	75.427		control-noreward	ImageDisplay2		0.0		
3	78.686	1.6	control-noreward	ChoiceDisplay	1	0.728	1	1
3	79.439	0.872	control-noreward	ChosenDisplay		0.0		
3	80.291	0.25	control-noreward	TurnDisplay				
3	80.542	0.75	control-noreward	OutcomeDisplay				
4	81.294		loss-noreward	ImageDisplay1		0.0		
4	83.3	0.75	loss-noreward	StartDisplay				
4	84.036		loss-noreward	ImageDisplay2		0.0		
4	87.295	1.6	loss-noreward	ChoiceDisplay	1	0.672	1	1
4	87.981	0.928	loss-noreward	ChosenDisplay		0.0		
4	88.9	0.25	loss-noreward	TurnDisplay				
4	89.151	0.75	loss-noreward	OutcomeDisplay				
5	89.903		win-reward	ImageDisplay1		0.0		
5	92.143	0.75	win-reward	StartDisplay				
5	92.895		win-reward	ImageDisplay2		0.0		
5	95.904	1.6	win-reward	ChoiceDisplay	1	0.417	1	1
5	96.339	1.183	win-reward	ChosenDisplay		0.0		
5	97.509	0.25	win-reward	TurnDisplay				
5	97.76	0.75	win-reward	OutcomeDisplay				
6	98.512		loss-reward	ImageDisplay1		0.0		
6	100.752	0.75	loss-reward	StartDisplay				
6	101.504		loss-reward	ImageDisplay2		0.0		
6	104.513	1.6	loss-reward	ChoiceDisplay	1	0.466	1	1
6	104.998	1.134	loss-reward	ChosenDisplay		0.0		
6	106.118	0.25	loss-reward	TurnDisplay				
6	106.369	0.75	loss-reward	OutcomeDisplay				
7	107.121		win-noreward	ImageDisplay1		0.0		
7	109.11	0.75	win-noreward	StartDisplay				
7	109.862		win-noreward	ImageDisplay2		0.0		
7	113.122	1.6	win-noreward	ChoiceDisplay	1	0.765	1	1
7	113.908	0.835	win-noreward	ChosenDisplay		0.0		
7	114.727	0.25	win-noreward	TurnDisplay				
7	114.978	0.75	win-noreward	OutcomeDisplay				
8	115.73		loss-noreward	ImageDisplay1		0.0		
8	117.719	0.75	loss-noreward	StartDisplay				
8	118.472		loss-noreward	ImageDisplay2		0.0		
8	121.731	1.6	loss-noreward	ChoiceDisplay	1	0.475	1	1
8	122.233	1.125	loss-noreward	ChosenDisplay		0.0		
8	123.336	0.25	loss-noreward	TurnDisplay				
8	123.587	0.75	loss-noreward	OutcomeDisplay				
9	124.339		control-reward	ImageDisplay1		0.0		
9	126.328	0.75	control-reward	StartDisplay				
9	127.08		control-reward	ImageDisplay2		0.0		
9	130.34	1.6	control-reward	ChoiceDisplay	1	0.393	1	1
9	130.758	1.207	control-reward	ChosenDisplay		0.0		
9	131.945	0.25	control-reward	TurnDisplay				
9	132.196	0.75	control-reward	OutcomeDisplay				
10	132.948		win-noreward	ImageDisplay1		0.0		
10	134.954	0.75	win-noreward	StartDisplay				
10	135.689		win-noreward	ImageDisplay2		0.0		
10	138.949	1.6	win-noreward	ChoiceDisplay	1	0.525	1	1
10	139.501	1.075	win-noreward	ChosenDisplay		0.0		
10	140.554	0.25	win-noreward	TurnDisplay				
10	140.805	0.75	win-noreward	OutcomeDisplay				
11	141.557		control-noreward	ImageDisplay1		0.0		
11	143.546	0.75	control-noreward	StartDisplay				
11	144.298		control-noreward	ImageDisplay2		0.0		
11	147.558	1.6	control-noreward	ChoiceDisplay	1	0.602	1	1
11	148.177	0.998	control-noreward	ChosenDisplay		0.0		
11	149.163	0.25	control-noreward	TurnDisplay				
11	149.414	0.75	control-noreward	OutcomeDisplay				
12	150.166		control-noreward	ImageDisplay1		0.0		
12	152.406	0.75	control-noreward	StartDisplay				
12	153.158		control-noreward	ImageDisplay2		0.0		
12	156.167	1.6	control-noreward	ChoiceDisplay	1	0.55	1	1
12	156.735	1.05	control-noreward	ChosenDisplay		0.0		
12	157.772	0.25	control-noreward	TurnDisplay				
12	158.023	0.75	control-noreward	OutcomeDisplay				
13	158.775		control-reward	ImageDisplay1		0.0		
13	161.015	0.75	control-reward	StartDisplay				
13	161.767		control-reward	ImageDisplay2		0.0		
13	164.776	1.6	control-reward	ChoiceDisplay	1	0.451	1	1
13	165.244	1.149	control-reward	ChosenDisplay		0.0		
13	166.381	0.25	control-reward	TurnDisplay				
13	166.632	0.75	control-reward	OutcomeDisplay				
14	167.384		loss-reward	ImageDisplay1		0.0		
14	169.373	0.75	loss-reward	StartDisplay				
14	170.125		loss-reward	ImageDisplay2		0.0		
14	173.385	1.6	loss-reward	ChoiceDisplay	1	0.569	1	1
14	173.97	1.031	loss-reward	ChosenDisplay		0.0		
14	174.99	0.25	loss-reward	TurnDisplay				
14	175.241	0.75	loss-reward	OutcomeDisplay				
15	175.993		win-noreward	ImageDisplay1		0.0		
