frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	86.444		control-reward	ImageDisplay1		0.0		
0	88.677	0.75	control-reward	StartDisplay				
0	89.427		control-reward	ImageDisplay2		0.0		
0	92.427	1.6	control-reward	ChoiceDisplay	1	0.656	1	1
0	93.094	0.944	control-reward	ChosenDisplay		0.0		
0	94.027	0.25	control-reward	TurnDisplay				
0	94.277	0.75	control-reward	OutcomeDisplay				
1	95.027		win-noreward	ImageDisplay1		0.0		
1	97.277	0.75	win-noreward	StartDisplay				
1	98.027		win-noreward	ImageDisplay2		0.0		
1	101.027	1.6	win-noreward	ChoiceDisplay	1	0.677	1	1
1	101.727	0.923	win-noreward	ChosenDisplay		0.0		
1	102.627	0.25	win-noreward	TurnDisplay				
1	102.877	0.75	win-noreward	OutcomeDisplay				
2	103.627		control-reward	ImageDisplay1		0.0		
2	105.627	0.75	control-reward	StartDisplay				
2	106.377		control-reward	ImageDisplay2		0.0		
2	109.627	1.6	control-reward	ChoiceDisplay		0.0		
2	111.227	0.0	control-reward	ChosenDisplay		0.0		
2	111.243	0.25	control-reward	TurnDisplay				
2	111.477	0.75	control-reward	OutcomeDisplay				
3	112.227		control-noreward	ImageDisplay1		0.0		
3	114.477	0.75	control-noreward	StartDisplay				
3	115.227		control-noreward	ImageDisplay2		0.0		
3	118.226	1.6	control-noreward	ChoiceDisplay	1	0.57	1	1
3	118.81	1.03	control-noreward	ChosenDisplay		0.0		
3	119.826	0.25	control-noreward	TurnDisplay				
3	120.076	0.75	control-noreward	OutcomeDisplay				
4	120.826		control-reward	ImageDisplay1		0.0		
4	122.826	0.75	control-reward	StartDisplay				
4	123.576		control-reward	ImageDisplay2		0.0		
4	126.826	1.6	control-reward	ChoiceDisplay	1	0.76	1	1
4	127.609	0.84	control-reward	ChosenDisplay		0.0		
4	128.426	0.25	control-reward	TurnDisplay				
4	128.676	0.75	control-reward	OutcomeDisplay				
5	129.426		loss-reward	ImageDisplay1		0.0		
5	131.676	0.75	loss-reward	StartDisplay				
5	132.426		loss-reward	ImageDisplay2		0.0		
5	135.426	1.6	loss-reward	ChoiceDisplay	1	0.521	1	1
5	135.959	1.079	loss-reward	ChosenDisplay		0.0		
5	137.026	0.25	loss-reward	TurnDisplay				
5	137.276	0.75	loss-reward	OutcomeDisplay				
6	138.026		control-noreward	ImageDisplay1		0.0		
6	140.026	0.75	control-noreward	StartDisplay				
6	140.776		control-noreward	ImageDisplay2		0.0		
6	144.026	1.6	control-noreward	ChoiceDisplay	1	1.079	1	1
