frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	91.521		win-reward	ImageDisplay1		0.0		
0	93.761	0.75	win-reward	StartDisplay				
0	94.496		win-reward	ImageDisplay2		0.0		
0	97.505	1.6	win-reward	ChoiceDisplay	1	0.479	1	1
0	98.006	1.121	win-reward	ChosenDisplay		0.0		
0	99.11	0.25	win-reward	TurnDisplay				
0	99.361	0.75	win-reward	OutcomeDisplay				
1	100.113		loss-reward	ImageDisplay1		0.0		
1	102.102	0.75	loss-reward	StartDisplay				
1	102.854		loss-reward	ImageDisplay2		0.0		
1	106.114	1.6	loss-reward	ChoiceDisplay		0.0		
1	107.702	0.0	loss-reward	ChosenDisplay		0.0		
1	107.719	0.25	loss-reward	TurnDisplay				
1	107.953	0.75	loss-reward	OutcomeDisplay				
2	108.705		loss-noreward	ImageDisplay1		0.0		
2	110.711	0.75	loss-noreward	StartDisplay				
2	111.463		loss-noreward	ImageDisplay2		0.0		
2	114.706	1.6	loss-noreward	ChoiceDisplay	1	0.701	1	1
2	115.425	0.899	loss-noreward	ChosenDisplay		0.0		
2	116.311	0.25	loss-noreward	TurnDisplay				
2	116.562	0.75	loss-noreward	OutcomeDisplay				
3	117.314		control-reward	ImageDisplay1		0.0		
3	119.554	0.75	control-reward	StartDisplay				
3	120.306		control-reward	ImageDisplay2		0.0		
3	123.315	1.6	control-reward	ChoiceDisplay	1	0.295	1	1
3	123.633	1.305	control-reward	ChosenDisplay		0.0		
3	124.92	0.25	control-reward	TurnDisplay				
3	125.171	0.75	control-reward	OutcomeDisplay				
4	125.923		win-noreward	ImageDisplay1		0.0		
4	127.912	0.75	win-noreward	StartDisplay				
4	128.664		win-noreward	ImageDisplay2		0.0		
4	131.924	1.6	win-noreward	ChoiceDisplay	1	0.779	1	1
4	132.726	0.821	win-noreward	ChosenDisplay		0.0		
4	133.529	0.25	win-noreward	TurnDisplay				
4	133.78	0.75	win-noreward	OutcomeDisplay				
5	134.532		win-noreward	ImageDisplay1		0.0		
5	136.521	0.75	win-noreward	StartDisplay				
5	137.273		win-noreward	ImageDisplay2		0.0		
