frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	77.185		loss-reward	ImageDisplay1		0.0		
0	79.418	0.75	loss-reward	StartDisplay				
0	80.168		loss-reward	ImageDisplay2		0.0		
0	83.168	1.6	loss-reward	ChoiceDisplay	1	0.776	1	1
0	83.968	0.824	loss-reward	ChosenDisplay		0.0		
0	84.768	0.25	loss-reward	TurnDisplay				
0	85.018	0.75	loss-reward	OutcomeDisplay				
1	85.768		control-noreward	ImageDisplay1		0.0		
1	87.768	0.75	control-noreward	StartDisplay				
1	88.518		control-noreward	ImageDisplay2		0.0		
1	91.768	1.6	control-noreward	ChoiceDisplay	1	0.788	1	1
1	92.568	0.812	control-noreward	ChosenDisplay		0.0		
1	93.368	0.25	control-noreward	TurnDisplay				
1	93.618	0.75	control-noreward	OutcomeDisplay				
2	94.368		win-reward	ImageDisplay1		0.0		
2	96.368	0.75	win-reward	StartDisplay				
2	97.118		win-reward	ImageDisplay2		0.0		
2	100.368	1.6	win-reward	ChoiceDisplay	1	0.529	1	1
2	100.918	1.071	win-reward	ChosenDisplay		0.0		
2	101.968	0.25	win-reward	TurnDisplay				
2	102.218	0.75	win-reward	OutcomeDisplay				
3	102.968		control-reward	ImageDisplay1		0.0		
3	104.968	0.75	control-reward	StartDisplay				
3	105.718		control-reward	ImageDisplay2		0.0		
3	108.967	1.6	control-reward	ChoiceDisplay	1	0.941	1	1
3	109.934	0.659	control-reward	ChosenDisplay		0.0		
3	110.567	0.25	control-reward	TurnDisplay				
3	110.817	0.75	control-reward	OutcomeDisplay				
4	111.567		win-reward	ImageDisplay1		0.0		
4	113.567	0.75	win-reward	StartDisplay				
4	114.317		win-reward	ImageDisplay2		0.0		
4	117.567	1.6	win-reward	ChoiceDisplay	1	0.677	1	1
4	118.267	0.923	win-reward	ChosenDisplay		0.0		
4	119.167	0.25	win-reward	TurnDisplay				
4	119.417	0.75	win-reward	OutcomeDisplay				
5	120.167		loss-noreward	ImageDisplay1		0.0		
5	122.417	0.75	loss-noreward	StartDisplay				
5	123.167		loss-noreward	ImageDisplay2		0.0		
5	126.167	1.6	loss-noreward	ChoiceDisplay	1	0.832	1	1
5	127.017	0.768	loss-noreward	ChosenDisplay		0.0		
5	127.767	0.25	loss-noreward	TurnDisplay				
5	128.017	0.75	loss-noreward	OutcomeDisplay				
6	128.767		loss-noreward	ImageDisplay1		0.0		
6	131.017	0.75	loss-noreward	StartDisplay				
6	131.767		loss-noreward	ImageDisplay2		0.0		
6	134.767	1.6	loss-noreward	ChoiceDisplay	1	0.541	1	1
6	135.333	1.059	loss-noreward	ChosenDisplay		0.0		
6	136.367	0.25	loss-noreward	TurnDisplay				
6	136.617	0.75	loss-noreward	OutcomeDisplay				
7	137.367		control-reward	ImageDisplay1		0.0		
7	139.617	0.75	control-reward	StartDisplay				
7	140.367		control-reward	ImageDisplay2		0.0		
7	143.366	1.6	control-reward	ChoiceDisplay	1	0.994	1	1
7	144.383	0.606	control-reward	ChosenDisplay		0.0		
7	144.966	0.25	control-reward	TurnDisplay				
7	145.216	0.75	control-reward	OutcomeDisplay				
8	145.966		loss-noreward	ImageDisplay1		0.0		
8	147.966	0.75	loss-noreward	StartDisplay				
8	148.716		loss-noreward	ImageDisplay2		0.0		
8	151.966	1.6	loss-noreward	ChoiceDisplay	1	0.6	1	1
8	152.583	1.0	loss-noreward	ChosenDisplay		0.0		
8	153.566	0.25	loss-noreward	TurnDisplay				
8	153.816	0.75	loss-noreward	OutcomeDisplay				
9	154.566		control-reward	ImageDisplay1		0.0		
9	156.816	0.75	control-reward	StartDisplay				
9	157.566		control-reward	ImageDisplay2		0.0		
9	160.566	1.6	control-reward	ChoiceDisplay	1	0.449	1	1
9	161.033	1.151	control-reward	ChosenDisplay		0.0		
9	162.166	0.25	control-reward	TurnDisplay				
9	162.416	0.75	control-reward	OutcomeDisplay				
10	163.166		loss-reward	ImageDisplay1		0.0		
10	165.416	0.75	loss-reward	StartDisplay				
10	166.166		loss-reward	ImageDisplay2		0.0		
10	169.166	1.6	loss-reward	ChoiceDisplay	1	1.086	1	1
10	170.266	0.514	loss-reward	ChosenDisplay		0.0		
10	170.766	0.25	loss-reward	TurnDisplay				
10	171.016	0.75	loss-reward	OutcomeDisplay				
11	171.766		control-reward	ImageDisplay1		0.0		
11	173.766	0.75	control-reward	StartDisplay				
11	174.516		control-reward	ImageDisplay2		0.0		
11	177.766	1.6	control-reward	ChoiceDisplay	1	0.865	1	1
11	178.649	0.735	control-reward	ChosenDisplay		0.0		
11	179.366	0.25	control-reward	TurnDisplay				
11	179.615	0.75	control-reward	OutcomeDisplay				
12	180.365		loss-reward	ImageDisplay1		0.0		
12	182.615	0.75	loss-reward	StartDisplay				
12	183.365		loss-reward	ImageDisplay2		0.0		
12	186.365	1.6	loss-reward	ChoiceDisplay	1	1.094	1	1
