frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	29.115		control-reward	ImageDisplay1		0.0		
0	31.338	0.75	control-reward	StartDisplay				
0	32.09		control-reward	ImageDisplay2		0.0		
0	35.099	1.6	control-reward	ChoiceDisplay	1	0.255	1	1
0	35.367	1.345	control-reward	ChosenDisplay		0.0		
0	36.704	0.25	control-reward	TurnDisplay				
0	36.955	0.75	control-reward	OutcomeDisplay				
1	37.707		loss-reward	ImageDisplay1		0.0		
1	39.947	0.75	loss-reward	StartDisplay				
1	40.699		loss-reward	ImageDisplay2		0.0		
1	43.708	1.6	loss-reward	ChoiceDisplay	1	0.58	1	1
1	44.31	1.02	loss-reward	ChosenDisplay		0.0		
1	45.313	0.25	loss-reward	TurnDisplay				
1	45.564	0.75	loss-reward	OutcomeDisplay				
2	46.316		control-noreward	ImageDisplay1		0.0		
2	48.305	0.75	control-noreward	StartDisplay				
2	49.057		control-noreward	ImageDisplay2		0.0		
2	52.317	1.6	control-noreward	ChoiceDisplay	1	0.633	1	1
2	52.969	0.967	control-noreward	ChosenDisplay		0.0		
2	53.922	0.25	control-noreward	TurnDisplay				
2	54.173	0.75	control-noreward	OutcomeDisplay				
3	54.925		control-reward	ImageDisplay1		0.0		
3	56.914	0.75	control-reward	StartDisplay				
3	57.666		control-reward	ImageDisplay2		0.0		
3	60.926	1.6	control-reward	ChoiceDisplay	1	0.253	1	1
3	61.194	1.347	control-reward	ChosenDisplay		0.0		
3	62.531	0.25	control-reward	TurnDisplay				
3	62.782	0.75	control-reward	OutcomeDisplay				
4	63.534		win-reward	ImageDisplay1		0.0		
4	65.774	0.75	win-reward	StartDisplay				
4	66.526		win-reward	ImageDisplay2		0.0		
4	69.535	1.6	win-reward	ChoiceDisplay	1	0.294	1	1
4	69.853	1.306	win-reward	ChosenDisplay		0.0		
4	71.14	0.25	win-reward	TurnDisplay				
4	71.391	0.75	win-reward	OutcomeDisplay				
5	72.143		win-noreward	ImageDisplay1		0.0		
5	74.383	0.75	win-noreward	StartDisplay				
