frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	94.529		win-reward	ImageDisplay1		0.0		
0	96.702	0.75	win-reward	StartDisplay				
0	97.454		win-reward	ImageDisplay2		0.0		
0	100.447	1.6	win-reward	ChoiceDisplay	1	1.063	1	1
0	101.533	0.537	win-reward	ChosenDisplay		0.0		
0	102.052	0.25	win-reward	TurnDisplay				
0	102.302	0.75	win-reward	OutcomeDisplay				
1	103.054		control-reward	ImageDisplay1		0.0		
1	105.044	0.75	control-reward	StartDisplay				
1	105.796		control-reward	ImageDisplay2		0.0		
1	109.056	1.6	control-reward	ChoiceDisplay	1	1.103	1	1
1	110.176	0.497	control-reward	ChosenDisplay		0.0		
1	110.66	0.25	control-reward	TurnDisplay				
1	110.911	0.75	control-reward	OutcomeDisplay				
2	111.663		loss-reward	ImageDisplay1		0.0		
2	113.903	0.75	loss-reward	StartDisplay				
2	114.656		loss-reward	ImageDisplay2		0.0		
2	117.665	1.6	loss-reward	ChoiceDisplay	1	0.967	1	1
2	118.651	0.633	loss-reward	ChosenDisplay		0.0		
2	119.269	0.25	loss-reward	TurnDisplay				
2	119.52	0.75	loss-reward	OutcomeDisplay				
3	120.272		control-noreward	ImageDisplay1		0.0		
3	122.262	0.75	control-noreward	StartDisplay				
3	123.014		control-noreward	ImageDisplay2		0.0		
3	126.274	1.6	control-noreward	ChoiceDisplay	1	0.785	1	1
3	127.076	0.815	control-noreward	ChosenDisplay		0.0		
3	127.878	0.25	control-noreward	TurnDisplay				
3	128.129	0.75	control-noreward	OutcomeDisplay				
4	128.881		loss-reward	ImageDisplay1		0.0		
4	131.121	0.75	loss-reward	StartDisplay				
4	131.874		loss-reward	ImageDisplay2		0.0		
4	134.883	1.6	loss-reward	ChoiceDisplay	1	0.925	1	1
4	135.819	0.675	loss-reward	ChosenDisplay		0.0		
4	136.487	0.25	loss-reward	TurnDisplay				
4	136.738	0.75	loss-reward	OutcomeDisplay				
5	137.49		loss-noreward	ImageDisplay1		0.0		
5	139.73	0.75	loss-noreward	StartDisplay				
5	140.483		loss-noreward	ImageDisplay2		0.0		
5	143.492	1.6	loss-noreward	ChoiceDisplay	1	0.687	1	1
5	144.194	0.913	loss-noreward	ChosenDisplay		0.0		
5	145.096	0.25	loss-noreward	TurnDisplay				
5	145.347	0.75	loss-noreward	OutcomeDisplay				
6	146.099		control-reward	ImageDisplay1		0.0		
6	148.089	0.75	control-reward	StartDisplay				
6	148.841		control-reward	ImageDisplay2		0.0		
6	152.101	1.6	control-reward	ChoiceDisplay	1	1.048	1	1
6	153.171	0.552	control-reward	ChosenDisplay		0.0		
6	153.705	0.25	control-reward	TurnDisplay				
6	153.956	0.75	control-reward	OutcomeDisplay				
7	154.708		loss-noreward	ImageDisplay1		0.0		
7	156.698	0.75	loss-noreward	StartDisplay				
7	157.45		loss-noreward	ImageDisplay2		0.0		
7	160.71	1.6	loss-noreward	ChoiceDisplay	1	0.786	1	1
7	161.512	0.814	loss-noreward	ChosenDisplay		0.0		
7	162.314	0.25	loss-noreward	TurnDisplay				
7	162.565	0.75	loss-noreward	OutcomeDisplay				
8	163.317		win-reward	ImageDisplay1		0.0		
8	165.557	0.75	win-reward	StartDisplay				
8	166.31		win-reward	ImageDisplay2		0.0		
8	169.319	1.6	win-reward	ChoiceDisplay	1	0.918	1	1
8	170.255	0.682	win-reward	ChosenDisplay		0.0		
8	170.923	0.25	win-reward	TurnDisplay				
8	171.174	0.75	win-reward	OutcomeDisplay				
9	171.926		control-noreward	ImageDisplay1		0.0		
9	173.916	0.75	control-noreward	StartDisplay				
9	174.668		control-noreward	ImageDisplay2		0.0		
9	177.928	1.6	control-noreward	ChoiceDisplay	1	0.73	1	1
9	178.68	0.87	control-noreward	ChosenDisplay		0.0		
9	179.532	0.25	control-noreward	TurnDisplay				
9	179.783	0.75	control-noreward	OutcomeDisplay				
10	180.535		loss-noreward	ImageDisplay1		0.0		
10	182.775	0.75	loss-noreward	StartDisplay				
10	183.528		loss-noreward	ImageDisplay2		0.0		
10	186.537	1.6	loss-noreward	ChoiceDisplay	1	0.777	1	1
10	187.339	0.823	loss-noreward	ChosenDisplay		0.0		
10	188.141	0.25	loss-noreward	TurnDisplay				
10	188.392	0.75	loss-noreward	OutcomeDisplay				
11	189.144		control-reward	ImageDisplay1		0.0		
11	191.384	0.75	control-reward	StartDisplay				
11	192.137		control-reward	ImageDisplay2		0.0		
11	195.146	1.6	control-reward	ChoiceDisplay	1	0.999	1	1
11	196.165	0.601	control-reward	ChosenDisplay		0.0		
