frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	109.996		control-noreward	ImageDisplay1		0.0		
0	111.985	0.75	control-noreward	StartDisplay				
0	112.72		control-noreward	ImageDisplay2		0.0		
0	115.98	1.6	control-noreward	ChoiceDisplay		0.0		
0	117.585	0.0	control-noreward	ChosenDisplay		0.0		
0	117.602	0.25	control-noreward	TurnDisplay				
0	117.836	0.75	control-noreward	OutcomeDisplay				
1	118.571		win-reward	ImageDisplay1		0.0		
1	120.828	0.75	win-reward	StartDisplay				
1	121.58		win-reward	ImageDisplay2		0.0		
1	124.572	1.6	win-reward	ChoiceDisplay	1	0.473	1	1
1	125.074	1.127	win-reward	ChosenDisplay		0.0		
1	126.177	0.25	win-reward	TurnDisplay				
1	126.428	0.75	win-reward	OutcomeDisplay				
2	127.18		loss-noreward	ImageDisplay1		0.0		
2	129.42	0.75	loss-noreward	StartDisplay				
2	130.173		loss-noreward	ImageDisplay2		0.0		
2	133.182	1.6	loss-noreward	ChoiceDisplay	1	0.761	1	1
2	133.967	0.839	loss-noreward	ChosenDisplay		0.0		
2	134.786	0.25	loss-noreward	TurnDisplay				
2	135.037	0.75	loss-noreward	OutcomeDisplay				
3	135.789		control-noreward	ImageDisplay1		0.0		
3	138.029	0.75	control-noreward	StartDisplay				
3	138.782		control-noreward	ImageDisplay2		0.0		
3	141.791	1.6	control-noreward	ChoiceDisplay	1	0.852	1	1
3	142.66	0.748	control-noreward	ChosenDisplay		0.0		
3	143.395	0.25	control-noreward	TurnDisplay				
3	143.646	0.75	control-noreward	OutcomeDisplay				
4	144.398		loss-reward	ImageDisplay1		0.0		
4	146.388	0.75	loss-reward	StartDisplay				
4	147.14		loss-reward	ImageDisplay2		0.0		
4	150.4	1.6	loss-reward	ChoiceDisplay	1	0.835	1	1
4	151.252	0.765	loss-reward	ChosenDisplay		0.0		
4	152.005	0.25	loss-reward	TurnDisplay				
4	152.255	0.75	loss-reward	OutcomeDisplay				
5	153.007		win-noreward	ImageDisplay1		0.0		
5	155.014	0.75	win-noreward	StartDisplay				
5	155.749		win-noreward	ImageDisplay2		0.0		
5	159.009	1.6	win-noreward	ChoiceDisplay	1	0.364	1	1
5	159.393	1.236	win-noreward	ChosenDisplay		0.0		
5	160.614	0.25	win-noreward	TurnDisplay				
5	160.864	0.75	win-noreward	OutcomeDisplay				
6	161.617		loss-reward	ImageDisplay1		0.0		
6	163.606	0.75	loss-reward	StartDisplay				
6	164.358		loss-reward	ImageDisplay2		0.0		
6	167.618	1.6	loss-reward	ChoiceDisplay	1	0.471	1	1
6	168.103	1.129	loss-reward	ChosenDisplay		0.0		
6	169.223	0.25	loss-reward	TurnDisplay				
