frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	33.831		control-noreward	ImageDisplay1		0.0		
0	35.82	0.75	control-noreward	StartDisplay				
0	36.556		control-noreward	ImageDisplay2		0.0		
0	39.815	1.6	control-noreward	ChoiceDisplay	1	0.356	1	1
0	40.183	1.244	control-noreward	ChosenDisplay		0.0		
0	41.42	0.25	control-noreward	TurnDisplay				
0	41.671	0.75	control-noreward	OutcomeDisplay				
1	42.423		loss-reward	ImageDisplay1		0.0		
1	44.663	0.75	loss-reward	StartDisplay				
1	45.415		loss-reward	ImageDisplay2		0.0		
1	48.424	1.6	loss-reward	ChoiceDisplay	1	0.658	1	1
1	49.093	0.942	loss-reward	ChosenDisplay		0.0		
1	50.029	0.25	loss-reward	TurnDisplay				
1	50.28	0.75	loss-reward	OutcomeDisplay				
2	51.032		win-noreward	ImageDisplay1		0.0		
2	53.272	0.75	win-noreward	StartDisplay				
2	54.025		win-noreward	ImageDisplay2		0.0		
2	57.034	1.6	win-noreward	ChoiceDisplay	1	0.743	1	1
2	57.802	0.857	win-noreward	ChosenDisplay		0.0		
2	58.638	0.25	win-noreward	TurnDisplay				
2	58.889	0.75	win-noreward	OutcomeDisplay				
3	59.641		win-reward	ImageDisplay1		0.0		
3	61.881	0.75	win-reward	StartDisplay				
3	62.634		win-reward	ImageDisplay2		0.0		
3	65.643	1.6	win-reward	ChoiceDisplay	1	0.751	1	1
3	66.412	0.849	win-reward	ChosenDisplay		0.0		
3	67.247	0.25	win-reward	TurnDisplay				
3	67.498	0.75	win-reward	OutcomeDisplay				
4	68.25		loss-reward	ImageDisplay1		0.0		
4	70.49	0.75	loss-reward	StartDisplay				
4	71.243		loss-reward	ImageDisplay2		0.0		
4	74.252	1.6	loss-reward	ChoiceDisplay	1	0.681	1	1
4	74.954	0.919	loss-reward	ChosenDisplay		0.0		
4	75.856	0.25	loss-reward	TurnDisplay				
4	76.107	0.75	loss-reward	OutcomeDisplay				
5	76.859		win-noreward	ImageDisplay1		0.0		
5	79.099	0.75	win-noreward	StartDisplay				
5	79.852		win-noreward	ImageDisplay2		0.0		
5	82.861	1.6	win-noreward	ChoiceDisplay	1	0.818	1	1
5	83.697	0.782	win-noreward	ChosenDisplay		0.0		
5	84.466	0.25	win-noreward	TurnDisplay				
5	84.716	0.75	win-noreward	OutcomeDisplay				
6	85.469		win-reward	ImageDisplay1		0.0		
6	87.458	0.75	win-reward	StartDisplay				
6	88.21		win-reward	ImageDisplay2		0.0		
6	91.47	1.6	win-reward	ChoiceDisplay	1	0.593	1	1
6	92.088	1.007	win-reward	ChosenDisplay		0.0		
6	93.075	0.25	win-reward	TurnDisplay				
6	93.325	0.75	win-reward	OutcomeDisplay				
7	94.078		loss-reward	ImageDisplay1		0.0		
7	96.318	0.75	loss-reward	StartDisplay				
7	97.07		loss-reward	ImageDisplay2		0.0		
7	100.079	1.6	loss-reward	ChoiceDisplay	1	0.825	1	1
7	100.931	0.775	loss-reward	ChosenDisplay		0.0		
7	101.684	0.25	loss-reward	TurnDisplay				
7	101.934	0.75	loss-reward	OutcomeDisplay				
8	102.687		loss-reward	ImageDisplay1		0.0		
8	104.676	0.75	loss-reward	StartDisplay				
8	105.428		loss-reward	ImageDisplay2		0.0		
8	108.688	1.6	loss-reward	ChoiceDisplay	1	0.954	1	1
8	109.658	0.646	loss-reward	ChosenDisplay		0.0		
8	110.293	0.25	loss-reward	TurnDisplay				
8	110.543	0.75	loss-reward	OutcomeDisplay				
9	111.296		control-noreward	ImageDisplay1		0.0		
9	113.285	0.75	control-noreward	StartDisplay				
