frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	102.688		loss-reward	ImageDisplay1		0.0		
0	104.928		loss-reward	StartDisplay		0.0		
0	105.681		loss-reward	ImageDisplay2		0.0		
0	108.673		loss-reward	ChoiceDisplay		0.0		
0	110.278		loss-reward	ChosenDisplay		0.0		
0	110.294		loss-reward	TurnDisplay				
0	110.528		loss-reward	OutcomeDisplay				
1	111.281		win-reward	ImageDisplay1		0.0		
1	113.521		win-reward	StartDisplay		0.0		
1	114.273		win-reward	ImageDisplay2		0.0		
1	117.265		win-reward	ChoiceDisplay		0.0		
1	118.87		win-reward	ChosenDisplay		0.0		
1	118.92		win-reward	TurnDisplay				
1	119.121		win-reward	OutcomeDisplay				
2	119.873		control-reward	ImageDisplay1		0.0		
2	122.13		control-reward	StartDisplay		0.0		
2	122.865		control-reward	ImageDisplay2		0.0		
2	125.874		control-reward	ChoiceDisplay	3	0.291	3	3
2	126.192		control-reward	ChosenDisplay		0.0		
2	127.479		control-reward	TurnDisplay				
2	127.73		control-reward	OutcomeDisplay				
3	128.482		loss-noreward	ImageDisplay1		0.0		
3	130.471		loss-noreward	StartDisplay		0.0		
3	131.223		loss-noreward	ImageDisplay2		0.0		
3	134.483		loss-noreward	ChoiceDisplay	3	1.077	3	3
3	135.586		loss-noreward	ChosenDisplay		0.0		
3	136.088		loss-noreward	TurnDisplay				
3	136.339		loss-noreward	OutcomeDisplay				
4	137.091		loss-reward	ImageDisplay1		0.0		
4	139.331		loss-reward	StartDisplay		0.0		
4	140.083		loss-reward	ImageDisplay2		0.0		
4	143.092		loss-reward	ChoiceDisplay	3	1.209	3	3
4	144.312		loss-reward	ChosenDisplay		0.0		
4	144.697		loss-reward	TurnDisplay				
4	144.948		loss-reward	OutcomeDisplay				
5	145.7		loss-reward	ImageDisplay1		0.0		
5	147.94		loss-reward	StartDisplay		0.0		
5	148.692		loss-reward	ImageDisplay2		0.0		
5	151.701		loss-reward	ChoiceDisplay	3	0.979	3	3
5	152.704		loss-reward	ChosenDisplay		0.0		
5	153.306		loss-reward	TurnDisplay				
5	153.557		loss-reward	OutcomeDisplay				
6	154.309		control-reward	ImageDisplay1		0.0		
6	156.549		control-reward	StartDisplay		0.0		
6	157.301		control-reward	ImageDisplay2		0.0		
6	160.31		control-reward	ChoiceDisplay	3	0.828	3	3
6	161.163		control-reward	ChosenDisplay		0.0		
6	161.915		control-reward	TurnDisplay				
6	162.166		control-reward	OutcomeDisplay				
7	162.918		win-reward	ImageDisplay1		0.0		
7	165.158		win-reward	StartDisplay		0.0		
7	165.91		win-reward	ImageDisplay2		0.0		
7	168.919		win-reward	ChoiceDisplay	3	0.948	3	3
7	169.889		win-reward	ChosenDisplay		0.0		
7	170.524		win-reward	TurnDisplay				
7	170.775		win-reward	OutcomeDisplay				
8	171.527		win-reward	ImageDisplay1		0.0		
8	173.767		win-reward	StartDisplay		0.0		
8	174.519		win-reward	ImageDisplay2		0.0		
8	177.528		win-reward	ChoiceDisplay	3	1.126	3	3
8	178.681		win-reward	ChosenDisplay		0.0		
8	179.133		win-reward	TurnDisplay				
8	179.383		win-reward	OutcomeDisplay				
9	180.136		loss-reward	ImageDisplay1		0.0		
9	182.376		loss-reward	StartDisplay		0.0		
9	183.128		loss-reward	ImageDisplay2		0.0		
9	186.137		loss-reward	ChoiceDisplay	3	0.671	3	3
9	186.822		loss-reward	ChosenDisplay		0.0		
9	187.742		loss-reward	TurnDisplay				
9	187.992		loss-reward	OutcomeDisplay				
10	188.745		loss-noreward	ImageDisplay1		0.0		
10	190.734		loss-noreward	StartDisplay		0.0		
10	191.486		loss-noreward	ImageDisplay2		0.0		
10	194.746		loss-noreward	ChoiceDisplay	3	0.918	3	3
10	195.682		loss-noreward	ChosenDisplay		0.0		
10	196.351		loss-noreward	TurnDisplay				
10	196.601		loss-noreward	OutcomeDisplay				
11	197.354		control-noreward	ImageDisplay1		0.0		
11	199.343		control-noreward	StartDisplay		0.0		
11	200.095		control-noreward	ImageDisplay2		0.0		
11	203.355		control-noreward	ChoiceDisplay	3	0.981	3	3
11	204.358		control-noreward	ChosenDisplay		0.0		
11	204.96		control-noreward	TurnDisplay				
11	205.21		control-noreward	OutcomeDisplay				
12	205.963		control-noreward	ImageDisplay1		0.0		
12	207.952		control-noreward	StartDisplay		0.0		
12	208.704		control-noreward	ImageDisplay2		0.0		
12	211.964		control-noreward	ChoiceDisplay	3	0.944	3	3
12	212.933		control-noreward	ChosenDisplay		0.0		
12	213.569		control-noreward	TurnDisplay				
12	213.819		control-noreward	OutcomeDisplay				
13	214.572		win-noreward	ImageDisplay1		0.0		
13	216.561		win-noreward	StartDisplay		0.0		
13	217.313		win-noreward	ImageDisplay2		0.0		
13	220.573		win-noreward	ChoiceDisplay	3	0.812	3	3
13	221.409		win-noreward	ChosenDisplay		0.0		
13	222.178		win-noreward	TurnDisplay				
13	222.428		win-noreward	OutcomeDisplay				
14	223.181		win-noreward	ImageDisplay1		0.0		
14	225.17		win-noreward	StartDisplay		0.0		
14	225.922		win-noreward	ImageDisplay2		0.0		
14	229.182		win-noreward	ChoiceDisplay	3	0.986	3	3
14	230.185		win-noreward	ChosenDisplay		0.0		
14	230.787		win-noreward	TurnDisplay				
14	231.037		win-noreward	OutcomeDisplay				
15	231.789		win-reward	ImageDisplay1		0.0		
15	234.03		win-reward	StartDisplay		0.0		
15	234.782		win-reward	ImageDisplay2		0.0		
15	237.791		win-reward	ChoiceDisplay	3	0.729	3	3
15	238.543		win-reward	ChosenDisplay		0.0		
15	239.395		win-reward	TurnDisplay				
15	239.646		win-reward	OutcomeDisplay				
16	240.398		loss-reward	ImageDisplay1		0.0		
16	242.638		loss-reward	StartDisplay		0.0		
16	243.391		loss-reward	ImageDisplay2		0.0		
16	246.4		loss-reward	ChoiceDisplay	3	0.588	3	3
16	247.001		loss-reward	ChosenDisplay		0.0		
16	248.004		loss-reward	TurnDisplay				
16	248.255		loss-reward	OutcomeDisplay				
17	249.007		control-noreward	ImageDisplay1		0.0		
17	250.997		control-noreward	StartDisplay		0.0		
17	251.749		control-noreward	ImageDisplay2		0.0		
17	255.009		control-noreward	ChoiceDisplay	3	0.717	3	3
17	255.744		control-noreward	ChosenDisplay		0.0		
17	256.613		control-noreward	TurnDisplay				
17	256.864		control-noreward	OutcomeDisplay				
18	257.616		loss-noreward	ImageDisplay1		0.0		
18	259.606		loss-noreward	StartDisplay		0.0		
18	260.358		loss-noreward	ImageDisplay2		0.0		
18	263.618		loss-noreward	ChoiceDisplay	3	0.877	3	3
18	264.52		loss-noreward	ChosenDisplay		0.0		
18	265.222		loss-noreward	TurnDisplay				
18	265.473		loss-noreward	OutcomeDisplay				
19	266.225		win-noreward	ImageDisplay1		0.0		
19	268.215		win-noreward	StartDisplay		0.0		
19	268.967		win-noreward	ImageDisplay2		0.0		
19	272.227		win-noreward	ChoiceDisplay	3	0.676	3	3
19	272.929		win-noreward	ChosenDisplay		0.0		
19	273.831		win-noreward	TurnDisplay				
19	274.082		win-noreward	OutcomeDisplay				
20	274.834		loss-reward	ImageDisplay1		0.0		
20	277.074		loss-reward	StartDisplay		0.0		
20	277.827		loss-reward	ImageDisplay2		0.0		
20	280.836		loss-reward	ChoiceDisplay	3	0.672	3	3
20	281.521		loss-reward	ChosenDisplay		0.0		
20	282.44		loss-reward	TurnDisplay				
20	282.691		loss-reward	OutcomeDisplay				
21	283.443		control-noreward	ImageDisplay1		0.0		
21	285.433		control-noreward	StartDisplay		0.0		
21	286.185		control-noreward	ImageDisplay2		0.0		
21	289.444		control-noreward	ChoiceDisplay	3	0.632	3	3
21	290.096		control-noreward	ChosenDisplay		0.0		
21	291.049		control-noreward	TurnDisplay				
21	291.3		control-noreward	OutcomeDisplay				
22	292.052		loss-noreward	ImageDisplay1		0.0		
22	294.042		loss-noreward	StartDisplay		0.0		
22	294.794		loss-noreward	ImageDisplay2		0.0		
22	298.053		loss-noreward	ChoiceDisplay	3	0.991	3	3
22	299.056		loss-noreward	ChosenDisplay		0.0		
22	299.658		loss-noreward	TurnDisplay				
22	299.909		loss-noreward	OutcomeDisplay				
23	300.661		win-noreward	ImageDisplay1		0.0		
23	302.651		win-noreward	StartDisplay		0.0		
23	303.403		win-noreward	ImageDisplay2		0.0		
23	306.662		win-noreward	ChoiceDisplay		0.0		
23	308.25		win-noreward	ChosenDisplay		0.0		
23	308.267		win-noreward	TurnDisplay				
23	308.501		win-noreward	OutcomeDisplay				
24	309.253		control-noreward	ImageDisplay1		0.0		
24	311.259		control-noreward	StartDisplay		0.0		
24	312.012		control-noreward	ImageDisplay2		0.0		
24	315.255		control-noreward	ChoiceDisplay	3	0.619	3	3
24	315.89		control-noreward	ChosenDisplay		0.0		
24	316.859		control-noreward	TurnDisplay				
24	317.11		control-noreward	OutcomeDisplay				
25	317.862		loss-reward	ImageDisplay1		0.0		
25	320.102		loss-reward	StartDisplay		0.0		
25	320.855		loss-reward	ImageDisplay2		0.0		
25	323.864		loss-reward	ChoiceDisplay	3	0.6	3	3
25	324.482		loss-reward	ChosenDisplay		0.0		
25	325.468		loss-reward	TurnDisplay				
25	325.719		loss-reward	OutcomeDisplay				
26	326.471		control-noreward	ImageDisplay1		0.0		
26	328.461		control-noreward	StartDisplay		0.0		
26	329.213		control-noreward	ImageDisplay2		0.0		
26	332.473		control-noreward	ChoiceDisplay	3	0.447	3	3
26	332.941		control-noreward	ChosenDisplay		0.0		
26	334.077		control-noreward	TurnDisplay				
26	334.328		control-noreward	OutcomeDisplay				
27	335.08		win-reward	ImageDisplay1		0.0		
27	337.32		win-reward	StartDisplay		0.0		
27	338.073		win-reward	ImageDisplay2		0.0		
27	341.082		win-reward	ChoiceDisplay	3	0.312	3	3
27	341.416		win-reward	ChosenDisplay		0.0		
27	342.686		win-reward	TurnDisplay				
27	342.937		win-reward	OutcomeDisplay				
28	343.689		control-reward	ImageDisplay1		0.0		
28	345.929		control-reward	StartDisplay		0.0		
28	346.682		control-reward	ImageDisplay2		0.0		
28	349.691		control-reward	ChoiceDisplay	3	0.284	3	3
28	349.991		control-reward	ChosenDisplay		0.0		
28	351.295		control-reward	TurnDisplay				
28	351.546		control-reward	OutcomeDisplay				
29	352.298		control-noreward	ImageDisplay1		0.0		
29	354.288		control-noreward	StartDisplay		0.0		
29	355.04		control-noreward	ImageDisplay2		0.0		
29	358.3		control-noreward	ChoiceDisplay	3	0.354	3	3
29	358.667		control-noreward	ChosenDisplay		0.0		
29	359.904		control-noreward	TurnDisplay				
29	360.155		control-noreward	OutcomeDisplay				
30	360.907		win-reward	ImageDisplay1		0.0		
30	363.147		win-reward	StartDisplay		0.0		
30	363.9		win-reward	ImageDisplay2		0.0		
30	366.908		win-reward	ChoiceDisplay	3	0.248	3	3
30	367.176		win-reward	ChosenDisplay		0.0		
30	368.513		win-reward	TurnDisplay				
30	368.764		win-reward	OutcomeDisplay				
31	369.516		win-noreward	ImageDisplay1		0.0		
31	371.506		win-noreward	StartDisplay		0.0		
31	372.258		win-noreward	ImageDisplay2		0.0		
31	375.517		win-noreward	ChoiceDisplay	3	0.306	3	3
31	375.835		win-noreward	ChosenDisplay		0.0		
31	377.122		win-noreward	TurnDisplay				
31	377.373		win-noreward	OutcomeDisplay				
32	378.125		loss-noreward	ImageDisplay1		0.0		
32	380.114		loss-noreward	StartDisplay		0.0		
32	380.867		loss-noreward	ImageDisplay2		0.0		
32	384.126		loss-noreward	ChoiceDisplay	3	0.581	3	3
32	384.728		loss-noreward	ChosenDisplay		0.0		
32	385.731		loss-noreward	TurnDisplay				
32	385.982		loss-noreward	OutcomeDisplay				
33	386.734		control-noreward	ImageDisplay1		0.0		
33	388.723		control-noreward	StartDisplay		0.0		
33	389.476		control-noreward	ImageDisplay2		0.0		
33	392.735		control-noreward	ChoiceDisplay		0.0		
33	394.323		control-noreward	ChosenDisplay		0.0		
33	394.34		control-noreward	TurnDisplay				
33	394.574		control-noreward	OutcomeDisplay				
34	395.326		control-noreward	ImageDisplay1		0.0		
34	397.332		control-noreward	StartDisplay		0.0		
34	398.085		control-noreward	ImageDisplay2		0.0		
34	401.328		control-noreward	ChoiceDisplay	3	0.508	3	3
34	401.863		control-noreward	ChosenDisplay		0.0		
34	402.932		control-noreward	TurnDisplay				
34	403.183		control-noreward	OutcomeDisplay				
35	403.935		loss-noreward	ImageDisplay1		0.0		
35	405.925		loss-noreward	StartDisplay		0.0		
35	406.677		loss-noreward	ImageDisplay2		0.0		
35	409.937		loss-noreward	ChoiceDisplay	3	0.537	3	3
35	410.488		loss-noreward	ChosenDisplay		0.0		
35	411.541		loss-noreward	TurnDisplay				
35	411.792		loss-noreward	OutcomeDisplay				
36	412.544		control-reward	ImageDisplay1		0.0		
36	414.784		control-reward	StartDisplay		0.0		
36	415.537		control-reward	ImageDisplay2		0.0		
36	418.546		control-reward	ChoiceDisplay	3	0.541	3	3
36	419.114		control-reward	ChosenDisplay		0.0		
36	420.15		control-reward	TurnDisplay				
36	420.401		control-reward	OutcomeDisplay				
37	421.153		loss-noreward	ImageDisplay1		0.0		
37	423.143		loss-noreward	StartDisplay		0.0		
37	423.895		loss-noreward	ImageDisplay2		0.0		
37	427.155		loss-noreward	ChoiceDisplay	3	0.499	3	3
37	427.673		loss-noreward	ChosenDisplay		0.0		
37	428.759		loss-noreward	TurnDisplay				
37	429.01		loss-noreward	OutcomeDisplay				
38	429.762		loss-noreward	ImageDisplay1		0.0		
38	431.752		loss-noreward	StartDisplay		0.0		
38	432.504		loss-noreward	ImageDisplay2		0.0		
38	435.764		loss-noreward	ChoiceDisplay	3	0.785	3	3
38	436.566		loss-noreward	ChosenDisplay		0.0		
38	437.368		loss-noreward	TurnDisplay				
38	437.619		loss-noreward	OutcomeDisplay				
39	438.371		control-noreward	ImageDisplay1		0.0		
39	440.361		control-noreward	StartDisplay		0.0		
39	441.113		control-noreward	ImageDisplay2		0.0		
39	444.372		control-noreward	ChoiceDisplay	3	0.403	3	3
39	444.79		control-noreward	ChosenDisplay		0.0		
39	445.977		control-noreward	TurnDisplay				
39	446.228		control-noreward	OutcomeDisplay				
40	446.98		control-reward	ImageDisplay1		0.0		
40	449.22		control-reward	StartDisplay		0.0		
40	449.972		control-reward	ImageDisplay2		0.0		
40	452.981		control-reward	ChoiceDisplay		0.0		
40	454.57		control-reward	ChosenDisplay		0.0		
40	454.586		control-reward	TurnDisplay				
40	454.82		control-reward	OutcomeDisplay				
41	455.572		loss-noreward	ImageDisplay1		0.0		
41	457.579		loss-noreward	StartDisplay		0.0		
41	458.331		loss-noreward	ImageDisplay2		0.0		
41	461.574		loss-noreward	ChoiceDisplay	3	0.39	3	3
41	461.992		loss-noreward	ChosenDisplay		0.0		
41	463.178		loss-noreward	TurnDisplay				
41	463.429		loss-noreward	OutcomeDisplay				
42	464.181		win-reward	ImageDisplay1		0.0		
42	466.421		win-reward	StartDisplay		0.0		
42	467.174		win-reward	ImageDisplay2		0.0		
42	470.183		win-reward	ChoiceDisplay	3	0.817	3	3
42	471.019		win-reward	ChosenDisplay		0.0		
42	471.787		win-reward	TurnDisplay				
42	472.038		win-reward	OutcomeDisplay				
43	472.79		win-noreward	ImageDisplay1		0.0		
43	474.78		win-noreward	StartDisplay		0.0		
43	475.532		win-noreward	ImageDisplay2		0.0		
43	478.792		win-noreward	ChoiceDisplay	3	0.883	3	3
43	479.694		win-noreward	ChosenDisplay		0.0		
43	480.396		win-noreward	TurnDisplay				
43	480.647		win-noreward	OutcomeDisplay				
44	481.399		win-noreward	ImageDisplay1		0.0		
44	483.389		win-noreward	StartDisplay		0.0		
44	484.141		win-noreward	ImageDisplay2		0.0		
44	487.401		win-noreward	ChoiceDisplay	3	0.654	3	3
44	488.069		win-noreward	ChosenDisplay		0.0		
44	489.005		win-noreward	TurnDisplay				
44	489.256		win-noreward	OutcomeDisplay				
45	490.008		loss-reward	ImageDisplay1		0.0		
45	492.248		loss-reward	StartDisplay		0.0		
45	493.001		loss-reward	ImageDisplay2		0.0		
45	496.01		loss-reward	ChoiceDisplay	3	0.366	3	3
45	496.394		loss-reward	ChosenDisplay		0.0		
45	497.614		loss-reward	TurnDisplay				
45	497.865		loss-reward	OutcomeDisplay				
46	498.617		win-reward	ImageDisplay1		0.0		
46	500.857		win-reward	StartDisplay		0.0		
46	501.61		win-reward	ImageDisplay2		0.0		
46	504.619		win-reward	ChoiceDisplay	3	0.466	3	3
46	505.103		win-reward	ChosenDisplay		0.0		
46	506.223		win-reward	TurnDisplay				
46	506.474		win-reward	OutcomeDisplay				
47	507.226		loss-noreward	ImageDisplay1		0.0		
47	509.216		loss-noreward	StartDisplay		0.0		
47	509.968		loss-noreward	ImageDisplay2		0.0		
47	513.227		loss-noreward	ChoiceDisplay	3	0.668	3	3
47	513.913		loss-noreward	ChosenDisplay		0.0		
47	514.832		loss-noreward	TurnDisplay				
47	515.083		loss-noreward	OutcomeDisplay				
48	515.835		loss-reward	ImageDisplay1		0.0		
48	518.075		loss-reward	StartDisplay		0.0		
48	518.827		loss-reward	ImageDisplay2		0.0		
48	521.836		loss-reward	ChoiceDisplay	3	0.917	3	3
48	522.773		loss-reward	ChosenDisplay		0.0		
48	523.441		loss-reward	TurnDisplay				
48	523.692		loss-reward	OutcomeDisplay				
49	524.444		loss-noreward	ImageDisplay1		0.0		
