frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	73.688		win-noreward	ImageDisplay1		0.0		
0	75.911	0.75	win-noreward	StartDisplay				
0	76.663		win-noreward	ImageDisplay2		0.0		
0	79.672	1.6	win-noreward	ChoiceDisplay	1	1.146	1	1
0	80.843	0.454	win-noreward	ChosenDisplay		0.0		
0	81.277	0.25	win-noreward	TurnDisplay				
0	81.528	0.75	win-noreward	OutcomeDisplay				
1	82.28		win-noreward	ImageDisplay1		0.0		
1	84.27	0.75	win-noreward	StartDisplay				
1	85.022		win-noreward	ImageDisplay2		0.0		
1	88.282	1.6	win-noreward	ChoiceDisplay	1	1.029	1	1
1	89.335	0.571	win-noreward	ChosenDisplay		0.0		
1	89.886	0.25	win-noreward	TurnDisplay				
1	90.137	0.75	win-noreward	OutcomeDisplay				
2	90.889		loss-reward	ImageDisplay1		0.0		
2	93.129	0.75	loss-reward	StartDisplay				
2	93.882		loss-reward	ImageDisplay2		0.0		
2	96.891	1.6	loss-reward	ChoiceDisplay	1	0.947	1	1
2	97.86	0.653	loss-reward	ChosenDisplay		0.0		
2	98.495	0.25	loss-reward	TurnDisplay				
2	98.746	0.75	loss-reward	OutcomeDisplay				
3	99.498		win-reward	ImageDisplay1		0.0		
3	101.738	0.75	win-reward	StartDisplay				
3	102.491		win-reward	ImageDisplay2		0.0		
3	105.5	1.6	win-reward	ChoiceDisplay	1	1.557	1	1
3	107.071	0.0	win-reward	ChosenDisplay		0.0		
3	107.104	0.25	win-reward	TurnDisplay				
3	107.305	0.75	win-reward	OutcomeDisplay				
4	108.057		win-noreward	ImageDisplay1		0.0		
4	110.314	0.75	win-noreward	StartDisplay				
4	111.066		win-noreward	ImageDisplay2		0.0		
4	114.058	1.6	win-noreward	ChoiceDisplay	1	0.876	1	1
4	114.961	0.724	win-noreward	ChosenDisplay		0.0		
4	115.663	0.25	win-noreward	TurnDisplay				
4	115.914	0.75	win-noreward	OutcomeDisplay				
5	116.666		win-reward	ImageDisplay1		0.0		
5	118.656	0.75	win-reward	StartDisplay				
5	119.408		win-reward	ImageDisplay2		0.0		
5	122.668	1.6	win-reward	ChoiceDisplay	1	0.839	1	1
5	123.52	0.761	win-reward	ChosenDisplay		0.0		
5	124.272	0.25	win-reward	TurnDisplay				
5	124.523	0.75	win-reward	OutcomeDisplay				
6	125.275		loss-reward	ImageDisplay1		0.0		
6	127.265	0.75	loss-reward	StartDisplay				
6	128.017		loss-reward	ImageDisplay2		0.0		
6	131.277	1.6	loss-reward	ChoiceDisplay	1	0.426	1	1
6	131.728	1.174	loss-reward	ChosenDisplay		0.0		
6	132.881	0.25	loss-reward	TurnDisplay				
6	133.132	0.75	loss-reward	OutcomeDisplay				
7	133.884		control-reward	ImageDisplay1		0.0		
7	136.124	0.75	control-reward	StartDisplay				
7	136.877		control-reward	ImageDisplay2		0.0		
7	139.886	1.6	control-reward	ChoiceDisplay	1	1.07	1	1
