frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	79.834		win-reward	ImageDisplay1		0.0		
0	82.068	0.75	win-reward	StartDisplay				
0	82.818		win-reward	ImageDisplay2		0.0		
0	85.818	1.6	win-reward	ChoiceDisplay	1	0.803	1	1
0	86.634	0.797	win-reward	ChosenDisplay		0.0		
0	87.418	0.25	win-reward	TurnDisplay				
0	87.668	0.75	win-reward	OutcomeDisplay				
1	88.418		loss-reward	ImageDisplay1		0.0		
1	90.418	0.75	loss-reward	StartDisplay				
1	91.168		loss-reward	ImageDisplay2		0.0		
1	94.417	1.6	loss-reward	ChoiceDisplay	1	0.588	1	1
1	95.017	1.012	loss-reward	ChosenDisplay		0.0		
1	96.017	0.25	loss-reward	TurnDisplay				
1	96.267	0.75	loss-reward	OutcomeDisplay				
2	97.017		loss-noreward	ImageDisplay1		0.0		
2	99.017	0.75	loss-noreward	StartDisplay				
2	99.767		loss-noreward	ImageDisplay2		0.0		
2	103.017	1.6	loss-noreward	ChoiceDisplay	1	0.623	1	1
2	103.667	0.977	loss-noreward	ChosenDisplay		0.0		
2	104.617	0.25	loss-noreward	TurnDisplay				
2	104.867	0.75	loss-noreward	OutcomeDisplay				
3	105.617		win-reward	ImageDisplay1		0.0		
3	107.867	0.75	win-reward	StartDisplay				
3	108.617		win-reward	ImageDisplay2		0.0		
3	111.617	1.6	win-reward	ChoiceDisplay	1	0.513	1	1
3	112.15	1.087	win-reward	ChosenDisplay		0.0		
3	113.217	0.25	win-reward	TurnDisplay				
3	113.467	0.75	win-reward	OutcomeDisplay				
4	114.217		control-reward	ImageDisplay1		0.0		
4	116.467	0.75	control-reward	StartDisplay				
4	117.217		control-reward	ImageDisplay2		0.0		
4	120.217	1.6	control-reward	ChoiceDisplay	1	0.301	1	1
4	120.534	1.299	control-reward	ChosenDisplay		0.0		
4	121.817	0.25	control-reward	TurnDisplay				
4	122.067	0.75	control-reward	OutcomeDisplay				
5	122.817		loss-noreward	ImageDisplay1		0.0		
5	124.817	0.75	loss-noreward	StartDisplay				
5	125.567		loss-noreward	ImageDisplay2		0.0		
5	128.817	1.6	loss-noreward	ChoiceDisplay	1	0.449	1	1
5	129.283	1.151	loss-noreward	ChosenDisplay		0.0		
5	130.417	0.25	loss-noreward	TurnDisplay				
5	130.667	0.75	loss-noreward	OutcomeDisplay				
6	131.417		loss-reward	ImageDisplay1		0.0		
6	133.417	0.75	loss-reward	StartDisplay				
6	134.167		loss-reward	ImageDisplay2		0.0		
6	137.416	1.6	loss-reward	ChoiceDisplay	1	0.409	1	1
6	137.85	1.191	loss-reward	ChosenDisplay		0.0		
6	139.016	0.25	loss-reward	TurnDisplay				
6	139.266	0.75	loss-reward	OutcomeDisplay				
7	140.016		win-reward	ImageDisplay1		0.0		
7	142.016	0.75	win-reward	StartDisplay				
7	142.766		win-reward	ImageDisplay2		0.0		
7	146.016	1.6	win-reward	ChoiceDisplay	1	0.308	1	1
7	146.35	1.292	win-reward	ChosenDisplay		0.0		
7	147.616	0.25	win-reward	TurnDisplay				
7	147.866	0.75	win-reward	OutcomeDisplay				
8	148.616		loss-reward	ImageDisplay1		0.0		
8	150.616	0.75	loss-reward	StartDisplay				
8	151.366		loss-reward	ImageDisplay2		0.0		
8	154.616	1.6	loss-reward	ChoiceDisplay	1	0.419	1	1
8	155.049	1.181	loss-reward	ChosenDisplay		0.0		
8	156.216	0.25	loss-reward	TurnDisplay				
8	156.466	0.75	loss-reward	OutcomeDisplay				
9	157.216		control-reward	ImageDisplay1		0.0		
9	159.466	0.75	control-reward	StartDisplay				
9	160.216		control-reward	ImageDisplay2		0.0		
9	163.216	1.6	control-reward	ChoiceDisplay	1	0.41	1	1
9	163.649	1.19	control-reward	ChosenDisplay		0.0		
9	164.816	0.25	control-reward	TurnDisplay				
9	165.066	0.75	control-reward	OutcomeDisplay				
10	165.816		loss-noreward	ImageDisplay1		0.0		
10	168.066	0.75	loss-noreward	StartDisplay				
10	168.816		loss-noreward	ImageDisplay2		0.0		
10	171.816	1.6	loss-noreward	ChoiceDisplay	1	0.446	1	1
10	172.282	1.154	loss-noreward	ChosenDisplay		0.0		
10	173.416	0.25	loss-noreward	TurnDisplay				
10	173.666	0.75	loss-noreward	OutcomeDisplay				
11	174.416		win-noreward	ImageDisplay1		0.0		
11	176.416	0.75	win-noreward	StartDisplay				
11	177.166		win-noreward	ImageDisplay2		0.0		
11	180.416	1.6	win-noreward	ChoiceDisplay	1	0.242	1	1
11	180.682	1.358	win-noreward	ChosenDisplay		0.0		
11	182.015	0.25	win-noreward	TurnDisplay				
11	182.265	0.75	win-noreward	OutcomeDisplay				
12	183.015		loss-reward	ImageDisplay1		0.0		
12	185.265	0.75	loss-reward	StartDisplay				
12	186.015		loss-reward	ImageDisplay2		0.0		
12	189.015	1.6	loss-reward	ChoiceDisplay	1	0.524	1	1
12	189.565	1.076	loss-reward	ChosenDisplay		0.0		
12	190.615	0.25	loss-reward	TurnDisplay				
