frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	70.853		win-noreward	ImageDisplay1		0.0		
0	72.826	0.75	win-noreward	StartDisplay				
0	73.578		win-noreward	ImageDisplay2		0.0		
0	76.837	1.6	win-noreward	ChoiceDisplay	1	1.095	1	1
0	77.957	0.505	win-noreward	ChosenDisplay		0.0		
0	78.442	0.25	win-noreward	TurnDisplay				
0	78.693	0.75	win-noreward	OutcomeDisplay				
1	79.445		loss-reward	ImageDisplay1		0.0		
1	81.435	0.75	loss-reward	StartDisplay				
1	82.187		loss-reward	ImageDisplay2		0.0		
1	85.446	1.6	loss-reward	ChoiceDisplay	1	0.985	1	1
1	86.449	0.615	loss-reward	ChosenDisplay		0.0		
1	87.051	0.25	loss-reward	TurnDisplay				
1	87.302	0.75	loss-reward	OutcomeDisplay				
2	88.054		control-reward	ImageDisplay1		0.0		
2	90.294	0.75	control-reward	StartDisplay				
2	91.047		control-reward	ImageDisplay2		0.0		
2	94.055	1.6	control-reward	ChoiceDisplay	1	0.993	1	1
2	95.075	0.607	control-reward	ChosenDisplay		0.0		
2	95.66	0.25	control-reward	TurnDisplay				
2	95.911	0.75	control-reward	OutcomeDisplay				
3	96.663		control-noreward	ImageDisplay1		0.0		
3	98.903	0.75	control-noreward	StartDisplay				
3	99.656		control-noreward	ImageDisplay2		0.0		
3	102.664	1.6	control-noreward	ChoiceDisplay	1	0.93	1	1
3	103.617	0.67	control-noreward	ChosenDisplay		0.0		
3	104.269	0.25	control-noreward	TurnDisplay				
3	104.52	0.75	control-noreward	OutcomeDisplay				
4	105.272		loss-noreward	ImageDisplay1		0.0		
4	107.262	0.75	loss-noreward	StartDisplay				
4	108.014		loss-noreward	ImageDisplay2		0.0		
4	111.273	1.6	loss-noreward	ChoiceDisplay	1	0.771	1	1
4	112.059	0.829	loss-noreward	ChosenDisplay		0.0		
4	112.878	0.25	loss-noreward	TurnDisplay				
4	113.129	0.75	loss-noreward	OutcomeDisplay				
5	113.881		control-noreward	ImageDisplay1		0.0		
5	116.121	0.75	control-noreward	StartDisplay				
5	116.874		control-noreward	ImageDisplay2		0.0		
5	119.883	1.6	control-noreward	ChoiceDisplay	1	0.744	1	1
5	120.651	0.856	control-noreward	ChosenDisplay		0.0		
5	121.487	0.25	control-noreward	TurnDisplay				
5	121.738	0.75	control-noreward	OutcomeDisplay				
6	122.49		win-reward	ImageDisplay1		0.0		
6	124.73	0.75	win-reward	StartDisplay				
6	125.483		win-reward	ImageDisplay2		0.0		
6	128.492	1.6	win-reward	ChoiceDisplay	1	0.962	1	1
6	129.478	0.638	win-reward	ChosenDisplay		0.0		
6	130.096	0.25	win-reward	TurnDisplay				
6	130.347	0.75	win-reward	OutcomeDisplay				
7	131.099		loss-noreward	ImageDisplay1		0.0		
7	133.339	0.75	loss-noreward	StartDisplay				
7	134.092		loss-noreward	ImageDisplay2		0.0		
7	137.1	1.6	loss-noreward	ChoiceDisplay	1	0.796	1	1
7	137.92	0.804	loss-noreward	ChosenDisplay		0.0		
7	138.705	0.25	loss-noreward	TurnDisplay				
7	138.956	0.75	loss-noreward	OutcomeDisplay				
8	139.708		control-noreward	ImageDisplay1		0.0		
8	141.698	0.75	control-noreward	StartDisplay				
8	142.45		control-noreward	ImageDisplay2		0.0		
8	145.71	1.6	control-noreward	ChoiceDisplay	1	1.319	1	1
