frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	46.953		loss-reward	ImageDisplay1		0.0		
0	48.926	0.75	loss-reward	StartDisplay				
0	49.678		loss-reward	ImageDisplay2		0.0		
0	52.938	1.6	loss-reward	ChoiceDisplay	1	0.95	1	1
0	53.907	0.65	loss-reward	ChosenDisplay		0.0		
0	54.543	0.25	loss-reward	TurnDisplay				
0	54.793	0.75	loss-reward	OutcomeDisplay				
1	55.546		loss-reward	ImageDisplay1		0.0		
1	57.786	0.75	loss-reward	StartDisplay				
1	58.538		loss-reward	ImageDisplay2		0.0		
1	61.547	1.6	loss-reward	ChoiceDisplay	1	0.774	1	1
1	62.332	0.826	loss-reward	ChosenDisplay		0.0		
1	63.152	0.25	loss-reward	TurnDisplay				
1	63.402	0.75	loss-reward	OutcomeDisplay				
2	64.155		loss-reward	ImageDisplay1		0.0		
2	66.144	0.75	loss-reward	StartDisplay				
2	66.896		loss-reward	ImageDisplay2		0.0		
2	70.156	1.6	loss-reward	ChoiceDisplay	1	0.259	1	1
2	70.44	1.341	loss-reward	ChosenDisplay		0.0		
2	71.761	0.25	loss-reward	TurnDisplay				
2	72.011	0.75	loss-reward	OutcomeDisplay				
3	72.764		win-reward	ImageDisplay1		0.0		
3	75.004	0.75	win-reward	StartDisplay				
3	75.756		win-reward	ImageDisplay2		0.0		
3	78.765	1.6	win-reward	ChoiceDisplay	1	0.471	1	1
3	79.25	1.129	win-reward	ChosenDisplay		0.0		
3	80.37	0.25	win-reward	TurnDisplay				
3	80.62	0.75	win-reward	OutcomeDisplay				
4	81.373		control-reward	ImageDisplay1		0.0		
4	83.362	0.75	control-reward	StartDisplay				
4	84.114		control-reward	ImageDisplay2		0.0		
4	87.374	1.6	control-reward	ChoiceDisplay	1	0.656	1	1
4	88.042	0.944	control-reward	ChosenDisplay		0.0		
4	88.979	0.25	control-reward	TurnDisplay				
4	89.229	0.75	control-reward	OutcomeDisplay				
5	89.982		control-reward	ImageDisplay1		0.0		
5	92.222	0.75	control-reward	StartDisplay				
5	92.974		control-reward	ImageDisplay2		0.0		
5	95.983	1.6	control-reward	ChoiceDisplay	1	0.589	1	1
5	96.585	1.011	control-reward	ChosenDisplay		0.0		
5	97.588	0.25	control-reward	TurnDisplay				
5	97.838	0.75	control-reward	OutcomeDisplay				
6	98.591		win-noreward	ImageDisplay1		0.0		
6	100.58	0.75	win-noreward	StartDisplay				
6	101.332		win-noreward	ImageDisplay2		0.0		
6	104.592	1.6	win-noreward	ChoiceDisplay	1	0.646	1	1
6	105.26	0.954	win-noreward	ChosenDisplay		0.0		
6	106.197	0.25	win-noreward	TurnDisplay				
6	106.447	0.75	win-noreward	OutcomeDisplay				
7	107.2		loss-noreward	ImageDisplay1		0.0		
7	109.44	0.75	loss-noreward	StartDisplay				
7	110.192		loss-noreward	ImageDisplay2		0.0		
7	113.201	1.6	loss-noreward	ChoiceDisplay	1	0.437	1	1
7	113.652	1.163	loss-noreward	ChosenDisplay		0.0		
7	114.806	0.25	loss-noreward	TurnDisplay				
7	115.056	0.75	loss-noreward	OutcomeDisplay				
8	115.809		loss-noreward	ImageDisplay1		0.0		
8	118.049	0.75	loss-noreward	StartDisplay				
8	118.803		loss-noreward	ImageDisplay2		0.0		
8	121.81	1.6	loss-noreward	ChoiceDisplay	1	0.74	1	1
8	122.579	0.86	loss-noreward	ChosenDisplay		0.0		
8	123.415	0.25	loss-noreward	TurnDisplay				
8	123.665	0.75	loss-noreward	OutcomeDisplay				
9	124.418		loss-reward	ImageDisplay1		0.0		
9	126.407	0.75	loss-reward	StartDisplay				
9	127.159		loss-reward	ImageDisplay2		0.0		
9	130.419	1.6	loss-reward	ChoiceDisplay	1	0.579	1	1
9	131.021	1.021	loss-reward	ChosenDisplay		0.0		
9	132.024	0.25	loss-reward	TurnDisplay				
9	132.274	0.75	loss-reward	OutcomeDisplay				
10	133.027		loss-noreward	ImageDisplay1		0.0		
10	135.016	0.75	loss-noreward	StartDisplay				
10	135.768		loss-noreward	ImageDisplay2		0.0		
10	139.028	1.6	loss-noreward	ChoiceDisplay	1	0.473	1	1
10	139.513	1.127	loss-noreward	ChosenDisplay		0.0		
10	140.633	0.25	loss-noreward	TurnDisplay				
10	140.883	0.75	loss-noreward	OutcomeDisplay				
