frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	88.57		win-reward	ImageDisplay1		0.0		
0	90.81	0.75	win-reward	StartDisplay				
0	91.562		win-reward	ImageDisplay2		0.0		
0	94.554	1.6	win-reward	ChoiceDisplay		0.0		
0	96.159	0.0	win-reward	ChosenDisplay		0.0		
0	96.176	0.25	win-reward	TurnDisplay				
0	96.41	0.75	win-reward	OutcomeDisplay				
1	97.162		win-reward	ImageDisplay1		0.0		
1	99.151	0.75	win-reward	StartDisplay				
1	99.904		win-reward	ImageDisplay2		0.0		
1	103.163	1.6	win-reward	ChoiceDisplay	1	0.529	1	1
1	103.717	1.071	win-reward	ChosenDisplay		0.0		
1	104.768	0.25	win-reward	TurnDisplay				
1	105.019	0.75	win-reward	OutcomeDisplay				
2	105.771		control-noreward	ImageDisplay1		0.0		
2	107.76	0.75	control-noreward	StartDisplay				
2	108.513		control-noreward	ImageDisplay2		0.0		
2	111.772	1.6	control-noreward	ChoiceDisplay	1	0.399	1	1
2	112.19	1.201	control-noreward	ChosenDisplay		0.0		
2	113.377	0.25	control-noreward	TurnDisplay				
2	113.628	0.75	control-noreward	OutcomeDisplay				
3	114.38		win-reward	ImageDisplay1		0.0		
3	116.369	0.75	win-reward	StartDisplay				
3	117.122		win-reward	ImageDisplay2		0.0		
3	120.381	1.6	win-reward	ChoiceDisplay	1	0.722	1	1
3	121.117	0.878	win-reward	ChosenDisplay		0.0		
3	121.986	0.25	win-reward	TurnDisplay				
3	122.237	0.75	win-reward	OutcomeDisplay				
4	122.989		control-noreward	ImageDisplay1		0.0		
4	124.979	0.75	control-noreward	StartDisplay				
4	125.731		control-noreward	ImageDisplay2		0.0		
4	128.991	1.6	control-noreward	ChoiceDisplay	1	0.455	1	1
4	129.475	1.145	control-noreward	ChosenDisplay		0.0		
4	130.595	0.25	control-noreward	TurnDisplay				
4	130.846	0.75	control-noreward	OutcomeDisplay				
5	131.598		control-reward	ImageDisplay1		0.0		
5	133.588	0.75	control-reward	StartDisplay				
5	134.34		control-reward	ImageDisplay2		0.0		
5	137.6	1.6	control-reward	ChoiceDisplay	1	0.322	1	1
5	137.951	1.278	control-reward	ChosenDisplay		0.0		
5	139.205	0.25	control-reward	TurnDisplay				
5	139.455	0.75	control-reward	OutcomeDisplay				
6	140.208		win-noreward	ImageDisplay1		0.0		
6	142.197	0.75	win-noreward	StartDisplay				
6	142.949		win-noreward	ImageDisplay2		0.0		
6	146.209	1.6	win-noreward	ChoiceDisplay	1	0.453	1	1
6	146.677	1.147	win-noreward	ChosenDisplay		0.0		
6	147.814	0.25	win-noreward	TurnDisplay				
6	148.064	0.75	win-noreward	OutcomeDisplay				
7	148.817		win-noreward	ImageDisplay1		0.0		
7	151.057	0.75	win-noreward	StartDisplay				
7	151.809		win-noreward	ImageDisplay2		0.0		
7	154.818	1.6	win-noreward	ChoiceDisplay	1	0.862	1	1
7	155.704	0.738	win-noreward	ChosenDisplay		0.0		
7	156.423	0.25	win-noreward	TurnDisplay				
7	156.674	0.75	win-noreward	OutcomeDisplay				
8	157.426		win-noreward	ImageDisplay1		0.0		
8	159.666	0.75	win-noreward	StartDisplay				
8	160.418		win-noreward	ImageDisplay2		0.0		
8	163.427	1.6	win-noreward	ChoiceDisplay	1	0.96	1	1
8	164.413	0.64	win-noreward	ChosenDisplay		0.0		
8	165.032	0.25	win-noreward	TurnDisplay				
8	165.283	0.75	win-noreward	OutcomeDisplay				
9	166.035		win-noreward	ImageDisplay1		0.0		
9	168.024	0.75	win-noreward	StartDisplay				
9	168.776		win-noreward	ImageDisplay2		0.0		
9	172.036	1.6	win-noreward	ChoiceDisplay	1	1.236	1	1
9	173.29	0.364	win-noreward	ChosenDisplay		0.0		
9	173.641	0.25	win-noreward	TurnDisplay				
9	173.892	0.75	win-noreward	OutcomeDisplay				
10	174.644		loss-reward	ImageDisplay1		0.0		
10	176.884	0.75	loss-reward	StartDisplay				
10	177.636		loss-reward	ImageDisplay2		0.0		
10	180.645	1.6	loss-reward	ChoiceDisplay	1	0.956	1	1
10	181.615	0.644	loss-reward	ChosenDisplay		0.0		
10	182.25	0.25	loss-reward	TurnDisplay				
10	182.501	0.75	loss-reward	OutcomeDisplay				
11	183.253		loss-noreward	ImageDisplay1		0.0		
11	185.242	0.75	loss-noreward	StartDisplay				
11	185.995		loss-noreward	ImageDisplay2		0.0		
11	189.254	1.6	loss-noreward	ChoiceDisplay	1	1.058	1	1
11	190.341	0.542	loss-noreward	ChosenDisplay		0.0		
11	190.859	0.25	loss-noreward	TurnDisplay				
11	191.11	0.75	loss-noreward	OutcomeDisplay				
12	191.862		control-noreward	ImageDisplay1		0.0		
12	194.102	0.75	control-noreward	StartDisplay				
12	194.855		control-noreward	ImageDisplay2		0.0		
12	197.863	1.6	control-noreward	ChoiceDisplay	1	0.444	1	1
12	198.332	1.156	control-noreward	ChosenDisplay		0.0		
12	199.468	0.25	control-noreward	TurnDisplay				
12	199.719	0.75	control-noreward	OutcomeDisplay				
13	200.471		win-noreward	ImageDisplay1		0.0		
13	202.461	0.75	win-noreward	StartDisplay				
13	203.213		win-noreward	ImageDisplay2		0.0		
13	206.473	1.6	win-noreward	ChoiceDisplay	1	0.758	1	1
13	207.258	0.842	win-noreward	ChosenDisplay		0.0		
13	208.077	0.25	win-noreward	TurnDisplay				
13	208.328	0.75	win-noreward	OutcomeDisplay				
14	209.08		win-reward	ImageDisplay1		0.0		
14	211.32	0.75	win-reward	StartDisplay				
14	212.073		win-reward	ImageDisplay2		0.0		
14	215.082	1.6	win-reward	ChoiceDisplay	1	1.258	1	1
14	216.369	0.342	win-reward	ChosenDisplay		0.0		
14	216.687	0.25	win-reward	TurnDisplay				
14	216.937	0.75	win-reward	OutcomeDisplay				
15	217.69		loss-reward	ImageDisplay1		0.0		
15	219.679	0.75	loss-reward	StartDisplay				
15	220.431		loss-reward	ImageDisplay2		0.0		
15	223.691	1.6	loss-reward	ChoiceDisplay	1	1.223	1	1
15	224.928	0.377	loss-reward	ChosenDisplay		0.0		
15	225.296	0.25	loss-reward	TurnDisplay				
15	225.546	0.75	loss-reward	OutcomeDisplay				
16	226.299		control-noreward	ImageDisplay1		0.0		
16	228.539	0.75	control-noreward	StartDisplay				
16	229.291		control-noreward	ImageDisplay2		0.0		
16	232.3	1.6	control-noreward	ChoiceDisplay	1	0.911	1	1
16	233.236	0.689	control-noreward	ChosenDisplay		0.0		
16	233.905	0.25	control-noreward	TurnDisplay				
16	234.155	0.75	control-noreward	OutcomeDisplay				
17	234.908		loss-noreward	ImageDisplay1		0.0		
17	237.148	0.75	loss-noreward	StartDisplay				
17	237.9		loss-noreward	ImageDisplay2		0.0		
17	240.909	1.6	loss-noreward	ChoiceDisplay	1	0.596	1	1
17	241.528	1.004	loss-noreward	ChosenDisplay		0.0		
17	242.514	0.25	loss-noreward	TurnDisplay				
17	242.765	0.75	loss-noreward	OutcomeDisplay				
18	243.517		loss-noreward	ImageDisplay1		0.0		
18	245.757	0.75	loss-noreward	StartDisplay				
18	246.509		loss-noreward	ImageDisplay2		0.0		
18	249.518	1.6	loss-noreward	ChoiceDisplay	1	0.688	1	1
18	250.22	0.912	loss-noreward	ChosenDisplay		0.0		
18	251.123	0.25	loss-noreward	TurnDisplay				
18	251.374	0.75	loss-noreward	OutcomeDisplay				
19	252.126		win-reward	ImageDisplay1		0.0		
19	254.115	0.75	win-reward	StartDisplay				
19	254.868		win-reward	ImageDisplay2		0.0		
19	258.127	1.6	win-reward	ChoiceDisplay	1	0.913	1	1
19	259.063	0.687	win-reward	ChosenDisplay		0.0		
19	259.732	0.25	win-reward	TurnDisplay				
19	259.983	0.75	win-reward	OutcomeDisplay				
20	260.735		win-noreward	ImageDisplay1		0.0		
20	262.724	0.75	win-noreward	StartDisplay				
20	263.477		win-noreward	ImageDisplay2		0.0		
20	266.736	1.6	win-noreward	ChoiceDisplay	1	0.838	1	1
20	267.589	0.762	win-noreward	ChosenDisplay		0.0		
20	268.341	0.25	win-noreward	TurnDisplay				
20	268.592	0.75	win-noreward	OutcomeDisplay				
21	269.344		control-reward	ImageDisplay1		0.0		
21	271.584	0.75	control-reward	StartDisplay				
21	272.336		control-reward	ImageDisplay2		0.0		
21	275.345	1.6	control-reward	ChoiceDisplay	1	0.271	1	1
21	275.63	1.329	control-reward	ChosenDisplay		0.0		
21	276.95	0.25	control-reward	TurnDisplay				
21	277.201	0.75	control-reward	OutcomeDisplay				
22	277.953		loss-reward	ImageDisplay1		0.0		
22	279.943	0.75	loss-reward	StartDisplay				
22	280.695		loss-reward	ImageDisplay2		0.0		
