frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	177.568		control-reward	ImageDisplay1		0.0		
0	179.808	0.75	control-reward	StartDisplay				
0	180.56		control-reward	ImageDisplay2		0.0		
0	183.552	1.6	control-reward	ChoiceDisplay	1	0.711	1	1
0	184.288	0.889	control-reward	ChosenDisplay		0.0		
0	185.157	0.25	control-reward	TurnDisplay				
0	185.408	0.75	control-reward	OutcomeDisplay				
1	186.16		loss-noreward	ImageDisplay1		0.0		
1	188.149	0.75	loss-noreward	StartDisplay				
1	188.902		loss-noreward	ImageDisplay2		0.0		
1	192.161	1.6	loss-noreward	ChoiceDisplay	1	0.595	1	1
1	192.78	1.005	loss-noreward	ChosenDisplay		0.0		
1	193.766	0.25	loss-noreward	TurnDisplay				
1	194.017	0.75	loss-noreward	OutcomeDisplay				
2	194.769		loss-noreward	ImageDisplay1		0.0		
2	197.009	0.75	loss-noreward	StartDisplay				
2	197.761		loss-noreward	ImageDisplay2		0.0		
2	200.77	1.6	loss-noreward	ChoiceDisplay	1	0.745	1	1
2	201.539	0.855	loss-noreward	ChosenDisplay		0.0		
2	202.375	0.25	loss-noreward	TurnDisplay				
2	202.626	0.75	loss-noreward	OutcomeDisplay				
3	203.378		win-reward	ImageDisplay1		0.0		
3	205.618	0.75	win-reward	StartDisplay				
3	206.37		win-reward	ImageDisplay2		0.0		
3	209.379	1.6	win-reward	ChoiceDisplay	1	0.519	1	1
3	209.914	1.081	win-reward	ChosenDisplay		0.0		
3	210.984	0.25	win-reward	TurnDisplay				
3	211.235	0.75	win-reward	OutcomeDisplay				
4	211.987		control-noreward	ImageDisplay1		0.0		
4	213.976	0.75	control-noreward	StartDisplay				
4	214.729		control-noreward	ImageDisplay2		0.0		
4	217.988	1.6	control-noreward	ChoiceDisplay	1	0.578	1	1
4	218.59	1.022	control-noreward	ChosenDisplay		0.0		
4	219.593	0.25	control-noreward	TurnDisplay				
4	219.844	0.75	control-noreward	OutcomeDisplay				
5	220.596		win-reward	ImageDisplay1		0.0		
5	222.585	0.75	win-reward	StartDisplay				
5	223.338		win-reward	ImageDisplay2		0.0		
5	226.597	1.6	win-reward	ChoiceDisplay	1	0.413	1	1
5	227.032	1.187	win-reward	ChosenDisplay		0.0		
5	228.202	0.25	win-reward	TurnDisplay				
5	228.453	0.75	win-reward	OutcomeDisplay				
6	229.205		control-noreward	ImageDisplay1		0.0		
6	231.445	0.75	control-noreward	StartDisplay				
6	232.197		control-noreward	ImageDisplay2		0.0		
6	235.206	1.6	control-noreward	ChoiceDisplay	1	0.482	1	1
6	235.708	1.118	control-noreward	ChosenDisplay		0.0		
6	236.811	0.25	control-noreward	TurnDisplay				
6	237.062	0.75	control-noreward	OutcomeDisplay				
7	237.814		win-noreward	ImageDisplay1		0.0		
7	240.054	0.75	win-noreward	StartDisplay				
7	240.806		win-noreward	ImageDisplay2		0.0		
7	243.815	1.6	win-noreward	ChoiceDisplay	1	0.448	1	1
7	244.283	1.152	win-noreward	ChosenDisplay		0.0		
7	245.42	0.25	win-noreward	TurnDisplay				
7	245.671	0.75	win-noreward	OutcomeDisplay				
8	246.423		control-reward	ImageDisplay1		0.0		
8	248.663	0.75	control-reward	StartDisplay				
8	249.415		control-reward	ImageDisplay2		0.0		
8	252.424	1.6	control-reward	ChoiceDisplay	1	0.673	1	1
8	253.126	0.927	control-reward	ChosenDisplay		0.0		
8	254.029	0.25	control-reward	TurnDisplay				
8	254.28	0.75	control-reward	OutcomeDisplay				
9	255.032		loss-noreward	ImageDisplay1		0.0		
9	257.021	0.75	loss-noreward	StartDisplay				
9	257.773		loss-noreward	ImageDisplay2		0.0		
9	261.033	1.6	loss-noreward	ChoiceDisplay	1	0.546	1	1
9	261.601	1.054	loss-noreward	ChosenDisplay		0.0		
9	262.638	0.25	loss-noreward	TurnDisplay				
9	262.889	0.75	loss-noreward	OutcomeDisplay				
10	263.641		control-reward	ImageDisplay1		0.0		
10	265.63	0.75	control-reward	StartDisplay				
10	266.382		control-reward	ImageDisplay2		0.0		
10	269.642	1.6	control-reward	ChoiceDisplay	1	0.694	1	1
10	270.361	0.906	control-reward	ChosenDisplay		0.0		
10	271.247	0.25	control-reward	TurnDisplay				
10	271.498	0.75	control-reward	OutcomeDisplay				
11	272.25		win-noreward	ImageDisplay1		0.0		
11	274.239	0.75	win-noreward	StartDisplay				
11	274.991		win-noreward	ImageDisplay2		0.0		
