frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	49.327		control-reward	ImageDisplay1		0.0		
0	51.567	0.75	control-reward	StartDisplay				
0	52.303		control-reward	ImageDisplay2		0.0		
0	55.312	1.6	control-reward	ChoiceDisplay	1	0.926	1	1
0	56.265	0.674	control-reward	ChosenDisplay		0.0		
0	56.917	0.25	control-reward	TurnDisplay				
0	57.167	0.75	control-reward	OutcomeDisplay				
1	57.92		control-reward	ImageDisplay1		0.0		
1	59.909	0.75	control-reward	StartDisplay				
1	60.661		control-reward	ImageDisplay2		0.0		
1	63.921	1.6	control-reward	ChoiceDisplay	1	0.928	1	1
1	64.874	0.672	control-reward	ChosenDisplay		0.0		
1	65.525	0.25	control-reward	TurnDisplay				
1	65.776	0.75	control-reward	OutcomeDisplay				
2	66.528		win-noreward	ImageDisplay1		0.0		
2	68.518	0.75	win-noreward	StartDisplay				
2	69.27		win-noreward	ImageDisplay2		0.0		
2	72.53	1.6	win-noreward	ChoiceDisplay	1	1.343	1	1
2	73.9	0.257	win-noreward	ChosenDisplay		0.0		
2	74.134	0.25	win-noreward	TurnDisplay				
2	74.385	0.75	win-noreward	OutcomeDisplay				
3	75.137		loss-noreward	ImageDisplay1		0.0		
3	77.377	0.75	loss-noreward	StartDisplay				
3	78.13		loss-noreward	ImageDisplay2		0.0		
3	81.139	1.6	loss-noreward	ChoiceDisplay	1	1.437	1	1
3	82.593	0.163	loss-noreward	ChosenDisplay		0.0		
3	82.743	0.25	loss-noreward	TurnDisplay				
3	82.994	0.75	loss-noreward	OutcomeDisplay				
4	83.746		win-reward	ImageDisplay1		0.0		
4	85.986	0.75	win-reward	StartDisplay				
4	86.738		win-reward	ImageDisplay2		0.0		
4	89.747	1.6	win-reward	ChoiceDisplay	1	0.819	1	1
4	90.583	0.781	win-reward	ChosenDisplay		0.0		
4	91.352	0.25	win-reward	TurnDisplay				
4	91.603	0.75	win-reward	OutcomeDisplay				
5	92.355		loss-reward	ImageDisplay1		0.0		
5	94.344	0.75	loss-reward	StartDisplay				
5	95.097		loss-reward	ImageDisplay2		0.0		
5	98.356	1.6	loss-reward	ChoiceDisplay	1	1.506	1	1
5	99.877	0.0	loss-reward	ChosenDisplay		0.0		
5	99.961	0.25	loss-reward	TurnDisplay				
5	100.112	0.75	loss-reward	OutcomeDisplay				
6	100.864		control-reward	ImageDisplay1		0.0		
6	102.87	0.75	control-reward	StartDisplay				
6	103.622		control-reward	ImageDisplay2		0.0		
6	106.865	1.6	control-reward	ChoiceDisplay	1	0.907	1	1
6	107.784	0.693	control-reward	ChosenDisplay		0.0		
6	108.47	0.25	control-reward	TurnDisplay				
6	108.72	0.75	control-reward	OutcomeDisplay				
7	109.473		loss-reward	ImageDisplay1		0.0		
7	111.713	0.75	loss-reward	StartDisplay				
7	112.465		loss-reward	ImageDisplay2		0.0		
