frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	45.511		control-noreward	ImageDisplay1		0.0		
0	47.483	0.75	control-noreward	StartDisplay				
0	48.236		control-noreward	ImageDisplay2		0.0		
0	51.495	1.6	control-noreward	ChoiceDisplay	1	0.756	1	1
0	52.264	0.844	control-noreward	ChosenDisplay		0.0		
0	53.1	0.25	control-noreward	TurnDisplay				
0	53.351	0.75	control-noreward	OutcomeDisplay				
1	54.103		loss-noreward	ImageDisplay1		0.0		
1	56.343	0.75	loss-noreward	StartDisplay				
1	57.095		loss-noreward	ImageDisplay2		0.0		
1	60.104	1.6	loss-noreward	ChoiceDisplay	1	0.776	1	1
1	60.907	0.824	loss-noreward	ChosenDisplay		0.0		
1	61.709	0.25	loss-noreward	TurnDisplay				
1	61.96	0.75	loss-noreward	OutcomeDisplay				
2	62.712		control-noreward	ImageDisplay1		0.0		
2	64.701	0.75	control-noreward	StartDisplay				
2	65.454		control-noreward	ImageDisplay2		0.0		
2	68.713	1.6	control-noreward	ChoiceDisplay	1	0.805	1	1
2	69.532	0.795	control-noreward	ChosenDisplay		0.0		
2	70.318	0.25	control-noreward	TurnDisplay				
2	70.569	0.75	control-noreward	OutcomeDisplay				
3	71.321		loss-reward	ImageDisplay1		0.0		
3	73.31	0.75	loss-reward	StartDisplay				
3	74.063		loss-reward	ImageDisplay2		0.0		
3	77.322	1.6	loss-reward	ChoiceDisplay	1	0.786	1	1
3	78.125	0.814	loss-reward	ChosenDisplay		0.0		
3	78.927	0.25	loss-reward	TurnDisplay				
3	79.178	0.75	loss-reward	OutcomeDisplay				
4	79.93		loss-reward	ImageDisplay1		0.0		
4	81.919	0.75	loss-reward	StartDisplay				
4	82.671		loss-reward	ImageDisplay2		0.0		
4	85.931	1.6	loss-reward	ChoiceDisplay	1	0.56	1	1
4	86.516	1.04	loss-reward	ChosenDisplay		0.0		
4	87.536	0.25	loss-reward	TurnDisplay				
4	87.787	0.75	loss-reward	OutcomeDisplay				
5	88.539		loss-reward	ImageDisplay1		0.0		
5	90.779	0.75	loss-reward	StartDisplay				
5	91.531		loss-reward	ImageDisplay2		0.0		
5	94.54	1.6	loss-reward	ChoiceDisplay	1	0.535	1	1
5	95.092	1.065	loss-reward	ChosenDisplay		0.0		
5	96.145	0.25	loss-reward	TurnDisplay				
5	96.396	0.75	loss-reward	OutcomeDisplay				
6	97.148		win-noreward	ImageDisplay1		0.0		
6	99.137	0.75	win-noreward	StartDisplay				
6	99.889		win-noreward	ImageDisplay2		0.0		
6	103.149	1.6	win-noreward	ChoiceDisplay	1	0.721	1	1
6	103.885	0.879	win-noreward	ChosenDisplay		0.0		
6	104.754	0.25	win-noreward	TurnDisplay				
6	105.005	0.75	win-noreward	OutcomeDisplay				
7	105.757		control-noreward	ImageDisplay1		0.0		
7	107.746	0.75	control-noreward	StartDisplay				
7	108.498		control-noreward	ImageDisplay2		0.0		
7	111.758	1.6	control-noreward	ChoiceDisplay	1	0.795	1	1
7	112.577	0.805	control-noreward	ChosenDisplay		0.0		
7	113.363	0.25	control-noreward	TurnDisplay				
7	113.613	0.75	control-noreward	OutcomeDisplay				
8	114.366		control-noreward	ImageDisplay1		0.0		
8	116.355	0.75	control-noreward	StartDisplay				
8	117.107		control-noreward	ImageDisplay2		0.0		
8	120.367	1.6	control-noreward	ChoiceDisplay	1	0.606	1	1
8	120.985	0.994	control-noreward	ChosenDisplay		0.0		
8	121.972	0.25	control-noreward	TurnDisplay				
8	122.222	0.75	control-noreward	OutcomeDisplay				
9	122.975		loss-reward	ImageDisplay1		0.0		
9	125.215	0.75	loss-reward	StartDisplay				
9	125.967		loss-reward	ImageDisplay2		0.0		
9	128.976	1.6	loss-reward	ChoiceDisplay	1	0.612	1	1
9	129.611	0.988	loss-reward	ChosenDisplay		0.0		
9	130.581	0.25	loss-reward	TurnDisplay				
9	130.831	0.75	loss-reward	OutcomeDisplay				
10	131.584		win-noreward	ImageDisplay1		0.0		
10	133.573	0.75	win-noreward	StartDisplay				
10	134.325		win-noreward	ImageDisplay2		0.0		
10	137.585	1.6	win-noreward	ChoiceDisplay	1	0.724	1	1
10	138.32	0.876	win-noreward	ChosenDisplay		0.0		
