frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	53.413		loss-reward	ImageDisplay1		0.0		
0	55.653	0.75	loss-reward	StartDisplay				
0	56.405		loss-reward	ImageDisplay2		0.0		
0	59.398	1.6	loss-reward	ChoiceDisplay	1	0.827	1	1
0	60.25	0.773	loss-reward	ChosenDisplay		0.0		
0	61.002	0.25	loss-reward	TurnDisplay				
0	61.253	0.75	loss-reward	OutcomeDisplay				
1	62.005		win-noreward	ImageDisplay1		0.0		
1	63.995	0.75	win-noreward	StartDisplay				
1	64.747		win-noreward	ImageDisplay2		0.0		
1	68.007	1.6	win-noreward	ChoiceDisplay	1	1.255	1	1
1	69.277	0.345	win-noreward	ChosenDisplay		0.0		
1	69.611	0.25	win-noreward	TurnDisplay				
1	69.862	0.75	win-noreward	OutcomeDisplay				
2	70.614		loss-reward	ImageDisplay1		0.0		
2	72.604	0.75	loss-reward	StartDisplay				
2	73.356		loss-reward	ImageDisplay2		0.0		
2	76.615	1.6	loss-reward	ChoiceDisplay		0.0		
2	78.203	0.0	loss-reward	ChosenDisplay		0.0		
2	78.22	0.25	loss-reward	TurnDisplay				
2	78.454	0.75	loss-reward	OutcomeDisplay				
3	79.206		loss-reward	ImageDisplay1		0.0		
3	81.463	0.75	loss-reward	StartDisplay				
3	82.215		loss-reward	ImageDisplay2		0.0		
3	85.208	1.6	loss-reward	ChoiceDisplay	1	1.554	1	1
3	86.779	0.0	loss-reward	ChosenDisplay		0.0		
3	86.829	0.25	loss-reward	TurnDisplay				
3	87.013	0.75	loss-reward	OutcomeDisplay				
4	87.765		loss-noreward	ImageDisplay1		0.0		
4	89.771	0.75	loss-noreward	StartDisplay				
4	90.523		loss-noreward	ImageDisplay2		0.0		
4	93.766	1.6	loss-noreward	ChoiceDisplay	1	1.451	1	1
4	95.237	0.149	loss-noreward	ChosenDisplay		0.0		
4	95.371	0.25	loss-noreward	TurnDisplay				
4	95.655	0.75	loss-noreward	OutcomeDisplay				
5	96.374		control-noreward	ImageDisplay1		0.0		
5	98.363	0.75	control-noreward	StartDisplay				
5	99.116		control-noreward	ImageDisplay2		0.0		
5	102.375	1.6	control-noreward	ChoiceDisplay	1	1.037	1	1
5	103.428	0.563	control-noreward	ChosenDisplay		0.0		
5	103.98	0.25	control-noreward	TurnDisplay				
5	104.231	0.75	control-noreward	OutcomeDisplay				
6	104.983		win-reward	ImageDisplay1		0.0		
6	107.223	0.75	win-reward	StartDisplay				
6	107.975		win-reward	ImageDisplay2		0.0		
6	110.984	1.6	win-reward	ChoiceDisplay	1	0.941	1	1
6	111.937	0.659	win-reward	ChosenDisplay		0.0		
6	112.589	0.25	win-reward	TurnDisplay				
6	112.84	0.75	win-reward	OutcomeDisplay				
7	113.592		loss-noreward	ImageDisplay1		0.0		
