frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	92.07		loss-noreward	ImageDisplay1		0.0		
0	94.059	0.75	loss-noreward	StartDisplay				
0	94.811		loss-noreward	ImageDisplay2		0.0		
0	98.054	1.6	loss-noreward	ChoiceDisplay	1	0.91	1	1
0	98.99	0.69	loss-noreward	ChosenDisplay		0.0		
0	99.659	0.25	loss-noreward	TurnDisplay				
0	99.91	0.75	loss-noreward	OutcomeDisplay				
1	100.662		loss-reward	ImageDisplay1		0.0		
1	102.902	0.75	loss-reward	StartDisplay				
1	103.654		loss-reward	ImageDisplay2		0.0		
1	106.663	1.6	loss-reward	ChoiceDisplay	1	1.212	1	1
1	107.9	0.388	loss-reward	ChosenDisplay		0.0		
1	108.268	0.25	loss-reward	TurnDisplay				
1	108.519	0.75	loss-reward	OutcomeDisplay				
2	109.271		loss-noreward	ImageDisplay1		0.0		
2	111.26	0.75	loss-noreward	StartDisplay				
2	112.013		loss-noreward	ImageDisplay2		0.0		
2	115.272	1.6	loss-noreward	ChoiceDisplay	1	0.853	1	1
2	116.142	0.747	loss-noreward	ChosenDisplay		0.0		
2	116.877	0.25	loss-noreward	TurnDisplay				
2	117.128	0.75	loss-noreward	OutcomeDisplay				
3	117.88		win-reward	ImageDisplay1		0.0		
3	120.12	0.75	win-reward	StartDisplay				
3	120.872		win-reward	ImageDisplay2		0.0		
3	123.881	1.6	win-reward	ChoiceDisplay	1	0.689	1	1
3	124.584	0.911	win-reward	ChosenDisplay		0.0		
3	125.486	0.25	win-reward	TurnDisplay				
3	125.737	0.75	win-reward	OutcomeDisplay				
4	126.489		win-reward	ImageDisplay1		0.0		
4	128.729	0.75	win-reward	StartDisplay				
4	129.481		win-reward	ImageDisplay2		0.0		
4	132.491	1.6	win-reward	ChoiceDisplay	1	0.846	1	1
4	133.36	0.754	win-reward	ChosenDisplay		0.0		
4	134.095	0.25	win-reward	TurnDisplay				
4	134.346	0.75	win-reward	OutcomeDisplay				
5	135.098		win-reward	ImageDisplay1		0.0		
5	137.338	0.75	win-reward	StartDisplay				
5	138.091		win-reward	ImageDisplay2		0.0		
5	141.1	1.6	win-reward	ChoiceDisplay	1	0.84	1	1
5	141.952	0.76	win-reward	ChosenDisplay		0.0		
5	142.704	0.25	win-reward	TurnDisplay				
5	142.955	0.75	win-reward	OutcomeDisplay				
6	143.707		win-reward	ImageDisplay1		0.0		
6	145.947	0.75	win-reward	StartDisplay				
6	146.7		win-reward	ImageDisplay2		0.0		
6	149.709	1.6	win-reward	ChoiceDisplay	1	0.944	1	1
6	150.678	0.656	win-reward	ChosenDisplay		0.0		
