frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	84.991		loss-reward	ImageDisplay1		0.0		
0	87.231	0.75	loss-reward	StartDisplay				
0	87.983		loss-reward	ImageDisplay2		0.0		
0	90.992	1.6	loss-reward	ChoiceDisplay	1	0.967	1	1
0	91.978	0.633	loss-reward	ChosenDisplay		0.0		
0	92.597	0.25	loss-reward	TurnDisplay				
0	92.848	0.75	loss-reward	OutcomeDisplay				
1	93.6		loss-reward	ImageDisplay1		0.0		
1	95.84	0.75	loss-reward	StartDisplay				
1	96.592		loss-reward	ImageDisplay2		0.0		
1	99.601	1.6	loss-reward	ChoiceDisplay	1	1.334	1	1
1	100.955	0.266	loss-reward	ChosenDisplay		0.0		
1	101.206	0.25	loss-reward	TurnDisplay				
1	101.457	0.75	loss-reward	OutcomeDisplay				
2	102.209		win-reward	ImageDisplay1		0.0		
2	104.449	0.75	win-reward	StartDisplay				
2	105.201		win-reward	ImageDisplay2		0.0		
2	108.21	1.6	win-reward	ChoiceDisplay	1	0.932	1	1
2	109.163	0.668	win-reward	ChosenDisplay		0.0		
2	109.815	0.25	win-reward	TurnDisplay				
2	110.066	0.75	win-reward	OutcomeDisplay				
3	110.818		control-reward	ImageDisplay1		0.0		
3	113.058	0.75	control-reward	StartDisplay				
3	113.81		control-reward	ImageDisplay2		0.0		
3	116.819	1.6	control-reward	ChoiceDisplay	1	1.115	1	1
3	117.956	0.485	control-reward	ChosenDisplay		0.0		
3	118.424	0.25	control-reward	TurnDisplay				
3	118.675	0.75	control-reward	OutcomeDisplay				
4	119.427		loss-noreward	ImageDisplay1		0.0		
4	121.433	0.75	loss-noreward	StartDisplay				
4	122.168		loss-noreward	ImageDisplay2		0.0		
4	125.428	1.6	loss-noreward	ChoiceDisplay	1	0.932	1	1
4	126.381	0.668	loss-noreward	ChosenDisplay		0.0		
4	127.033	0.25	loss-noreward	TurnDisplay				
4	127.284	0.75	loss-noreward	OutcomeDisplay				
5	128.036		win-reward	ImageDisplay1		0.0		
5	130.276	0.75	win-reward	StartDisplay				
5	131.028		win-reward	ImageDisplay2		0.0		
5	134.037	1.6	win-reward	ChoiceDisplay	1	0.954	1	1
5	135.007	0.646	win-reward	ChosenDisplay		0.0		
5	135.642	0.25	win-reward	TurnDisplay				
5	135.893	0.75	win-reward	OutcomeDisplay				
6	136.645		control-reward	ImageDisplay1		0.0		
6	138.885	0.75	control-reward	StartDisplay				
6	139.637		control-reward	ImageDisplay2		0.0		
6	142.646	1.6	control-reward	ChoiceDisplay	1	0.848	1	1
6	143.515	0.752	control-reward	ChosenDisplay		0.0		
6	144.251	0.25	control-reward	TurnDisplay				
6	144.502	0.75	control-reward	OutcomeDisplay				
7	145.254		loss-noreward	ImageDisplay1		0.0		
7	147.26	0.75	loss-noreward	StartDisplay				
7	147.996		loss-noreward	ImageDisplay2		0.0		
7	151.255	1.6	loss-noreward	ChoiceDisplay	1	1.093	1	1
7	152.375	0.507	loss-noreward	ChosenDisplay		0.0		
7	152.86	0.25	loss-noreward	TurnDisplay				
7	153.111	0.75	loss-noreward	OutcomeDisplay				
8	153.863		control-reward	ImageDisplay1		0.0		
8	156.103	0.75	control-reward	StartDisplay				
