frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	109.85		loss-noreward	ImageDisplay1		0.0		
0	111.839	0.75	loss-noreward	StartDisplay				
0	112.574		loss-noreward	ImageDisplay2		0.0		
0	115.834	1.6	loss-noreward	ChoiceDisplay	1	0.842	1	1
0	116.703	0.758	loss-noreward	ChosenDisplay		0.0		
0	117.439	0.25	loss-noreward	TurnDisplay				
0	117.689	0.75	loss-noreward	OutcomeDisplay				
1	118.442		control-reward	ImageDisplay1		0.0		
1	120.431	0.75	control-reward	StartDisplay				
1	121.183		control-reward	ImageDisplay2		0.0		
1	124.443	1.6	control-reward	ChoiceDisplay	1	0.9	1	1
1	125.362	0.7	control-reward	ChosenDisplay		0.0		
1	126.048	0.25	control-reward	TurnDisplay				
1	126.298	0.75	control-reward	OutcomeDisplay				
2	127.051		control-noreward	ImageDisplay1		0.0		
2	129.04	0.75	control-noreward	StartDisplay				
2	129.792		control-noreward	ImageDisplay2		0.0		
2	133.052	1.6	control-noreward	ChoiceDisplay	1	0.687	1	1
2	133.754	0.913	control-noreward	ChosenDisplay		0.0		
2	134.657	0.25	control-noreward	TurnDisplay				
2	134.907	0.75	control-noreward	OutcomeDisplay				
3	135.66		win-reward	ImageDisplay1		0.0		
3	137.649	0.75	win-reward	StartDisplay				
3	138.401		win-reward	ImageDisplay2		0.0		
3	141.661	1.6	win-reward	ChoiceDisplay	1	0.796	1	1
3	142.48	0.804	win-reward	ChosenDisplay		0.0		
3	143.265	0.25	win-reward	TurnDisplay				
3	143.516	0.75	win-reward	OutcomeDisplay				
4	144.268		win-reward	ImageDisplay1		0.0		
4	146.258	0.75	win-reward	StartDisplay				
4	147.01		win-reward	ImageDisplay2		0.0		
4	150.27	1.6	win-reward	ChoiceDisplay	1	0.837	1	1
4	151.122	0.763	win-reward	ChosenDisplay		0.0		
4	151.874	0.25	win-reward	TurnDisplay				
4	152.125	0.75	win-reward	OutcomeDisplay				
5	152.877		control-noreward	ImageDisplay1		0.0		
5	154.867	0.75	control-noreward	StartDisplay				
5	155.619		control-noreward	ImageDisplay2		0.0		
5	158.878	1.6	control-noreward	ChoiceDisplay	1	0.806	1	1
5	159.698	0.794	control-noreward	ChosenDisplay		0.0		
5	160.483	0.25	control-noreward	TurnDisplay				
5	160.734	0.75	control-noreward	OutcomeDisplay				
6	161.486		win-reward	ImageDisplay1		0.0		
6	163.726	0.75	win-reward	StartDisplay				
6	164.478		win-reward	ImageDisplay2		0.0		
6	167.487	1.6	win-reward	ChoiceDisplay	1	0.851	1	1
6	168.357	0.749	win-reward	ChosenDisplay		0.0		
6	169.092	0.25	win-reward	TurnDisplay				
6	169.343	0.75	win-reward	OutcomeDisplay				
7	170.095		loss-reward	ImageDisplay1		0.0		
7	172.084	0.75	loss-reward	StartDisplay				
7	172.837		loss-reward	ImageDisplay2		0.0		
7	176.096	1.6	loss-reward	ChoiceDisplay	1	1.012	1	1
7	177.133	0.588	loss-reward	ChosenDisplay		0.0		
7	177.701	0.25	loss-reward	TurnDisplay				
7	177.952	0.75	loss-reward	OutcomeDisplay				
8	178.704		control-noreward	ImageDisplay1		0.0		
8	180.944	0.75	control-noreward	StartDisplay				
8	181.696		control-noreward	ImageDisplay2		0.0		
8	184.705	1.6	control-noreward	ChoiceDisplay	1	0.88	1	1
8	185.608	0.72	control-noreward	ChosenDisplay		0.0		
8	186.31	0.25	control-noreward	TurnDisplay				
8	186.561	0.75	control-noreward	OutcomeDisplay				
9	187.313		win-noreward	ImageDisplay1		0.0		
9	189.302	0.75	win-noreward	StartDisplay				
9	190.054		win-noreward	ImageDisplay2		0.0		
9	193.314	1.6	win-noreward	ChoiceDisplay	1	0.608	1	1
9	193.949	0.992	win-noreward	ChosenDisplay		0.0		
9	194.919	0.25	win-noreward	TurnDisplay				
