frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	66.637		loss-reward	ImageDisplay1		0.0		
0	68.626	0.75	loss-reward	StartDisplay				
0	69.379		loss-reward	ImageDisplay2		0.0		
0	72.622	1.6	loss-reward	ChoiceDisplay	1	0.592	1	1
0	73.24	1.008	loss-reward	ChosenDisplay		0.0		
0	74.226	0.25	loss-reward	TurnDisplay				
0	74.477	0.75	loss-reward	OutcomeDisplay				
1	75.229		loss-noreward	ImageDisplay1		0.0		
1	77.219	0.75	loss-noreward	StartDisplay				
1	77.971		loss-noreward	ImageDisplay2		0.0		
1	81.231	1.6	loss-noreward	ChoiceDisplay	1	0.696	1	1
1	81.95	0.904	loss-noreward	ChosenDisplay		0.0		
1	82.836	0.25	loss-noreward	TurnDisplay				
1	83.086	0.75	loss-noreward	OutcomeDisplay				
2	83.838		control-reward	ImageDisplay1		0.0		
2	86.079	0.75	control-reward	StartDisplay				
2	86.831		control-reward	ImageDisplay2		0.0		
2	89.84	1.6	control-reward	ChoiceDisplay	1	0.378	1	1
2	90.241	1.222	control-reward	ChosenDisplay		0.0		
2	91.445	0.25	control-reward	TurnDisplay				
2	91.695	0.75	control-reward	OutcomeDisplay				
3	92.448		loss-reward	ImageDisplay1		0.0		
3	94.688	0.75	loss-reward	StartDisplay				
3	95.44		loss-reward	ImageDisplay2		0.0		
3	98.449	1.6	loss-reward	ChoiceDisplay	1	0.377	1	1
3	98.85	1.223	loss-reward	ChosenDisplay		0.0		
3	100.054	0.25	loss-reward	TurnDisplay				
3	100.304	0.75	loss-reward	OutcomeDisplay				
4	101.057		control-reward	ImageDisplay1		0.0		
4	103.297	0.75	control-reward	StartDisplay				
4	104.049		control-reward	ImageDisplay2		0.0		
4	107.058	1.6	control-reward	ChoiceDisplay	1	0.608	1	1
4	107.693	0.992	control-reward	ChosenDisplay		0.0		
4	108.663	0.25	control-reward	TurnDisplay				
4	108.913	0.75	control-reward	OutcomeDisplay				
5	109.666		loss-reward	ImageDisplay1		0.0		
