frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	60.408		control-reward	ImageDisplay1		0.0		
0	62.391	0.75	control-reward	StartDisplay				
0	63.141		control-reward	ImageDisplay2		0.0		
0	66.391	1.6	control-reward	ChoiceDisplay	1	0.777	1	1
0	67.191	0.823	control-reward	ChosenDisplay		0.0		
0	67.991	0.25	control-reward	TurnDisplay				
0	68.241	0.75	control-reward	OutcomeDisplay				
1	68.991		loss-reward	ImageDisplay1		0.0		
1	71.241	0.75	loss-reward	StartDisplay				
1	71.991		loss-reward	ImageDisplay2		0.0		
1	74.991	1.6	loss-reward	ChoiceDisplay		0.0		
1	76.591	0.0	loss-reward	ChosenDisplay		0.0		
1	76.641	0.25	loss-reward	TurnDisplay				
1	76.841	0.75	loss-reward	OutcomeDisplay				
2	77.591		control-reward	ImageDisplay1		0.0		
2	79.591	0.75	control-reward	StartDisplay				
2	80.341		control-reward	ImageDisplay2		0.0		
2	83.591	1.6	control-reward	ChoiceDisplay	1	0.478	1	1
2	84.091	1.122	control-reward	ChosenDisplay		0.0		
2	85.191	0.25	control-reward	TurnDisplay				
2	85.441	0.75	control-reward	OutcomeDisplay				
3	86.191		win-reward	ImageDisplay1		0.0		
3	88.441	0.75	win-reward	StartDisplay				
3	89.191		win-reward	ImageDisplay2		0.0		
3	92.191	1.6	win-reward	ChoiceDisplay	1	0.68	1	1
3	92.891	0.92	win-reward	ChosenDisplay		0.0		
3	93.791	0.25	win-reward	TurnDisplay				
3	94.041	0.75	win-reward	OutcomeDisplay				
4	94.791		win-noreward	ImageDisplay1		0.0		
4	96.791	0.75	win-noreward	StartDisplay				
4	97.541		win-noreward	ImageDisplay2		0.0		
4	100.791	1.6	win-noreward	ChoiceDisplay	1	0.824	1	1
4	101.641	0.776	win-noreward	ChosenDisplay		0.0		
4	102.391	0.25	win-noreward	TurnDisplay				
4	102.641	0.75	win-noreward	OutcomeDisplay				
5	103.391		win-noreward	ImageDisplay1		0.0		
5	105.39	0.75	win-noreward	StartDisplay				
5	106.14		win-noreward	ImageDisplay2		0.0		
5	109.39	1.6	win-noreward	ChoiceDisplay	1	0.631	1	1
5	110.04	0.969	win-noreward	ChosenDisplay		0.0		
5	110.99	0.25	win-noreward	TurnDisplay				
5	111.24	0.75	win-noreward	OutcomeDisplay				
6	111.99		control-reward	ImageDisplay1		0.0		
6	114.24	0.75	control-reward	StartDisplay				
6	114.99		control-reward	ImageDisplay2		0.0		
6	117.99	1.6	control-reward	ChoiceDisplay	1	0.731	1	1
6	118.74	0.869	control-reward	ChosenDisplay		0.0		
6	119.59	0.25	control-reward	TurnDisplay				
6	119.84	0.75	control-reward	OutcomeDisplay				
7	120.59		control-reward	ImageDisplay1		0.0		
7	122.84	0.75	control-reward	StartDisplay				
7	123.59		control-reward	ImageDisplay2		0.0		
7	126.59	1.6	control-reward	ChoiceDisplay	1	0.512	1	1
