frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	29.591		loss-noreward	ImageDisplay1		0.0		
0	31.831	0.75	loss-noreward	StartDisplay				
0	32.584		loss-noreward	ImageDisplay2		0.0		
0	35.576	1.6	loss-noreward	ChoiceDisplay	1	0.817	1	1
0	36.412	0.783	loss-noreward	ChosenDisplay		0.0		
0	37.181	0.25	loss-noreward	TurnDisplay				
0	37.431	0.75	loss-noreward	OutcomeDisplay				
1	38.184		win-reward	ImageDisplay1		0.0		
1	40.424	0.75	win-reward	StartDisplay				
1	41.176		win-reward	ImageDisplay2		0.0		
1	44.185	1.6	win-reward	ChoiceDisplay	1	0.579	1	1
1	44.787	1.021	win-reward	ChosenDisplay		0.0		
1	45.79	0.25	win-reward	TurnDisplay				
1	46.04	0.75	win-reward	OutcomeDisplay				
2	46.793		win-reward	ImageDisplay1		0.0		
2	49.033	0.75	win-reward	StartDisplay				
2	49.785		win-reward	ImageDisplay2		0.0		
2	52.794	1.6	win-reward	ChoiceDisplay	1	0.644	1	1
2	53.462	0.956	win-reward	ChosenDisplay		0.0		
2	54.399	0.25	win-reward	TurnDisplay				
2	54.649	0.75	win-reward	OutcomeDisplay				
3	55.402		control-noreward	ImageDisplay1		0.0		
3	57.642	0.75	control-noreward	StartDisplay				
3	58.394		control-noreward	ImageDisplay2		0.0		
3	61.403	1.6	control-noreward	ChoiceDisplay	1	0.964	1	1
3	62.389	0.636	control-noreward	ChosenDisplay		0.0		
3	63.008	0.25	control-noreward	TurnDisplay				
3	63.258	0.75	control-noreward	OutcomeDisplay				
4	64.011		control-reward	ImageDisplay1		0.0		
4	66.251	0.75	control-reward	StartDisplay				
4	67.003		control-reward	ImageDisplay2		0.0		
4	70.012	1.6	control-reward	ChoiceDisplay	1	0.657	1	1
4	70.697	0.943	control-reward	ChosenDisplay		0.0		
4	71.617	0.25	control-reward	TurnDisplay				
4	71.867	0.75	control-reward	OutcomeDisplay				
5	72.62		win-reward	ImageDisplay1		0.0		
5	74.859	0.75	win-reward	StartDisplay				
5	75.612		win-reward	ImageDisplay2		0.0		
5	78.621	1.6	win-reward	ChoiceDisplay	1	0.664	1	1
5	79.306	0.936	win-reward	ChosenDisplay		0.0		
5	80.225	0.25	win-reward	TurnDisplay				
5	80.476	0.75	win-reward	OutcomeDisplay				
6	81.228		win-reward	ImageDisplay1		0.0		
6	83.218	0.75	win-reward	StartDisplay				
6	83.97		win-reward	ImageDisplay2		0.0		
6	87.23	1.6	win-reward	ChoiceDisplay	1	0.561	1	1
6	87.815	1.039	win-reward	ChosenDisplay		0.0		
6	88.834	0.25	win-reward	TurnDisplay				
6	89.085	0.75	win-reward	OutcomeDisplay				
7	89.837		control-reward	ImageDisplay1		0.0		
7	92.077	0.75	control-reward	StartDisplay				
7	92.83		control-reward	ImageDisplay2		0.0		
7	95.839	1.6	control-reward	ChoiceDisplay	1	0.815	1	1
7	96.674	0.785	control-reward	ChosenDisplay		0.0		
7	97.443	0.25	control-reward	TurnDisplay				
7	97.694	0.75	control-reward	OutcomeDisplay				
8	98.446		loss-reward	ImageDisplay1		0.0		
8	100.686	0.75	loss-reward	StartDisplay				
8	101.439		loss-reward	ImageDisplay2		0.0		
8	104.448	1.6	loss-reward	ChoiceDisplay	1	0.972	1	1
8	105.434	0.628	loss-reward	ChosenDisplay		0.0		
8	106.052	0.25	loss-reward	TurnDisplay				
8	106.303	0.75	loss-reward	OutcomeDisplay				
9	107.055		win-noreward	ImageDisplay1		0.0		
9	109.045	0.75	win-noreward	StartDisplay				
9	109.797		win-noreward	ImageDisplay2		0.0		
9	113.057	1.6	win-noreward	ChoiceDisplay	1	0.918	1	1
9	113.993	0.682	win-noreward	ChosenDisplay		0.0		
9	114.661	0.25	win-noreward	TurnDisplay				
9	114.912	0.75	win-noreward	OutcomeDisplay				
10	115.664		win-noreward	ImageDisplay1		0.0		
10	117.904	0.75	win-noreward	StartDisplay				
10	118.657		win-noreward	ImageDisplay2		0.0		
10	121.666	1.6	win-noreward	ChoiceDisplay	1	0.909	1	1
10	122.602	0.691	win-noreward	ChosenDisplay		0.0		
10	123.27	0.25	win-noreward	TurnDisplay				
10	123.521	0.75	win-noreward	OutcomeDisplay				
11	124.273		control-noreward	ImageDisplay1		0.0		
11	126.513	0.75	control-noreward	StartDisplay				
11	127.266		control-noreward	ImageDisplay2		0.0		
11	130.274	1.6	control-noreward	ChoiceDisplay	1	0.845	1	1
11	131.144	0.755	control-noreward	ChosenDisplay		0.0		
11	131.879	0.25	control-noreward	TurnDisplay				
11	132.13	0.75	control-noreward	OutcomeDisplay				
12	132.882		win-noreward	ImageDisplay1		0.0		
12	134.872	0.75	win-noreward	StartDisplay				
12	135.624		win-noreward	ImageDisplay2		0.0		
12	138.883	1.6	win-noreward	ChoiceDisplay	1	0.428	1	1
12	139.335	1.172	win-noreward	ChosenDisplay		0.0		
12	140.488	0.25	win-noreward	TurnDisplay				
12	140.739	0.75	win-noreward	OutcomeDisplay				
13	141.491		win-reward	ImageDisplay1		0.0		
13	143.731	0.75	win-reward	StartDisplay				
13	144.483		win-reward	ImageDisplay2		0.0		
13	147.492	1.6	win-reward	ChoiceDisplay	1	0.756	1	1
13	148.261	0.844	win-reward	ChosenDisplay		0.0		
13	149.097	0.25	win-reward	TurnDisplay				
13	149.348	0.75	win-reward	OutcomeDisplay				
14	150.1		control-noreward	ImageDisplay1		0.0		
14	152.34	0.75	control-noreward	StartDisplay				
14	153.092		control-noreward	ImageDisplay2		0.0		
14	156.101	1.6	control-noreward	ChoiceDisplay	1	0.75	1	1
14	156.87	0.85	control-noreward	ChosenDisplay		0.0		
14	157.706	0.25	control-noreward	TurnDisplay				
14	157.957	0.75	control-noreward	OutcomeDisplay				
15	158.709		control-reward	ImageDisplay1		0.0		
15	160.949	0.75	control-reward	StartDisplay				
