frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	224.509		win-reward	ImageDisplay1		0.0		
0	226.482	0.75	win-reward	StartDisplay				
0	227.234		win-reward	ImageDisplay2		0.0		
0	230.493	1.6	win-reward	ChoiceDisplay	1	1.457	1	1
0	231.964	0.143	win-reward	ChosenDisplay		0.0		
0	232.098	0.25	win-reward	TurnDisplay				
0	232.349	0.75	win-reward	OutcomeDisplay				
1	233.101		control-noreward	ImageDisplay1		0.0		
1	235.09	0.75	control-noreward	StartDisplay				
1	235.843		control-noreward	ImageDisplay2		0.0		
1	239.102	1.6	control-noreward	ChoiceDisplay	1	0.639	1	1
1	239.754	0.961	control-noreward	ChosenDisplay		0.0		
1	240.707	0.25	control-noreward	TurnDisplay				
1	240.958	0.75	control-noreward	OutcomeDisplay				
2	241.71		control-reward	ImageDisplay1		0.0		
2	243.699	0.75	control-reward	StartDisplay				
2	244.452		control-reward	ImageDisplay2		0.0		
2	247.711	1.6	control-reward	ChoiceDisplay	1	0.818	1	1
2	248.547	0.782	control-reward	ChosenDisplay		0.0		
2	249.316	0.25	control-reward	TurnDisplay				
2	249.567	0.75	control-reward	OutcomeDisplay				
3	250.319		control-noreward	ImageDisplay1		0.0		
3	252.559	0.75	control-noreward	StartDisplay				
3	253.311		control-noreward	ImageDisplay2		0.0		
3	256.32	1.6	control-noreward	ChoiceDisplay	1	0.728	1	1
3	257.072	0.872	control-noreward	ChosenDisplay		0.0		
3	257.925	0.25	control-noreward	TurnDisplay				
3	258.176	0.75	control-noreward	OutcomeDisplay				
4	258.928		win-reward	ImageDisplay1		0.0		
4	260.917	0.75	win-reward	StartDisplay				
4	261.669		win-reward	ImageDisplay2		0.0		
4	264.929	1.6	win-reward	ChoiceDisplay	1	0.895	1	1
4	265.848	0.705	win-reward	ChosenDisplay		0.0		
4	266.534	0.25	win-reward	TurnDisplay				
4	266.785	0.75	win-reward	OutcomeDisplay				
5	267.537		loss-reward	ImageDisplay1		0.0		
5	269.526	0.75	loss-reward	StartDisplay				
5	270.278		loss-reward	ImageDisplay2		0.0		
5	273.538	1.6	loss-reward	ChoiceDisplay	1	0.941	1	1
5	274.491	0.659	loss-reward	ChosenDisplay		0.0		
5	275.143	0.25	loss-reward	TurnDisplay				
5	275.393	0.75	loss-reward	OutcomeDisplay				
6	276.146		loss-noreward	ImageDisplay1		0.0		
6	278.386	0.75	loss-noreward	StartDisplay				
6	279.138		loss-noreward	ImageDisplay2		0.0		
6	282.147	1.6	loss-noreward	ChoiceDisplay	1	1.081	1	1
6	283.25	0.519	loss-noreward	ChosenDisplay		0.0		
6	283.752	0.25	loss-noreward	TurnDisplay				
6	284.002	0.75	loss-noreward	OutcomeDisplay				
7	284.755		control-noreward	ImageDisplay1		0.0		
7	286.744	0.75	control-noreward	StartDisplay				
7	287.496		control-noreward	ImageDisplay2		0.0		
7	290.756	1.6	control-noreward	ChoiceDisplay	1	0.589	1	1
7	291.358	1.011	control-noreward	ChosenDisplay		0.0		
7	292.36	0.25	control-noreward	TurnDisplay				
7	292.611	0.75	control-noreward	OutcomeDisplay				
8	293.363		loss-reward	ImageDisplay1		0.0		
8	295.603	0.75	loss-reward	StartDisplay				
8	296.356		loss-reward	ImageDisplay2		0.0		
8	299.365	1.6	loss-reward	ChoiceDisplay	1	1.042	1	1
8	300.434	0.558	loss-reward	ChosenDisplay		0.0		
8	300.969	0.25	loss-reward	TurnDisplay				
8	301.22	0.75	loss-reward	OutcomeDisplay				
9	301.972		loss-reward	ImageDisplay1		0.0		
9	303.962	0.75	loss-reward	StartDisplay				
9	304.714		loss-reward	ImageDisplay2		0.0		
9	307.974	1.6	loss-reward	ChoiceDisplay	1	0.89	1	1
9	308.876	0.71	loss-reward	ChosenDisplay		0.0		
9	309.578	0.25	loss-reward	TurnDisplay				
9	309.829	0.75	loss-reward	OutcomeDisplay				
10	310.581		loss-reward	ImageDisplay1		0.0		
10	312.821	0.75	loss-reward	StartDisplay				
10	313.573		loss-reward	ImageDisplay2		0.0		
10	316.582	1.6	loss-reward	ChoiceDisplay	1	0.939	1	1
10	317.535	0.661	loss-reward	ChosenDisplay		0.0		
10	318.187	0.25	loss-reward	TurnDisplay				
10	318.438	0.75	loss-reward	OutcomeDisplay				
11	319.19		control-reward	ImageDisplay1		0.0		
11	321.43	0.75	control-reward	StartDisplay				
11	322.182		control-reward	ImageDisplay2		0.0		
11	325.191	1.6	control-reward	ChoiceDisplay	1	0.559	1	1
11	325.776	1.041	control-reward	ChosenDisplay		0.0		
11	326.796	0.25	control-reward	TurnDisplay				
11	327.047	0.75	control-reward	OutcomeDisplay				
12	327.799		control-noreward	ImageDisplay1		0.0		
12	329.788	0.75	control-noreward	StartDisplay				
12	330.54		control-noreward	ImageDisplay2		0.0		
12	333.8	1.6	control-noreward	ChoiceDisplay	1	0.867	1	1
12	334.686	0.733	control-noreward	ChosenDisplay		0.0		
12	335.405	0.25	control-noreward	TurnDisplay				
12	335.656	0.75	control-noreward	OutcomeDisplay				
13	336.408		control-noreward	ImageDisplay1		0.0		
13	338.397	0.75	control-noreward	StartDisplay				
13	339.149		control-noreward	ImageDisplay2		0.0		
13	342.409	1.6	control-noreward	ChoiceDisplay	1	1.204	1	1
13	343.629	0.396	control-noreward	ChosenDisplay		0.0		
13	344.014	0.25	control-noreward	TurnDisplay				
13	344.265	0.75	control-noreward	OutcomeDisplay				
14	345.017		win-reward	ImageDisplay1		0.0		
14	347.006	0.75	win-reward	StartDisplay				
14	347.758		win-reward	ImageDisplay2		0.0		
14	351.018	1.6	win-reward	ChoiceDisplay	1	0.694	1	1
14	351.737	0.906	win-reward	ChosenDisplay		0.0		
14	352.623	0.25	win-reward	TurnDisplay				
14	352.873	0.75	win-reward	OutcomeDisplay				
15	353.626		win-noreward	ImageDisplay1		0.0		
15	355.615	0.75	win-noreward	StartDisplay				
15	356.367		win-noreward	ImageDisplay2		0.0		
15	359.627	1.6	win-noreward	ChoiceDisplay	1	1.122	1	1
15	360.764	0.478	win-noreward	ChosenDisplay		0.0		
15	361.232	0.25	win-noreward	TurnDisplay				
15	361.482	0.75	win-noreward	OutcomeDisplay				
16	362.235		loss-reward	ImageDisplay1		0.0		
16	364.475	0.75	loss-reward	StartDisplay				
16	365.227		loss-reward	ImageDisplay2		0.0		
16	368.236	1.6	loss-reward	ChoiceDisplay	1	1.022	1	1
16	369.272	0.578	loss-reward	ChosenDisplay		0.0		
16	369.841	0.25	loss-reward	TurnDisplay				
16	370.091	0.75	loss-reward	OutcomeDisplay				
17	370.843		loss-reward	ImageDisplay1		0.0		
17	372.833	0.75	loss-reward	StartDisplay				
17	373.585		loss-reward	ImageDisplay2		0.0		
17	376.845	1.6	loss-reward	ChoiceDisplay	1	1.183	1	1
17	378.048	0.417	loss-reward	ChosenDisplay		0.0		
17	378.449	0.25	loss-reward	TurnDisplay				
17	378.7	0.75	loss-reward	OutcomeDisplay				
18	379.452		control-reward	ImageDisplay1		0.0		
18	381.692	0.75	control-reward	StartDisplay				
18	382.445		control-reward	ImageDisplay2		0.0		
18	385.454	1.6	control-reward	ChoiceDisplay	1	0.843	1	1
18	386.323	0.757	control-reward	ChosenDisplay		0.0		
18	387.058	0.25	control-reward	TurnDisplay				
18	387.309	0.75	control-reward	OutcomeDisplay				
19	388.061		loss-noreward	ImageDisplay1		0.0		
19	390.051	0.75	loss-noreward	StartDisplay				
19	390.803		loss-noreward	ImageDisplay2		0.0		
19	394.062	1.6	loss-noreward	ChoiceDisplay	1	1.302	1	1
19	395.383	0.298	loss-noreward	ChosenDisplay		0.0		
19	395.667	0.25	loss-noreward	TurnDisplay				
19	395.918	0.75	loss-noreward	OutcomeDisplay				
20	396.67		win-reward	ImageDisplay1		0.0		
20	398.91	0.75	win-reward	StartDisplay				
20	399.662		win-reward	ImageDisplay2		0.0		
20	402.671	1.6	win-reward	ChoiceDisplay	1	0.863	1	1
20	403.557	0.737	win-reward	ChosenDisplay		0.0		
20	404.276	0.25	win-reward	TurnDisplay				
20	404.527	0.75	win-reward	OutcomeDisplay				
21	405.279		win-reward	ImageDisplay1		0.0		
21	407.268	0.75	win-reward	StartDisplay				
21	408.021		win-reward	ImageDisplay2		0.0		
21	411.28	1.6	win-reward	ChoiceDisplay	1	0.727	1	1
21	412.032	0.873	win-reward	ChosenDisplay		0.0		
21	412.885	0.25	win-reward	TurnDisplay				
21	413.136	0.75	win-reward	OutcomeDisplay				
22	413.888		control-reward	ImageDisplay1		0.0		
22	416.128	0.75	control-reward	StartDisplay				
22	416.88		control-reward	ImageDisplay2		0.0		
22	419.889	1.6	control-reward	ChoiceDisplay	1	0.766	1	1
22	420.675	0.834	control-reward	ChosenDisplay		0.0		
22	421.494	0.25	control-reward	TurnDisplay				
22	421.745	0.75	control-reward	OutcomeDisplay				
23	422.497		control-noreward	ImageDisplay1		0.0		
23	424.737	0.75	control-noreward	StartDisplay				
23	425.489		control-noreward	ImageDisplay2		0.0		
23	428.498	1.6	control-noreward	ChoiceDisplay	1	0.896	1	1
23	429.417	0.704	control-noreward	ChosenDisplay		0.0		
23	430.103	0.25	control-noreward	TurnDisplay				
23	430.354	0.75	control-noreward	OutcomeDisplay				
24	431.106		loss-reward	ImageDisplay1		0.0		
24	433.346	0.75	loss-reward	StartDisplay				
24	434.098		loss-reward	ImageDisplay2		0.0		
24	437.107	1.6	loss-reward	ChoiceDisplay	1	0.699	1	1
24	437.826	0.901	loss-reward	ChosenDisplay		0.0		
24	438.712	0.25	loss-reward	TurnDisplay				
24	438.962	0.75	loss-reward	OutcomeDisplay				
25	439.715		loss-noreward	ImageDisplay1		0.0		
25	441.955	0.75	loss-noreward	StartDisplay				
25	442.707		loss-noreward	ImageDisplay2		0.0		
25	445.716	1.6	loss-noreward	ChoiceDisplay	1	1.263	1	1
