frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	42.862		loss-reward	ImageDisplay1		0.0		
0	44.835	0.75	loss-reward	StartDisplay				
0	45.587		loss-reward	ImageDisplay2		0.0		
0	48.847	1.6	loss-reward	ChoiceDisplay	1	0.73	1	1
0	49.599	0.87	loss-reward	ChosenDisplay		0.0		
0	50.452	0.25	loss-reward	TurnDisplay				
0	50.702	0.75	loss-reward	OutcomeDisplay				
1	51.454		control-reward	ImageDisplay1		0.0		
1	53.694	0.75	control-reward	StartDisplay				
1	54.447		control-reward	ImageDisplay2		0.0		
1	57.456	1.6	control-reward	ChoiceDisplay	1	0.616	1	1
1	58.091	0.984	control-reward	ChosenDisplay		0.0		
1	59.06	0.25	control-reward	TurnDisplay				
1	59.311	0.75	control-reward	OutcomeDisplay				
2	60.063		win-noreward	ImageDisplay1		0.0		
2	62.053	0.75	win-noreward	StartDisplay				
2	62.805		win-noreward	ImageDisplay2		0.0		
2	66.065	1.6	win-noreward	ChoiceDisplay	1	0.938	1	1
2	67.017	0.662	win-noreward	ChosenDisplay		0.0		
2	67.669	0.25	win-noreward	TurnDisplay				
2	67.92	0.75	win-noreward	OutcomeDisplay				
3	68.672		control-reward	ImageDisplay1		0.0		
3	70.662	0.75	control-reward	StartDisplay				
3	71.414		control-reward	ImageDisplay2		0.0		
3	74.674	1.6	control-reward	ChoiceDisplay	1	0.836	1	1
3	75.526	0.764	control-reward	ChosenDisplay		0.0		
3	76.278	0.25	control-reward	TurnDisplay				
3	76.529	0.75	control-reward	OutcomeDisplay				
4	77.281		control-noreward	ImageDisplay1		0.0		
4	79.521	0.75	control-noreward	StartDisplay				
4	80.273		control-noreward	ImageDisplay2		0.0		
4	83.282	1.6	control-noreward	ChoiceDisplay		0.0		
4	84.87	0.0	control-noreward	ChosenDisplay		0.0		
4	84.887	0.25	control-noreward	TurnDisplay				
4	85.121	0.75	control-noreward	OutcomeDisplay				
5	85.873		loss-noreward	ImageDisplay1		0.0		
5	87.879	0.75	loss-noreward	StartDisplay				
5	88.632		loss-noreward	ImageDisplay2		0.0		
5	91.875	1.6	loss-noreward	ChoiceDisplay	1	0.323	1	1
5	92.209	1.277	loss-noreward	ChosenDisplay		0.0		
5	93.479	0.25	loss-noreward	TurnDisplay				
5	93.73	0.75	loss-noreward	OutcomeDisplay				
6	94.482		control-reward	ImageDisplay1		0.0		
6	96.472	0.75	control-reward	StartDisplay				
6	97.224		control-reward	ImageDisplay2		0.0		
6	100.484	1.6	control-reward	ChoiceDisplay	1	0.879	1	1
6	101.386	0.721	control-reward	ChosenDisplay		0.0		
6	102.088	0.25	control-reward	TurnDisplay				
6	102.339	0.75	control-reward	OutcomeDisplay				
7	103.091		win-reward	ImageDisplay1		0.0		
7	105.081	0.75	win-reward	StartDisplay				
7	105.833		win-reward	ImageDisplay2		0.0		
7	109.093	1.6	win-reward	ChoiceDisplay	1	0.66	1	1
7	109.778	0.94	win-reward	ChosenDisplay		0.0		
7	110.697	0.25	win-reward	TurnDisplay				
7	110.948	0.75	win-reward	OutcomeDisplay				
8	111.7		loss-noreward	ImageDisplay1		0.0		
8	113.69	0.75	loss-noreward	StartDisplay				
8	114.442		loss-noreward	ImageDisplay2		0.0		
8	117.701	1.6	loss-noreward	ChoiceDisplay	1	0.774	1	1
8	118.487	0.826	loss-noreward	ChosenDisplay		0.0		
8	119.306	0.25	loss-noreward	TurnDisplay				
8	119.557	0.75	loss-noreward	OutcomeDisplay				
9	120.309		loss-reward	ImageDisplay1		0.0		
9	122.549	0.75	loss-reward	StartDisplay				
9	123.301		loss-reward	ImageDisplay2		0.0		
9	126.31	1.6	loss-reward	ChoiceDisplay	1	0.829	1	1
9	127.163	0.771	loss-reward	ChosenDisplay		0.0		
9	127.915	0.25	loss-reward	TurnDisplay				
9	128.166	0.75	loss-reward	OutcomeDisplay				
10	128.918		win-reward	ImageDisplay1		0.0		
10	131.158	0.75	win-reward	StartDisplay				
10	131.91		win-reward	ImageDisplay2		0.0		
10	134.919	1.6	win-reward	ChoiceDisplay	1	0.768	1	1
10	135.705	0.832	win-reward	ChosenDisplay		0.0		
10	136.524	0.25	win-reward	TurnDisplay				
10	136.775	0.75	win-reward	OutcomeDisplay				
11	137.527		control-noreward	ImageDisplay1		0.0		
11	139.516	0.75	control-noreward	StartDisplay				
11	140.269		control-noreward	ImageDisplay2		0.0		
11	143.528	1.6	control-noreward	ChoiceDisplay	1	0.57	1	1
11	144.113	1.03	control-noreward	ChosenDisplay		0.0		
11	145.133	0.25	control-noreward	TurnDisplay				
11	145.384	0.75	control-noreward	OutcomeDisplay				
12	146.136		control-reward	ImageDisplay1		0.0		
12	148.125	0.75	control-reward	StartDisplay				
12	148.877		control-reward	ImageDisplay2		0.0		
12	152.137	1.6	control-reward	ChoiceDisplay	1	0.845	1	1
12	153.006	0.755	control-reward	ChosenDisplay		0.0		
12	153.742	0.25	control-reward	TurnDisplay				
12	153.993	0.75	control-reward	OutcomeDisplay				
13	154.745		win-reward	ImageDisplay1		0.0		
13	156.985	0.75	win-reward	StartDisplay				
13	157.737		win-reward	ImageDisplay2		0.0		
13	160.746	1.6	win-reward	ChoiceDisplay	1	0.693	1	1
13	161.465	0.907	win-reward	ChosenDisplay		0.0		
13	162.351	0.25	win-reward	TurnDisplay				
13	162.602	0.75	win-reward	OutcomeDisplay				
14	163.354		win-reward	ImageDisplay1		0.0		
14	165.343	0.75	win-reward	StartDisplay				
14	166.095		win-reward	ImageDisplay2		0.0		
14	169.355	1.6	win-reward	ChoiceDisplay	1	0.738	1	1
14	170.107	0.862	win-reward	ChosenDisplay		0.0		
14	170.96	0.25	win-reward	TurnDisplay				
14	171.211	0.75	win-reward	OutcomeDisplay				
15	171.963		win-reward	ImageDisplay1		0.0		
15	173.952	0.75	win-reward	StartDisplay				
15	174.704		win-reward	ImageDisplay2		0.0		
15	177.964	1.6	win-reward	ChoiceDisplay	1	0.735	1	1
15	178.716	0.865	win-reward	ChosenDisplay		0.0		
15	179.569	0.25	win-reward	TurnDisplay				
15	179.819	0.75	win-reward	OutcomeDisplay				
16	180.572		control-reward	ImageDisplay1		0.0		
16	182.812	0.75	control-reward	StartDisplay				
16	183.564		control-reward	ImageDisplay2		0.0		
16	186.573	1.6	control-reward	ChoiceDisplay	1	0.851	1	1
16	187.442	0.749	control-reward	ChosenDisplay		0.0		
16	188.178	0.25	control-reward	TurnDisplay				
16	188.428	0.75	control-reward	OutcomeDisplay				
17	189.181		win-reward	ImageDisplay1		0.0		
17	191.17	0.75	win-reward	StartDisplay				
17	191.922		win-reward	ImageDisplay2		0.0		
17	195.182	1.6	win-reward	ChoiceDisplay	1	0.65	1	1
17	195.85	0.95	win-reward	ChosenDisplay		0.0		
17	196.787	0.25	win-reward	TurnDisplay				
17	197.037	0.75	win-reward	OutcomeDisplay				
18	197.79		control-noreward	ImageDisplay1		0.0		
18	200.03	0.75	control-noreward	StartDisplay				
18	200.782		control-noreward	ImageDisplay2		0.0		
18	203.791	1.6	control-noreward	ChoiceDisplay	1	0.803	1	1
18	204.61	0.797	control-noreward	ChosenDisplay		0.0		
18	205.396	0.25	control-noreward	TurnDisplay				
18	205.646	0.75	control-noreward	OutcomeDisplay				
19	206.398		loss-reward	ImageDisplay1		0.0		
19	208.638	0.75	loss-reward	StartDisplay				
19	209.391		loss-reward	ImageDisplay2		0.0		
19	212.4	1.6	loss-reward	ChoiceDisplay	1	0.864	1	1
19	213.286	0.736	loss-reward	ChosenDisplay		0.0		
19	214.004	0.25	loss-reward	TurnDisplay				
19	214.255	0.75	loss-reward	OutcomeDisplay				
20	215.007		control-noreward	ImageDisplay1		0.0		
20	216.997	0.75	control-noreward	StartDisplay				
20	217.749		control-noreward	ImageDisplay2		0.0		
20	221.009	1.6	control-noreward	ChoiceDisplay	1	0.735	1	1
20	221.761	0.865	control-noreward	ChosenDisplay		0.0		
20	222.613	0.25	control-noreward	TurnDisplay				
20	222.864	0.75	control-noreward	OutcomeDisplay				
21	223.616		win-noreward	ImageDisplay1		0.0		
21	225.606	0.75	win-noreward	StartDisplay				
21	226.358		win-noreward	ImageDisplay2		0.0		
21	229.618	1.6	win-noreward	ChoiceDisplay	1	0.751	1	1
21	230.386	0.849	win-noreward	ChosenDisplay		0.0		
21	231.222	0.25	win-noreward	TurnDisplay				
21	231.473	0.75	win-noreward	OutcomeDisplay				
22	232.225		loss-reward	ImageDisplay1		0.0		
22	234.215	0.75	loss-reward	StartDisplay				
22	234.967		loss-reward	ImageDisplay2		0.0		
22	238.226	1.6	loss-reward	ChoiceDisplay	1	0.955	1	1
22	239.196	0.645	loss-reward	ChosenDisplay		0.0		
22	239.831	0.25	loss-reward	TurnDisplay				
22	240.082	0.75	loss-reward	OutcomeDisplay				
23	240.834		win-noreward	ImageDisplay1		0.0		
23	243.074	0.75	win-noreward	StartDisplay				
23	243.826		win-noreward	ImageDisplay2		0.0		
23	246.835	1.6	win-noreward	ChoiceDisplay	1	0.736	1	1
23	247.588	0.864	win-noreward	ChosenDisplay		0.0		
23	248.44	0.25	win-noreward	TurnDisplay				
23	248.691	0.75	win-noreward	OutcomeDisplay				
24	249.443		loss-reward	ImageDisplay1		0.0		
24	251.432	0.75	loss-reward	StartDisplay				
24	252.185		loss-reward	ImageDisplay2		0.0		
24	255.444	1.6	loss-reward	ChoiceDisplay	1	0.812	1	1
24	256.28	0.788	loss-reward	ChosenDisplay		0.0		
24	257.049	0.25	loss-reward	TurnDisplay				
24	257.3	0.75	loss-reward	OutcomeDisplay				
25	258.052		loss-reward	ImageDisplay1		0.0		
25	260.041	0.75	loss-reward	StartDisplay				
25	260.794		loss-reward	ImageDisplay2		0.0		
25	264.053	1.6	loss-reward	ChoiceDisplay	1	1.116	1	1
25	265.19	0.484	loss-reward	ChosenDisplay		0.0		
25	265.658	0.25	loss-reward	TurnDisplay				
25	265.909	0.75	loss-reward	OutcomeDisplay				
26	266.661		loss-reward	ImageDisplay1		0.0		
26	268.901	0.75	loss-reward	StartDisplay				
26	269.653		loss-reward	ImageDisplay2		0.0		
26	272.662	1.6	loss-reward	ChoiceDisplay	1	0.937	1	1
26	273.615	0.663	loss-reward	ChosenDisplay		0.0		
26	274.267	0.25	loss-reward	TurnDisplay				
26	274.518	0.75	loss-reward	OutcomeDisplay				
27	275.27		loss-noreward	ImageDisplay1		0.0		
27	277.51	0.75	loss-noreward	StartDisplay				
27	278.262		loss-noreward	ImageDisplay2		0.0		
27	281.271	1.6	loss-noreward	ChoiceDisplay	1	0.93	1	1
27	282.224	0.67	loss-noreward	ChosenDisplay		0.0		
27	282.876	0.25	loss-noreward	TurnDisplay				
27	283.127	0.75	loss-noreward	OutcomeDisplay				
28	283.879		loss-reward	ImageDisplay1		0.0		
28	285.868	0.75	loss-reward	StartDisplay				
28	286.62		loss-reward	ImageDisplay2		0.0		
28	289.88	1.6	loss-reward	ChoiceDisplay	1	0.653	1	1
28	290.549	0.947	loss-reward	ChosenDisplay		0.0		
28	291.485	0.25	loss-reward	TurnDisplay				
28	291.736	0.75	loss-reward	OutcomeDisplay				
29	292.488		control-reward	ImageDisplay1		0.0		
29	294.477	0.75	control-reward	StartDisplay				
29	295.229		control-reward	ImageDisplay2		0.0		
29	298.489	1.6	control-reward	ChoiceDisplay	1	0.677	1	1
29	299.191	0.923	control-reward	ChosenDisplay		0.0		
29	300.094	0.25	control-reward	TurnDisplay				
29	300.344	0.75	control-reward	OutcomeDisplay				
30	301.097		control-reward	ImageDisplay1		0.0		
30	303.086	0.75	control-reward	StartDisplay				
30	303.838		control-reward	ImageDisplay2		0.0		
30	307.098	1.6	control-reward	ChoiceDisplay	1	0.864	1	1
30	307.984	0.736	control-reward	ChosenDisplay		0.0		
30	308.703	0.25	control-reward	TurnDisplay				
30	308.953	0.75	control-reward	OutcomeDisplay				
31	309.706		control-noreward	ImageDisplay1		0.0		
31	311.695	0.75	control-noreward	StartDisplay				
31	312.447		control-noreward	ImageDisplay2		0.0		
31	315.707	1.6	control-noreward	ChoiceDisplay	1	0.753	1	1
31	316.476	0.847	control-noreward	ChosenDisplay		0.0		
31	317.312	0.25	control-noreward	TurnDisplay				
31	317.562	0.75	control-noreward	OutcomeDisplay				
32	318.315		loss-reward	ImageDisplay1		0.0		
32	320.555	0.75	loss-reward	StartDisplay				
32	321.307		loss-reward	ImageDisplay2		0.0		
32	324.316	1.6	loss-reward	ChoiceDisplay	1	0.763	1	1
32	325.101	0.837	loss-reward	ChosenDisplay		0.0		
32	325.921	0.25	loss-reward	TurnDisplay				
32	326.171	0.75	loss-reward	OutcomeDisplay				
33	326.924		win-reward	ImageDisplay1		0.0		
33	328.913	0.75	win-reward	StartDisplay				
33	329.665		win-reward	ImageDisplay2		0.0		
33	332.925	1.6	win-reward	ChoiceDisplay	1	0.591	1	1
33	333.543	1.009	win-reward	ChosenDisplay		0.0		
33	334.529	0.25	win-reward	TurnDisplay				
33	334.78	0.75	win-reward	OutcomeDisplay				
34	335.532		win-noreward	ImageDisplay1		0.0		
34	337.772	0.75	win-noreward	StartDisplay				
34	338.525		win-noreward	ImageDisplay2		0.0		
34	341.534	1.6	win-noreward	ChoiceDisplay	1	0.861	1	1
34	342.42	0.739	win-noreward	ChosenDisplay		0.0		
34	343.138	0.25	win-noreward	TurnDisplay				
