frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	61.033		loss-reward	ImageDisplay1		0.0		
0	63.022	0.75	loss-reward	StartDisplay				
0	63.774		loss-reward	ImageDisplay2		0.0		
0	67.017	1.6	loss-reward	ChoiceDisplay		0.0		
0	68.622	0.0	loss-reward	ChosenDisplay		0.0		
0	68.639	0.25	loss-reward	TurnDisplay				
0	68.873	0.75	loss-reward	OutcomeDisplay				
1	69.625		loss-reward	ImageDisplay1		0.0		
1	71.882	0.75	loss-reward	StartDisplay				
1	72.617		loss-reward	ImageDisplay2		0.0		
1	75.626	1.6	loss-reward	ChoiceDisplay		0.0		
1	77.231	0.0	loss-reward	ChosenDisplay		0.0		
1	77.248	0.25	loss-reward	TurnDisplay				
1	77.482	0.75	loss-reward	OutcomeDisplay				
2	78.217		loss-reward	ImageDisplay1		0.0		
2	80.474	0.75	loss-reward	StartDisplay				
2	81.226		loss-reward	ImageDisplay2		0.0		
2	84.218	1.6	loss-reward	ChoiceDisplay	1	1.051	1	1
2	85.288	0.549	loss-reward	ChosenDisplay		0.0		
2	85.823	0.25	loss-reward	TurnDisplay				
2	86.074	0.75	loss-reward	OutcomeDisplay				
3	86.826		win-reward	ImageDisplay1		0.0		
3	88.815	0.75	win-reward	StartDisplay				
3	89.568		win-reward	ImageDisplay2		0.0		
3	92.827	1.6	win-reward	ChoiceDisplay	1	0.776	1	1
3	93.63	0.824	win-reward	ChosenDisplay		0.0		
3	94.432	0.25	win-reward	TurnDisplay				
3	94.683	0.75	win-reward	OutcomeDisplay				
4	95.435		control-noreward	ImageDisplay1		0.0		
4	97.675	0.75	control-noreward	StartDisplay				
4	98.427		control-noreward	ImageDisplay2		0.0		
4	101.436	1.6	control-noreward	ChoiceDisplay	1	0.554	1	1
4	102.005	1.046	control-noreward	ChosenDisplay		0.0		
4	103.041	0.25	control-noreward	TurnDisplay				
4	103.292	0.75	control-noreward	OutcomeDisplay				
5	104.044		win-noreward	ImageDisplay1		0.0		
5	106.033	0.75	win-noreward	StartDisplay				
5	106.786		win-noreward	ImageDisplay2		0.0		
5	110.045	1.6	win-noreward	ChoiceDisplay	1	0.733	1	1
5	110.798	0.867	win-noreward	ChosenDisplay		0.0		
5	111.65	0.25	win-noreward	TurnDisplay				
5	111.901	0.75	win-noreward	OutcomeDisplay				
6	112.653		control-reward	ImageDisplay1		0.0		
6	114.893	0.75	control-reward	StartDisplay				
6	115.645		control-reward	ImageDisplay2		0.0		
6			control-reward	ChoiceDisplay				
6			control-reward	ChosenDisplay				
6			control-reward	TurnDisplay				
6			control-reward	OutcomeDisplay				
