frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	45.449		loss-noreward	ImageDisplay1		0.0		
0	47.438	0.75	loss-noreward	StartDisplay				
0	48.19		loss-noreward	ImageDisplay2		0.0		
0	51.433	1.6	loss-noreward	ChoiceDisplay	1	0.876	1	1
0	52.336	0.724	loss-noreward	ChosenDisplay		0.0		
0	53.038	0.25	loss-noreward	TurnDisplay				
0	53.289	0.75	loss-noreward	OutcomeDisplay				
1	54.041		loss-reward	ImageDisplay1		0.0		
1	56.03	0.75	loss-reward	StartDisplay				
1	56.782		loss-reward	ImageDisplay2		0.0		
1	60.042	1.6	loss-reward	ChoiceDisplay	1	0.909	1	1
1	60.978	0.691	loss-reward	ChosenDisplay		0.0		
1	61.647	0.25	loss-reward	TurnDisplay				
1	61.898	0.75	loss-reward	OutcomeDisplay				
2	62.65		control-noreward	ImageDisplay1		0.0		
2	64.89	0.75	control-noreward	StartDisplay				
2	65.642		control-noreward	ImageDisplay2		0.0		
2	68.651	1.6	control-noreward	ChoiceDisplay	1	0.924	1	1
2	69.604	0.676	control-noreward	ChosenDisplay		0.0		
2	70.256	0.25	control-noreward	TurnDisplay				
2	70.507	0.75	control-noreward	OutcomeDisplay				
3	71.259		win-noreward	ImageDisplay1		0.0		
3	73.499	0.75	win-noreward	StartDisplay				
3	74.251		win-noreward	ImageDisplay2		0.0		
3	77.26	1.6	win-noreward	ChoiceDisplay	1	0.803	1	1
3	78.079	0.797	win-noreward	ChosenDisplay		0.0		
3	78.865	0.25	win-noreward	TurnDisplay				
3	79.116	0.75	win-noreward	OutcomeDisplay				
4	79.868		control-reward	ImageDisplay1		0.0		
4	81.857	0.75	control-reward	StartDisplay				
4	82.609		control-reward	ImageDisplay2		0.0		
4	85.869	1.6	control-reward	ChoiceDisplay	1	0.756	1	1
4	86.638	0.844	control-reward	ChosenDisplay		0.0		
4	87.474	0.25	control-reward	TurnDisplay				
4	87.725	0.75	control-reward	OutcomeDisplay				
5	88.477		win-reward	ImageDisplay1		0.0		
5	90.466	0.75	win-reward	StartDisplay				
5	91.218		win-reward	ImageDisplay2		0.0		
5	94.478	1.6	win-reward	ChoiceDisplay	1	0.584	1	1
5	95.08	1.016	win-reward	ChosenDisplay		0.0		
5	96.083	0.25	win-reward	TurnDisplay				
5	96.334	0.75	win-reward	OutcomeDisplay				
6	97.086		win-reward	ImageDisplay1		0.0		
6	99.326	0.75	win-reward	StartDisplay				
6	100.078		win-reward	ImageDisplay2		0.0		
6	103.087	1.6	win-reward	ChoiceDisplay	1	0.573	1	1
6	103.689	1.027	win-reward	ChosenDisplay		0.0		
6	104.692	0.25	win-reward	TurnDisplay				
6	104.943	0.75	win-reward	OutcomeDisplay				
7	105.695		win-reward	ImageDisplay1		0.0		
7	107.935	0.75	win-reward	StartDisplay				
7	108.687		win-reward	ImageDisplay2		0.0		
7	111.696	1.6	win-reward	ChoiceDisplay	1	0.662	1	1
7	112.382	0.938	win-reward	ChosenDisplay		0.0		
7	113.301	0.25	win-reward	TurnDisplay				
