frame	onset	duration	trial_type	event_type	response_type	response_time	stim_file	accuracy
0	94.265		loss-reward	ImageDisplay1		0.0		
0	96.498	0.75	loss-reward	StartDisplay				
0	97.248		loss-reward	ImageDisplay2		0.0		
0	100.248	1.6	loss-reward	ChoiceDisplay	1	0.725	1	1
0	100.998	0.875	loss-reward	ChosenDisplay		0.0		
0	101.848	0.25	loss-reward	TurnDisplay				
0	102.098	0.75	loss-reward	OutcomeDisplay				
1	102.848		control-reward	ImageDisplay1		0.0		
1	104.848	0.75	control-reward	StartDisplay				
1	105.598		control-reward	ImageDisplay2		0.0		
1	108.848	1.6	control-reward	ChoiceDisplay	1	0.232	1	1
1	109.098	1.368	control-reward	ChosenDisplay		0.0		
1	110.448	0.25	control-reward	TurnDisplay				
1	110.698	0.75	control-reward	OutcomeDisplay				
2	111.448		win-noreward	ImageDisplay1		0.0		
2	113.448	0.75	win-noreward	StartDisplay				
2	114.198		win-noreward	ImageDisplay2		0.0		
2	117.448	1.6	win-noreward	ChoiceDisplay	1	0.748	1	1
2	118.214	0.852	win-noreward	ChosenDisplay		0.0		
2	119.048	0.25	win-noreward	TurnDisplay				
2	119.298	0.75	win-noreward	OutcomeDisplay				
3	120.048		control-reward	ImageDisplay1		0.0		
3	122.048	0.75	control-reward	StartDisplay				
3	122.798		control-reward	ImageDisplay2		0.0		
3	126.047	1.6	control-reward	ChoiceDisplay	1	0.669	1	1
3	126.731	0.931	control-reward	ChosenDisplay		0.0		
3	127.647	0.25	control-reward	TurnDisplay				
3	127.897	0.75	control-reward	OutcomeDisplay				
4	128.647		loss-reward	ImageDisplay1		0.0		
4	130.647	0.75	loss-reward	StartDisplay				
4	131.397		loss-reward	ImageDisplay2		0.0		
4	134.647	1.6	loss-reward	ChoiceDisplay	1	0.593	1	1
4	135.264	1.007	loss-reward	ChosenDisplay		0.0		
4	136.247	0.25	loss-reward	TurnDisplay				
4	136.497	0.75	loss-reward	OutcomeDisplay				
5	137.247		control-reward	ImageDisplay1		0.0		
5	139.497	0.75	control-reward	StartDisplay				
5	140.247		control-reward	ImageDisplay2		0.0		
5	143.247	1.6	control-reward	ChoiceDisplay	1	0.714	1	1
5	143.98	0.886	control-reward	ChosenDisplay		0.0		
5	144.847	0.25	control-reward	TurnDisplay				
5	145.097	0.75	control-reward	OutcomeDisplay				
6	145.847		win-reward	ImageDisplay1		0.0		
6	148.097	0.75	win-reward	StartDisplay				
6	148.847		win-reward	ImageDisplay2		0.0		
6	151.847	1.6	win-reward	ChoiceDisplay	1	0.594	1	1
6	152.463	1.006	win-reward	ChosenDisplay		0.0		
6	153.446	0.25	win-reward	TurnDisplay				
6	153.696	0.75	win-reward	OutcomeDisplay				
7	154.446		loss-noreward	ImageDisplay1		0.0		
7	156.446	0.75	loss-noreward	StartDisplay				
7	157.196		loss-noreward	ImageDisplay2		0.0		
7	160.446	1.6	loss-noreward	ChoiceDisplay	1	0.657	1	1
7	161.13	0.943	loss-noreward	ChosenDisplay		0.0		
7	162.046	0.25	loss-noreward	TurnDisplay				
7	162.296	0.75	loss-noreward	OutcomeDisplay				
8	163.046		win-reward	ImageDisplay1		0.0		
8	165.296	0.75	win-reward	StartDisplay				
8	166.046		win-reward	ImageDisplay2		0.0		
8	169.046	1.6	win-reward	ChoiceDisplay	1	0.603	1	1
8	169.663	0.997	win-reward	ChosenDisplay		0.0		
8	170.646	0.25	win-reward	TurnDisplay				
8	170.896	0.75	win-reward	OutcomeDisplay				
9	171.646		control-noreward	ImageDisplay1		0.0		
9	173.646	0.75	control-noreward	StartDisplay				
9	174.396		control-noreward	ImageDisplay2		0.0		
9	177.646	1.6	control-noreward	ChoiceDisplay	1	0.262	1	1
9	177.929	1.338	control-noreward	ChosenDisplay		0.0		
9	179.246	0.25	control-noreward	TurnDisplay				
9	179.496	0.75	control-noreward	OutcomeDisplay				
10	180.245		loss-reward	ImageDisplay1		0.0		
10	182.495	0.75	loss-reward	StartDisplay				
10	183.245		loss-reward	ImageDisplay2		0.0		
10	186.245	1.6	loss-reward	ChoiceDisplay	1	0.697	1	1
10	186.962	0.903	loss-reward	ChosenDisplay		0.0		
10	187.845	0.25	loss-reward	TurnDisplay				
10	188.095	0.75	loss-reward	OutcomeDisplay				
11	188.845		control-noreward	ImageDisplay1		0.0		
11	191.095	0.75	control-noreward	StartDisplay				
11	191.845		control-noreward	ImageDisplay2		0.0		
11	194.845	1.6	control-noreward	ChoiceDisplay	1	0.483	1	1
11	195.345	1.117	control-noreward	ChosenDisplay		0.0		
11	196.445	0.25	control-noreward	TurnDisplay				
11	196.695	0.75	control-noreward	OutcomeDisplay				
12	197.445		win-reward	ImageDisplay1		0.0		
12	199.445	0.75	win-reward	StartDisplay				
12	200.195		win-reward	ImageDisplay2		0.0		
12	203.445	1.6	win-reward	ChoiceDisplay	1	0.75	1	1
12	204.211	0.85	win-reward	ChosenDisplay		0.0		
12	205.045	0.25	win-reward	TurnDisplay				
12	205.295	0.75	win-reward	OutcomeDisplay				
13	206.045		loss-reward	ImageDisplay1		0.0		
13	208.294	0.75	loss-reward	StartDisplay				
13	209.044		loss-reward	ImageDisplay2		0.0		
13	212.044	1.6	loss-reward	ChoiceDisplay	1	0.81	1	1
13	212.878	0.79	loss-reward	ChosenDisplay		0.0		
13	213.644	0.25	loss-reward	TurnDisplay				
13	213.894	0.75	loss-reward	OutcomeDisplay				
14	214.644		control-noreward	ImageDisplay1		0.0		
14	216.644	0.75	control-noreward	StartDisplay				
14	217.394		control-noreward	ImageDisplay2		0.0		
14	220.644	1.6	control-noreward	ChoiceDisplay	1	0.724	1	1
14	221.394	0.876	control-noreward	ChosenDisplay		0.0		
14	222.244	0.25	control-noreward	TurnDisplay				
14	222.494	0.75	control-noreward	OutcomeDisplay				
15	223.244		loss-noreward	ImageDisplay1		0.0		
15	225.494	0.75	loss-noreward	StartDisplay				
15	226.244		loss-noreward	ImageDisplay2		0.0		
15	229.244	1.6	loss-noreward	ChoiceDisplay	1	0.579	1	1
15	229.844	1.021	loss-noreward	ChosenDisplay		0.0		
15	230.844	0.25	loss-noreward	TurnDisplay				
15	231.094	0.75	loss-noreward	OutcomeDisplay				
16	231.844		win-reward	ImageDisplay1		0.0		
16	233.844	0.75	win-reward	StartDisplay				
16	234.594		win-reward	ImageDisplay2		0.0		
16	237.843	1.6	win-reward	ChoiceDisplay	1	0.664	1	1
16	238.527	0.936	win-reward	ChosenDisplay		0.0		
16	239.443	0.25	win-reward	TurnDisplay				
16	239.693	0.75	win-reward	OutcomeDisplay				
17	240.443		win-reward	ImageDisplay1		0.0		
17	242.443	0.75	win-reward	StartDisplay				
17	243.193		win-reward	ImageDisplay2		0.0		
17	246.443	1.6	win-reward	ChoiceDisplay	1	0.696	1	1
17	247.16	0.904	win-reward	ChosenDisplay		0.0		
17	248.043	0.25	win-reward	TurnDisplay				
17	248.293	0.75	win-reward	OutcomeDisplay				
18	249.043		win-reward	ImageDisplay1		0.0		
18	251.043	0.75	win-reward	StartDisplay				
18	251.793		win-reward	ImageDisplay2		0.0		
18	255.043	1.6	win-reward	ChoiceDisplay	1	0.691	1	1
18	255.759	0.909	win-reward	ChosenDisplay		0.0		
18	256.643	0.25	win-reward	TurnDisplay				
18	256.893	0.75	win-reward	OutcomeDisplay				
19	257.643		loss-reward	ImageDisplay1		0.0		
19	259.643	0.75	loss-reward	StartDisplay				
19	260.393		loss-reward	ImageDisplay2		0.0		
19	263.643	1.6	loss-reward	ChoiceDisplay	1	0.869	1	1
19	264.526	0.731	loss-reward	ChosenDisplay		0.0		
19	265.242	0.25	loss-reward	TurnDisplay				
19	265.492	0.75	loss-reward	OutcomeDisplay				
20	266.242		loss-noreward	ImageDisplay1		0.0		
20	268.242	0.75	loss-noreward	StartDisplay				
20	268.992		loss-noreward	ImageDisplay2		0.0		
20	272.242	1.6	loss-noreward	ChoiceDisplay	1	0.629	1	1
20	272.892	0.971	loss-noreward	ChosenDisplay		0.0		
20	273.842	0.25	loss-noreward	TurnDisplay				
20	274.092	0.75	loss-noreward	OutcomeDisplay				
21	274.842		win-reward	ImageDisplay1		0.0		
21	277.092	0.75	win-reward	StartDisplay				
21	277.842		win-reward	ImageDisplay2		0.0		
21	280.842	1.6	win-reward	ChoiceDisplay	1	0.729	1	1
21	281.592	0.871	win-reward	ChosenDisplay		0.0		
21	282.442	0.25	win-reward	TurnDisplay				
21	282.692	0.75	win-reward	OutcomeDisplay				
22	283.442		win-noreward	ImageDisplay1		0.0		
22	285.692	0.75	win-noreward	StartDisplay				
22	286.442		win-noreward	ImageDisplay2		0.0		
22	289.442	1.6	win-noreward	ChoiceDisplay	1	0.572	1	1
22	290.025	1.028	win-noreward	ChosenDisplay		0.0		
22	291.042	0.25	win-noreward	TurnDisplay				
22	291.292	0.75	win-noreward	OutcomeDisplay				
23	292.042		control-reward	ImageDisplay1		0.0		
23	294.291	0.75	control-reward	StartDisplay				
23	295.041		control-reward	ImageDisplay2		0.0		
23	298.041	1.6	control-reward	ChoiceDisplay	1	0.573	1	1
23	298.641	1.027	control-reward	ChosenDisplay		0.0		
23	299.641	0.25	control-reward	TurnDisplay				
